Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
115653434840464,พรรคประชาธิปัตย์ นาย ไพบูลย์ ศิริมา เบอร์ 7 จ.สุรินทร์ เขต 8,Pooky Kham-Oun,3451,12
101240426028543,วิชัย ด่านรุ่งโรจน์ - Vichai Danrungrot,Chaiwit Danrungrot,3446,3
112343717773740,Betapetonline,ชัชญา พานิช,3408,1
114801263602635,กฤช ศิลปชัย - Krit Silapachai,Krit Silpachai,3397,5
101429565962919,ณัฏฐณิชา สารบรรณ - Nattanicha Saraban,ณัฏฐณิชา สารบรรณ - Nattanicha Saraban,3373,5
112967547280040,เก่ง ชัยณรงค์ ภู่พิสิฐ,Tharit Naksawat,3368,5
107398258326937,ณัฐธ์ภัสส์ ผึ้ง ยงใจยุทธ,ณัฐธ์ภัสส์ ผึ้ง ยงใจยุทธ,3361,7
101789669033812,วันชัย สุทธิอารีกุล,วันชัย สุทธิอารีกุล พรรคชาติพัฒนากล้า,3359,8
110781565325177,สุบิน หีมใบ - พรรคก้าวไกล สงขลา เขต 8 เบอร์ 9,Wijuk Pruksuriya,3356,1
102462732327615,Sharkclub69,These ads ran without a disclaimer,3356,1
109466785419773,นักรบ ณ ถลาง,Katmachom Jah,3284,2
100220206406780,เอ็ม ณัฐนิพัท กองพัทธนันท์,Natnipat Kongpattanan,3270,16
103863149219273,นิธิกร วุฒินันชัย เอก พรรคเพื่อไทย,เอก นิธิกร วุฒินันชัย,3243,7
105350562517378,นายแพทย์ภาณุ พรวัฒนา,These ads ran without a disclaimer,3236,6
1954791021245891,นิรมิต สุจารี,Vasinee Jitherm,3196,3
106275179080157,Manna Wellness & Spa,These ads ran without a disclaimer,3168,1
105797342104349,พี่ตาเล็ก โรจน์พิศาล อินทรักษ์,ทศวรรษ คงรอด,3161,7
221185565356113,วิชาญ มีนชัยนันท์,วิชาญ มีนชัยนันท์,3143,12
106097222466960,ปรีชา ผสมทรัพย์-ตี๋เซ็น,Warinlada Phasomsub,3130,6
111192548290482,กมนทรรศน์ กิตติสุนทรสกุล - เอิร์ธ -,Kamonthas Kittisoonthornsakul,3120,3
101794231527425,สุภกร ตันติไพบูลย์ธนะ - Supakon Tangtiphaiboontana,สุภกร ตันติไพบูลย์ธนะ,3119,25
103893271631567,Venita Collagen บริษัทหลัก,These ads ran without a disclaimer,3081,2
155367977855088,กองทุนพัฒนาไฟฟ้า สำนักงาน กกพ.,These ads ran without a disclaimer,3075,2
111516805117553,Benton II  รับออกแบบและผลิตเสื้อกีฬาพิมพ์ลาย,These ads ran without a disclaimer,3068,4
114759293778166,ผู้กล้าลำปาง เบอร์10 เขต1,อรหันต์ คันใจ,3000,13
102243455746151,พลอย ธนิกุล,พลอย ธนิกุล,2983,1
102882965599145,เจษฎา ดนตรีเสนาะ - Jetsada Dontreesanoa,Jetsada Dontreesanoa,2915,8
103210705400269,ธนา เฉยปัญญา-Thana Choeipanya,Thanik Intarat,2915,1
114437394843299,หนุ่ม เจษฎา เอี่ยมปุ่น - Jatsada Aiempun,หนุ่ม เจษฎา เอี่ยมปุ่น - Jatsada Aiempun,2895,5
112450028446192,สามารถ แก้วทอง - Samart Kaewthong,Sittiphan Chantamin,2894,28
116903218021802,ลิขิต อัศวจารุวรรณ-พรรคประชาธิปัตย์,ลิขิต อัศวจารุวรรณ,2883,8
108140005533324,ทีมงานผู้สมัคร พรรคพลังประชารัฐ เขต 1 จีระเกียรติ ภูมิสวัสดิ์ - ผู้ว่าใหม่,Supawat Jaronedee,2878,10
105710145448698,Dr.Kultida  Maopech,กุลธิดา เหมาเพชร,2859,2
110211428730977,พรรค ก้าวไกล,These ads ran without a disclaimer,2826,4
106033665788969,กฤต ชนนพัฒฐ์ นาคสั้ว,Fern Cattaleeya Chaiya,2810,6
1707343086190560,Modish Food Design,These ads ran without a disclaimer,2786,1
1295058060513854,เต้ ทินภัทร ปัญจมหาลาภ Tinnapat Punjamahalap,เต้ ทินภัทร ปัญจมหาลาภ,2766,9
107628191145278,คลองสามวา เขต17 Fcเพื่อไทย,คลองสามวา เขต17 Fcเพื่อไทย,2760,5
108162861512775,อัครแสนคีรี โล่ห์วีระ - แสน,อัครแสนคีรี โล่ห์วีระ - แสน,2736,1
120584364308926,Fcรองแก๊ป-ศักดา สมบูรณ์ลักขณา,Apichit Intachan,2715,9
317911298372936,อรอนงค์  กาญจนชูศักดิ์,อรอนงค์  กาญจนชูศักดิ์,2702,6
110624781092651,โปรฮับ - Prohub,These ads ran without a disclaimer,2700,1
113782578365416,รวมไทยสร้างชาติ เชียงใหม่,ปรีชาพล รัตนมณี,2684,10
106804542303183,สำนักงานกฎหมายทนายใหญ่,สำนักงานกฎหมายทนายใหญ่,2681,3
104074131792878,ทนายแชมป์ - Olan Suttanaka - โอฬาร สุตตะนาคา,Pattanapong Seenoi,2681,8
109307425431243,ซอลีฮีน อิสมาแอล,ซอลีฮีน อิสมาแอล,2680,8
100528305760472,ธนชาติ ไชยทองพันธ์,ธนชาติ ไชยทองพันธ์,2665,21
103627788763030,พรรคก้าวไกล นนทบุรี เขต 5,พรรคก้าวไกล นนทบุรี เขต 5,2644,4
2010948295651267,สมพงษ์ โสภณ - ระยอง,สมพงษ์ โสภณ - ระยอง,2641,5
103743929314265,ธนากร เลี้ยงฤทัย,ลลดา อมาตยกุล,2617,4
100142246046771,สักกพันธุ์ อนันต์พงค์ - Sakkaphan Anantapongse,Wijuk Pruksuriya,2612,1
101557482461926,วรายุทธ จงอักษร - บุ๊ค ไทยสร้างไทย ยโสธร เขต 2,Warayoot Jongugsorn,2610,2
100409242836174,คุณปอน ทิพย์วรรณ ไกรสรนุเคราะห์ ก้าวไกลสงขลา เขต9 เบอร์3,สมพร แซ่ลิ่ม,2608,1
101573459356406,ภัทรพงศ์ ภัทรประสิทธิ์ - Phattrapong Phattraprasit,Suparerk Poopipatpinyo,2600,10
101296609509231,Prime clinic,These ads ran without a disclaimer,2598,1
504514060047514,สุณัฐชา โล่สถาพรพิพิธ - ตรัง,สุณัฐชา โล่สถาพรพิพิธ,2583,3
106509022056657,สุนิตย์ แก้วจินดา,Wijuk Pruksuriya,2538,1
363497427565755,กิ่งกาญจน์ ณ เชียงใหม่,กิ่งกาญจน์ ณ เชียงใหม่,2531,1
626568801079713,ร้อยตำรวจเอกสุปชัย อินทรักษา,These ads ran without a disclaimer,2520,2
111680823939231,"เป้ บางกรวย ""โชติอนันต์ เลิศฤทธิ์ภูวดล""",โชติอนันต์ เลิศฤทธิ์ภูวดล,2517,2
323247744971718,โชคชัย ทองศักดิ์ เบอร์ 5 เขต 1 อ่างทอง,Sorasak Sraserm,2500,6
1551751431783222,The Momentum,The Momentum,2500,3
120468927657703,พรรคเสรีรวมไทย เขต 2 อุดรธานี,พรรคเสรีรวมไทย เขต 2 อุดรธานี,2487,4
387331004621422,นรพล ตันติมนตรี เชียงใหม่สายใต้,นรพล ตันติมนตรี เชียงใหม่สายใต้,2485,5
104215389136038,ธวัชชัย อาบทอง โกเฮง พรรคใหม่ เบอร์11,ธวัชชัย อาบทอง โกเฮง พรรคใหม่ เบอร์11,2482,1
110935788614032,เพจ สมพงษ์ ภูพานเพชร,สมพงษ์ ภูพานเพชร,2463,11
108007618885071,สนิท บุญราศรี - Sanit boonrasri,Wijuk Pruksuriya,2461,1
489551844784172,กานต์กนิษฐ์ แห้วสันตติ,These ads ran without a disclaimer,2457,3
229178137856991,ประเสริฐศรี ฮ้อแสงชัย ปทุมธานี,ประเสริฐศรี ฮ้อแสงชัย ปทุมธานี,2417,15
103270756062594,ทนายกาย ธนินท์ธร ภูมราช เบอร์ 2 เขต 2 นนทบุรี,ธรรมนูญ ภารารักษ์,2412,5
105240704690111,ก้าวหน้า สมุทรสาคร,Peerapol Thatom,2402,14
104631481718361,ศราพงศ์ ปรินซ์ อิศรศักดิ์ ณ อยุธยา,Sarapong Itsarasak Na Ayudhya,2402,4
715838732136310,ธนเดช เพ็งสุข - Tanadej Pengsuk,Tanadej Pengsuk,2399,16
102252019509230,รำรี มามะ นราธิวาส เขต4,บริษัท เดนิส แอดส์ จำกัด,2397,2
103345439310956,ณปภัช เสโนฤทธิ์ - เฟิร์ส - Napaphach Senorit,ณปภัช เสโนฤทธิ์ - เฟิร์ส - Napaphach Senorit,2374,3
539119526485380,ทนายใหญ่ ธิมาชัย,ใหญ่ ธิมาชัย,2372,2
118882681534526,รังสิมา รอดรัศมี พรรครวมไทยสร้างชาติ,รังสิมา รอดรัศมี พรรครวมไทยสร้างชาติ,2369,6
111065324140385,กวิน เตียวเจริญโสภา,These ads ran without a disclaimer,2359,1
2579891692082119,ศูนย์ประสานงาน เผดิมชัย สะสมทรัพย์,ศูนย์ประสานงาน เผดิมชัย สะสมทรัพย์,2311,8
119032984485426,รัฐกร เบ้ เจนกิจณรงค์,รัฐกร เบ้ เจนกิจณรงค์,2281,5
102341789244455,นายไชยวัฒน์ พัฒนเจริญวงศ์ษา เบอร์11 พรรคทางเลือกใหม่ เขต1,นายไชยวัฒน์ พัฒนเจริญวงศ์ษา เบอร์11 พรรคทางเลือกใหม่ เขต1,2260,1
101527202376356,Napassawan Maneeratrote - นภัสวรรณ มณีรัตน์โรจน์,Napassawan Maneeratrote - นภัสวรรณ มณีรัตน์โรจน์,2250,2
110210164838183,พิชัย ชมภูพล,พิชัย ชมภูพล,2222,4
2126516294040344,ธีรพงศ์ เย็นใจ,ธีรพงศ์ เย็นใจ,2206,12
104232581598130,Ketkomol.Shop,These ads ran without a disclaimer,2187,35
104436228920564,GPX Phuket,These ads ran without a disclaimer,2186,1
2189346164687926,ปุณยวัจน์ เหลืองวิจิตร - พรรคเพื่อไทย,ปุณยวัจน์ เหลืองวิจิตร - พรรคเพื่อไทย,2174,1
105204072554893,พจนารถ ศรียารัณย,8898PRODUCTION COMPANY LIMITED,2173,1
105208287722111,เสื้อสกรีน เสื้อทีม เสื้อรุ่น เสื้อค่าย เสื้อเทศกาล เสื้อกีฬา By A.A. Store,These ads ran without a disclaimer,2156,29
100506501874027,Prapassorn Saipeth - ประภัสสร สายเพ็ชร,พรรคก้าวไกล,2154,2
100805332971737,พรชัย อรรถปรียางกูร Pornchai Atthapreyangkul,พรชัย อรรถปรียางกูร Pornchai Atthapreyangkul,2151,1
102785149377302,ดร.อัง มนสิชา ภัคดิเมธี เบอร์ 2 - เชียงใหม่เขต4,ดร.อัง มนสิชา ภัคดิเมธี เบอร์ 2 - เชียงใหม่เขต4,2150,1
106643522277071,แป๊ะยิ้ม - ทรงศักดิ์ ส่งเสริมอุดมชัย,Songsak Songsermudomchai,2150,2
108374188845283,พันตำรวจโทอัครพงษ์ วรรณพงษ์ - ทนายสารวัตรตุ๋ย,ภัทรพงษ์ วรรณพงษ์,2148,2
107415288736977,ไคฟงสยาม,These ads ran without a disclaimer,2138,2
111569458579487,รัตนประภา ดิศวัฒน์,8898PRODUCTION COMPANY LIMITED,2136,1
109060983852786,เดชนัฐวิทย์ เตริยาภิรมย์,เดชนัฐวิทย์ เตริยาภิรมย์,2133,1
106875995299953,ธวัชชัย ทรงพัฒนาศิลป์,ธวัชชัย ทรงพัฒนาศิลป์,2117,3
2001637323285040,อรพินทร์ เพชรทัต,อรพินทร์ เพชรทัต,2109,6
100545119426784,พีระพันธุ์ FC,Bunsong Rodyo,2100,3
112151181255165,สมยศ พลายด้วง,Nichapha Sriwilai,2098,1
109231584984294,ดร.แจ๊ค พงศ์พัฒน์ จิตตานุรักษ์,ดร.แจ๊ค พงศ์พัฒน์ จิตตานุรักษ์,2097,8
105826292451688,พลตำรวจตรี วัฒนา วงศ์จันทร์,Jirapiwat Wongchun,2082,3
118262094560156,ทนายสมชัย คำเพราะ เบอร์7 เขต1 ยโสธร,Tittaya Lueapjumroen,2064,9
103766176047435,Ekkarin Nateepraiwan - เอกรินทร์ นทีไพรวัลย์,Sirichai Nateepaiwan,2008,2
110672681521491,พรรคชาติรุ่งเรือง - Chat Rung Rueang Party,พรรคชาติรุ่งเรือง - Chat Rung Rueang Party,2004,1
381748525190733,สร้างสรรค์โอกาส,Panas Poomriew,2000,2
105505101947250,ปัญญารัตน์ นันทภูษิตานนท์ - Panyarut Nuntapusitanon,ปัญญารัตน์ นันทภูษิตานนท์ - Panyarut Nuntapusitanon,2000,6
1683658098593742,THE STANDARD,"THE STANDARD CO., LTD",2000,1
126520920405,a day,a day,2000,4
110398018491526,สุทิน นพขำ พรรคเพื่อไทย จังหวัดปทุมธานี,สุทิน นพขำ พรรคเพื่อไทย จังหวัดปทุมธานี,1987,10
111515101459256,องอาจ วงษ์ประยูร,สาธิดา วงษ์ประยูร,1946,1
174738095989909,Pichai Naripthaphan,These ads ran without a disclaimer,1940,3
105747868776184,สริญทิพญ ทัพมงคลทรัพย์,สริญทิพญ ทัพมงคลทรัพย์,1937,6
112562765084856,หนึ่ง ธนิท กิตติจารุรักษ์,ธนิท กิตติจารุรักษ์,1932,2
108508377637861,มุ้งจีบพระราม2 โรงงานผลิตมุ้งจีบ มุ้งลวด เหล็ดดัดทุกชนิด,กุหลาบ บัวสด,1928,1
108433038831402,เดือนดารา อินทรกำแหง เดือน,These ads ran without a disclaimer,1909,3
103290836047096,พี่เอกจาตุรันต์#เพื่อนกันสมุทรปราการเขต 3,Pharonnawat Sueangamiam,1907,5
279417352523067,กฤษณ สุนทรกิจพาณิชย์,Sirisupatsorn Klongphui,1897,3
2230592160538226,ทนายกฤษณ์  แก้วอยู่,These ads ran without a disclaimer,1851,1
108239928902734,"ดร.สมบุญ วัชรถานนท์ ""ตึ้ง"" เบอร์ 5 พรรคเสรีรวมไทย",ปานฤทัย คูหา,1840,9
107664694510311,อริย์ธัช ชาติอาริยะพงศ์,Arithach Chartariyapong,1829,7
102532004821260,ยอดชาย พึ่งพร - Yodchai Peungporn,Kevin Maltig,1821,2
112558851758103,เจี๊ยบ วณิชชา ม่วงศิริ,These ads ran without a disclaimer,1800,2
108162078413935,capitalread.co,capitalread.co,1800,2
101225802154967,คลองไทย พัทยา ชลบุรี,คลองไทย พัทยา ชลบุรี,1771,2
112017071908382,ปอเจริญวิศว์ โสมวงษ์-ปอ เบอร์ 2,Pocharoenwit Somawong,1769,1
101020516296166,วิราว์ วัฒนกิจ ผู้สมัคร ส.ส. พรรคก้าวไกล ตรังเขต3,Warrawee Wattanakit,1759,4
107147545475183,ชุติมา ชุมขุน - Chutima Chumkhun,Thanakrit Srisuwan,1742,2
613689015307999,ส.ส.แมน ฉัตรพันธ์ เดชกิจสุนทร,ส.ส.แมน ฉัตรพันธ์ เดชกิจสุนทร,1738,2
229816517736873,สราวุฒิ ปิง สุวรรณรัตน์ - ภาคใต้,Sarawut Suwannarat,1733,1
109720095237186,กษิรัช สุวรรณเพ็ญ - ประชาธิปัตย์ ตาก,Kasirat Suwanpen,1721,3
110724810750875,มังกรฟ้า ล็อตเตอรี่ BKK,These ads ran without a disclaimer,1712,2
109073018122172,บัญชา สะและวงษ์ Buncha Salaewong,Ratchamon Thanapattanadusit,1706,4
427741710634966,สจ.อรรฆวรรธน์ จันทศรี FC,สจ.อรรฆวรรธน์ จันทศรี FC,1700,2
534695136689375,ต๊ะ พลัฏฐ์ ศิริกุลพิสุทธิ์,ต๊ะ พลัฏฐ์ ศิริกุลพิสุทธิ์,1699,2
109008738745779,2ต,Bunsong Rodyo,1672,5
494189467277672,Agenda,บริษัท ดิ อาเจนด้า จำกัด,1670,6
103886786011778,โสภณ  โกชุม หมายเลข 8 เขต 6 เชียงใหม่,Sopon Kochum,1669,3
101087595392495,Thawadet Phajitphirom - ธวเดช ภาจิตรภิรมย์,Kanyaphat Bunchoetphiphat,1660,7
107016601863148,ยุทธศักดิ์ ชูประเสริฐ - จ่ายุทธ,ยุทธศักดิ์ ชูประเสริฐ - จ่ายุทธ,1658,4
109679621565028,นครชัย ขุนณรงค์ - พรรคก้าวไกล ระยอง เขต 3 ไอซ์ ระยอง,Yo Pongsathon Sonpechnarintr,1654,2
101963962655058,พรรคพลังสหกรณ์,These ads ran without a disclaimer,1648,2
803360606538852,Teerut Sunwang-นู๊ท-ธีรุตม์ สันหวัง,Jiraporn Wongkulluck,1634,4
185268795609038,ณัฐพงษ์ สุปริยศิลป์ พรรคเพื่อไทย,Nattapong Supriyasilp,1609,2
103705249333714,โกเมท เกิดสมบัติ รุ่งอรุณสู่การเปลี่ยนแปลง,โกเมท เกิดสมบัติ รุ่งอรุณสู่การเปลี่ยนแปลง,1605,1
104596302550566,สุรพงศ์ นำชัยรุจิพงศ์ - ชลบุรี,สุรพงศ์ นำชัยรุจิพงศ์ - ชลบุรี,1582,8
101372342567471,ต้นกล้า จรยุทธ จตุรพรประสิทธิ์ - TonKla Chorayuth Chaturapornprasit,Chorayuth Chaturapornprasit,1561,6
101207792906629,เฮียหมิง สุรศักดิ์ รัตนชัย,บริษัท เดนิส แอดส์ จำกัด,1559,1
104809958598855,อั้ม อดุลวิทย์ วิวัฒน์ธนาฒย์,These ads ran without a disclaimer,1549,1
110954691955005,ณภัสนันท์ อรินทคุณวงษ์ - Napassanan Arintakunawong,ณภัสนันท์ อรินทคุณวงษ์ - Napassanan Arintakunawong,1547,5
428096527993425,Itsaraporn Duangupa - อิศราพร ดวงอุปะ,Thanik Intarat,1546,1
369294143865599,วินัย ภัทรประสิทธิ์,Vinai Phataraprasit,1543,5
121117164293823,คลองไทย เชียงใหม่ เขต 5 เบอร์ 12,These ads ran without a disclaimer,1533,1
107793217420111,Kloset Glory,These ads ran without a disclaimer,1509,9
114190901958506,BBLAM,These ads ran without a disclaimer,1500,2
146711388711295,Muslimthaipost,Hasmin Hohma,1500,3
190239877742925,สุพัชรี  ธรรมเพชร,สุพัชรี ธรรมเพชร,1500,3
103461712127221,Bella B Thailand,These ads ran without a disclaimer,1500,1
113001706909463,สส.เป้ นภาพร เพ็ชร์จินดา Dr.Napaporn Petchinda,สส.เป้ นภาพร เพ็ชร์จินดา Dr.Napaporn Petchinda,1499,1
1127035387449522,BANGKOK THROUGH POSTER,These ads ran without a disclaimer,1496,2
101636186123234,ไชยพล เดชตระกูล,ไชยพล เดชตระกูล,1494,2
112801548095347,กาญจนา ภวัครานนท์ - ฟลุ๊ค,These ads ran without a disclaimer,1493,1
236987470281961,ก้อย พรพิมล ธรรมสาร - Pornpimon Tharmmasan,ก้อย พรพิมล ธรรมสาร - Pornpimon Tharmmasan,1486,3
619556698479151,ชัชวาล อภิรักษ์มั่นคง,ชัชวาล อภิรักษ์มั่นคง,1476,4
161799927706313,Philosopher.chair,Akarat Nitibhon,1472,10
152665702176493,Ringsideการเมือง,Ringsideการเมือง,1467,11
1702983763101249,รองเท้ามือสองเมืองบาดาล,รองเท้ามือสองเมืองบาดาล,1431,1
111852360177624,วิวัฒน์ จินดาพล สจ.ต้อม,วิวัฒน์ จินดาพล สจ.ต้อม,1406,11
104221025120058,SMILE DOG,These ads ran without a disclaimer,1400,1
107945618934003,ธนูชยานันท์ ปั้นบริสุทธิ์,ธนูชยานันท์ ปั้นบริสุทธิ์,1396,13
109330444191242,นฤนันมนต์ ห่วงทรัพย์,นฤนันมนต์ ห่วงทรัพย์,1367,1
100340359064602,ธนชาต ศรีเปารยะ - Thanachart Sripaurya,Thanachart Sripaurya,1343,4
610976099331297,พลอย ณิชชา บุญลือ,Nittcha Boonlue,1342,4
2178581919056294,Nitchanan Wangkahat น้ำ นิชนันท์,These ads ran without a disclaimer,1316,20
109316932096944,ดร.พร้อมพงศ์ นพฤทธิ์ - Dr.Prompong Nopparit,Prompong Nopparit,1315,2
107603708821819,ชัยวัฒน์ เชื้อสกุล - ไทยสร้างไทย  ลำปาง เขต 1,Supachon Srikunchai,1310,3
110343155387399,เสื้อพรรค ก้าวไกล,These ads ran without a disclaimer,1306,2
111981083759952,พรรคก้าวไกล ตราด,Pannasate Numnoo,1285,4
1023078414531349,The People,These ads ran without a disclaimer,1284,2
105500285736267,กรรญดา ณ หนองคาย  ไทยภักดี หนองคาย,These ads ran without a disclaimer,1279,2
107448364979874,ศิริพงศ์ นานคงแนบ - Siripong Nankongnab,Siripong Nankongnab,1251,2
340110720173014,SaveThaiCuts,SaveThaiCuts,1232,2
101884876232497,เพื่อน ดร.เกียรติศักดิ์ ส่องแสง,These ads ran without a disclaimer,1217,1
828632854139730,WSN Clinic คลินิกเวชกรรม เพจหลัก,These ads ran without a disclaimer,1210,1
251765515195883,Nanthapong timchimplee,Nanthapong timchimplee,1200,1
104554835726206,พรรคท้องที่ไทย,Tanongsak Sirirat,1143,2
530945957405983,Nitipon Piwmow - นิติพล ผิวเหมาะ,นิติพล ผิวเหมาะ,1138,10
108584498865660,คารม พลพรกลาง เบอร์6,คารม พลพรกลาง เบอร์6,1118,2
111337711924615,อุ๊ โคราช - อุบลวรรณ์ วิศวนาวิน,กฤตภาส อัครทวี,1110,8
365923533756876,Kleens อกไก่ปั่น,สันตยุต ทองวิลาศ,1108,1
102381836174867,ชาตรี หล้าพรหม,รัตนชัย คำจวง,1100,1
119984914342019,มณฑล เหมพิจิตร,Anon Hempijit,1100,2
2877958345562989,พิบูลย์ รัชกิจประการ - Phiboon Ratchakitprakarn,พิบูลย์ รัชกิจประการ - Phiboon Ratchakitprakarn,1083,1
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,1083,13
114279207156319,สุพิชญ์ชญา กิตติ์พรศิริกุล พราว,Supitchaya Kittpornsirikul,1082,3
108423338804585,เศรษฐพงษ์ ธีรภาพวิเศษพงษ์ พรรคไทยสร้างไทย น่านเขต 1,These ads ran without a disclaimer,1082,4
111513141852939,หรั่ง-วีระยุทธ ใยวังหน้า Weerayut Yaiwangnar,หรั่ง-วีระยุทธ ใยวังหน้า Weerayut Yaiwangnar,1070,6
100152313003832,จิตราภรณ์ กล้าแท้,Parit Patanee,1061,3
107434565618800,มานพ คำหวาน-Manop Khamwhan,มานพ คำหวาน-Manop Khamwhan,1050,5
100575398533433,ฉัตร สุภัทรวณิชย์ - Chatr Supatwanich,ฉัตร สุภัทรวณิชย์ - Chatr Supatwanich,1049,2
276537859877842,FC ผู้ใหญ่ตาน คนบ้านเรา,FC ผู้ใหญ่ตาน คนบ้านเรา,1047,3
104036621722935,เบ็ญจวรรณ์ สุวานิชย์ - นายกเบญ,เบ็ญจวรรณ์ สุวานิชย์ - นายกเบญ,1044,3
114167085015193,ဆရာ ဟိန်မင်းသူ,These ads ran without a disclaimer,1041,1
108888875355714,horfun_bkk,These ads ran without a disclaimer,1032,1
307279026811932,เอนก ตุ๊ดกัน,เอนก ตุ๊ดกัน,1030,5
109866475168448,สิทธิศักดิ์ พุ้ยมอม,Theeraphat Laotula,1028,7
102085598869806,รัชต์พงศ์ สร้อยสุวรรณ - Ratchapong Soisuwan,These ads ran without a disclaimer,1028,2
335978833560634,เอ้ สุชัชวีร์,เอ้ สุชัชวีร์,1026,3
396737097158770,DemonsAreCrazy,These ads ran without a disclaimer,1007,1
103617699379174,แก้วเยติพร้อมเลเซอร์ฟรี งานคุณภาพราคาถูก PJ,ทศวรรษ คงรอด,1000,1
1725257147769947,The New Zealand - Thai Chamber of Commerce - NZTCC,These ads ran without a disclaimer,1000,1
110051621873826,พลอย พลอยนภัส โจววณิชย์,These ads ran without a disclaimer,1000,1
115673118113948,วิญญู จองกิจธนา-ภูเก็ต,วิญญู จองกิจธนา,1000,4
103528932296276,พรชัย วงศ์ล้อมนิล,Phurin Wonglomnil,1000,1
105424342138261,หมอแมน  อรรถเวช กองนักวงษ์,หมอแมน  อรรถเวช กองนักวงษ์,1000,2
106876765669721,เอกภพ สายไหม,เอกภพ สายไหม,1000,1
119014337828730,พลังแห่งการให้เพราะเราคือเพื่อน,These ads ran without a disclaimer,1000,1
103324852526899,ภัณฑิล น่วมเจิม - Bhuntin Noumjerm,Bhuntin Noumjerm,996,1
3080161418691131,Thailand FACT Today,Thailand FACT Today,990,2
101289896276961,ทีมปากนครพัฒนา,These ads ran without a disclaimer,971,13
110256398069518,พิมพ์กาญจน์ กีรติวิราปกรณ์ - Pimkarn Kiratiwirapakorn,Pimkarn Kiratiwirapakorn,964,1
100813082276696,สมบูรณ์วรรณ ตรีสินธุ์ไชย,Somboonwan Nong Treesinchai,949,7
101360769625996,ชมรม ใจถึงพึ่งได้ ภาคใต้เรา,Parawan Kuaseng,930,1
116270608115655,สนั่น พรหมสุข,Nutsanee Boonmee,927,1
106184007583774,พี่บัส GURU Police Academy : ติวสอบตำรวจ online,These ads ran without a disclaimer,917,7
116210858097279,เปิ้ล ประภาภรณ์ เชยวัดเกาะ,ประภาภรณ์ เชยวัดเกาะ,916,3
605963502833830,Beefeater Steak House and Pub in Pattaya,These ads ran without a disclaimer,910,2
112577811629948,พรรคก้าวไกล - ดวงใจของประชาชน,These ads ran without a disclaimer,905,2
114796198280115,ดร.เสือ ภูวเดช โพธิ์เก้าเพชร,Kevin Maltig,887,1
1880289705617051,ธนกร อุดรพิมพ์,Anuruk Anuan,870,3
1379763648821761,รับจ้างไลฟ์สดพระตามบ้านทั่วไป,These ads ran without a disclaimer,868,1
101438176263032,JON-us,These ads ran without a disclaimer,868,1
103982486029989,วินเอก นิมิตรปัญญา ทีมฅนทำงาน,These ads ran without a disclaimer,867,2
230353517736423,Nan Niamvanichkul,These ads ran without a disclaimer,866,1
907513816047905,Viu Thailand,These ads ran without a disclaimer,864,1
124219557271300,นพพร ขาวขำ,Thitipun Chaichewanon,845,2
107930675466995,IStore Trangไอสโตร์ ร้านจำหน่ายโทรศัพท์มือสอง ผ่อนไปใช้ไป,These ads ran without a disclaimer,836,1
111314071924512,Kakao Webtoon Reels TH,These ads ran without a disclaimer,833,1
113820800542512,ครอบครัวคนรักเพื่อไทยปากช่อง,ครอบครัวคนรักเพื่อไทยปากช่อง,833,4
936322816566434,พรรคเสรีรวมไทย เขต5 เบอร์1,พรรคเสรีรวมไทย เขต5 เบอร์1,827,8
556036731395297,News Indie คุยนอกกรอบ,News Indie คุยนอกกรอบ,813,2
110717091933674,พันตำรวจโท อนุรักษ์ จิรจิตร - รองเอ็ด,พันตำรวจโท อนุรักษ์ จิรจิตร - รองเอ็ด,797,1
119235304481580,เกื้อกูล ด่านชัยวิจิตร,เอกชัย มงคลสมัย,793,5
118910367861085,พล.ต. เทียมศักดิ์ สุขานุยุทธ,Kwanruen Chuaingan,791,2
372784973480653,ธวัชชวิน โกพัฒน์ตา,ธวัชชวิน โกพัฒน์ตา,781,2
106461847961914,ประสิทธิ์ ปัทมผดุงศักดิ์ - Prasit Puttamapadungsak,ประสิทธิ์ ปัทมผดุงศักดิ์ - Prasit Puttamapadungsak,777,1
109620228772561,ปัญญาแฟนคลับ,These ads ran without a disclaimer,773,2
101925392689432,พรรคก้าวไกล ห้วยแถลง,Jarunan Napratansuk,747,1
100378068249359,กฤตภพ สติดีนิติวงศ์ -Krittaphop Satideenitiwong,Krittaphop Stideenitiwong,738,11
110766468644579,อนันต์ ปรีดาสุทธิจิตต์,ณัฐกวิน ปรีดาสุทธิจิตต์,734,5
2016719421775944,พิเชษฐ์ สุทธิศิริวัฒนะ,Tanapakorn Tongyoo,728,2
100904822517086,Non-trivial,These ads ran without a disclaimer,714,6
107590998920607,จีรเดช ศรีวิราช Jeeradech Srivirach,These ads ran without a disclaimer,707,1
151732248189077,The Public Post,Ekawat Paduka,700,2
111494824691027,มงคล เหลี่ยมวัฒนกุล - Mongkol Liamwattanakul,มงคล เหลี่ยมวัฒนกุล - Mongkol Liamwattanakul,671,1
114914794432449,กฎหมายใช้สอบราชการ by Æ+,กฎหมายใช้สอบราชการ by Æ+,662,2
113148845114594,ငွေဇဥ်ယော်,These ads ran without a disclaimer,659,1
