Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
625013627651807,Keighley Town Council,Keighley Town Council,≤100,1
239172972878478,Montgomeryshire Liberal Democrats,Welsh Liberal Democrats,≤100,1
1307709722639373,Henfield Labour Party,Henfield Labour Party,≤100,1
108046291329142,Jimmy Stanger Independent Candidate St Marks Ward 2023,James William Stanger,≤100,1
220735411764575,Cllr Nick Adams-King,Nicholas Percy Robert Adams King,≤100,1
109047033995302,Human Lover,These ads ran without a disclaimer,≤100,1
356295488545982,West Dorset Liberal Democrats,Andrew James Canning,≤100,1
151206978390789,Nelson Shops & Events,Scott Dawson Advertising Limited,≤100,1
517210481733634,Liz Saville Roberts AS/MP,Liz Saville Roberts AS/MP,≤100,1
108501565551263,Lorraine Fagan - Labour in Kirkby South,Robert Pettitt,≤100,1
1463126643980071,Alex Rowley MSP,Alex Rowley,≤100,1
107478095670966,Mid-Ulster UUP 2023 Council Elections,Jay Singh Basra,≤100,2
182333105208166,CAGED Nationwide,These ads ran without a disclaimer,≤100,1
108245448826638,Gemma Haigh - Labour's Candidate for Gannow,Miss Gemma Michelle Fisk,≤100,2
102690112395437,Simon Rollason Short Heath Labour,Simon Frank Rollason,≤100,1
103032156061340,Wixams & Wilstead Independent,Lee James Melville,≤100,1
100740462868953,Lindsey4Ryhope,Sunderland Labour,≤100,2
157319570970434,Mala Bakhtiar,These ads ran without a disclaimer,≤100,1
121383900882104,zest_science,These ads ran without a disclaimer,≤100,1
517520108394292,UK Independence Party - North East Counties,Jack Thomson,≤100,1
254133438870069,Cllr Marley Bennett - Eastville,the Labour Party. Promoted by Ann Godfrey on behalf of Marley Bennett and Sangeetha Wynter.,≤100,5
156279764411149,Times Higher Education,These ads ran without a disclaimer,≤100,1
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100,2
101456761942715,Labour for Weston,Weston-super-Mare Constituency Labour party,≤100,1
244106299350787,Andrew Berry 4 Unison NEC,Andrew Steven Berry,≤100,1
105131585721813,Stephen for Ardsley and Robin Hood,Stephen for Ardsley and Robin Hood,≤100,1
1934314713307315,Emma Lang - Newtown & Heatherlands Labour Campaigner,Poole Labour Party,≤100,1
106205274903851,Dallow Ward Luton Liberal Democrats,Dallow Ward Luton Liberal Democrats,≤100,6
872779299552006,Alex Mitchell for Queensbury,Alexandru Sorin Mitchell,≤100,3
690237427809232,Renfrewshire Labour,Renfrewshire Labour. Promoted by Margaret McCormick on behalf of Renfrewshire Labour,≤100,1
163255730397639,Jude's Ice Cream,These ads ran without a disclaimer,≤100,2
105484895857623,thelotprods,These ads ran without a disclaimer,≤100,2
101407896107612,Tom Hinchcliffe for Bramley & Stanningley,Tom Hinchcliffe for Bramley & Stanningley,≤100,1
303710560028464,Yorkshire Herald & Advertiser,These ads ran without a disclaimer,≤100,1
107276174133293,A X Electrical Services Ltd,These ads ran without a disclaimer,≤100,1
2190136114427969,County Cllr Craig Smith - Coalville North,Craig Andrew Smith,≤100,1
185901934916297,Lancaster Labour Party,Peter William Curphey,≤100,1
144319242266019,New Theatre Cardiff,These ads ran without a disclaimer,≤100,1
106242052175616,RAJ MODI,These ads ran without a disclaimer,≤100,1
358678088555158,Abul Azad,Abul Azad,≤100,1
109876228525713,Becky Gittins for Clwyd East,Becky Gittins,≤100,1
819322981428070,Rugby Labour,Rugby Labour,≤100,2
114541123305223,Leo Group Ltd,These ads ran without a disclaimer,≤100,2
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,7
117177664642445,Beverley Labour,These ads ran without a disclaimer,≤100,2
146389118731889,Swanscombe and Greenhithe Residents' Association,The SGRA,≤100,1
175430136493664,Sutton Ward Labour Party,Robert Andrew Dunstan,≤100,1
250345405877166,Max Royden,Bedford Liberal Democrats,≤100,4
487349684693145,"Dan Watkins, Conservative Campaigner",These ads ran without a disclaimer,≤100,1
104218951272477,VOPUK,These ads ran without a disclaimer,≤100,2
597885680714427,"Cllr Ashley Tilling, Weybridge Riverside",Mr Ashley Richard Tilling,≤100,2
947767701946222,BOL foods,These ads ran without a disclaimer,≤100,1
274132129270819,Florette,These ads ran without a disclaimer,≤100,2
249684318543741,Chris Green,Chris Green,≤100,1
250191688690782,The Reform Party - South Leicestershire,William George Kitson Piper,≤100,1
108029944246996,POLITICO Studio,These ads ran without a disclaimer,≤100,8
237692023818,Belfast Telegraph,These ads ran without a disclaimer,≤100,1
225088911483312,Isabella Macpherson,These ads ran without a disclaimer,≤100,1
107158485310916,Together4Rutland,Together 4 Rutland,≤100,1
102893805920439,Ivy's Reserve,These ads ran without a disclaimer,≤100,1
100662069580268,Streatham Common & Vale Labour Councillors,Danial Adilypour,≤100,1
100692909005777,equitablecoaching,These ads ran without a disclaimer,≤100,1
108877070713379,Darren Taylor - Parkstone Labour Campaigner,Poole Labour Party,≤100,1
241545676006533,Suffolk Jobs Direct,These ads ran without a disclaimer,≤100,1
100591786335565,"Jack Price-Harbach: Lib Dems Candidate for Davenham, Moulton & Kingsmead",JACK PRICE-HARBACH,≤100,3
108560649181404,READ Foundation,These ads ran without a disclaimer,≤100,2
173526266016641,Zühlke Group,These ads ran without a disclaimer,≤100,4
138347216295864,Dig Deep,These ads ran without a disclaimer,≤100,1
119803999851914,Steven Rajam - Welsh Liberal Democrats,Rhondda Cynon Taff Liberal Democrats,≤100,1
182902275201810,Imran Khan Cancer Appeal,These ads ran without a disclaimer,≤100,2
401892670374158,Aontú Dhoire,Aontú,≤100,1
168304173200432,Kent Wildlife Trust,These ads ran without a disclaimer,≤100,1
102446952570998,Super Comics,These ads ran without a disclaimer,≤100,1
231146281645868,Compare Quotes Guru,These ads ran without a disclaimer,≤100,1
403540066505989,National Federation of Cypriots in the UK,National Federation of Cypriots in the UK,≤100,1
100476796144216,CORE Library,These ads ran without a disclaimer,≤100,1
17999726169,Scottish Green Party,Scottish Green Party,≤100,1
105312558539990,T4RC-NEC2023-SWcandidates,T4RC-NEC2023-SWcandidates,≤100,4
105819084842621,Wealden Blue,Wealden Blue,≤100,2
278853628892214,Manchester Gazette,Manchester Gazette,≤100,7
106009675257033,Guy Earl of Warwick,These ads ran without a disclaimer,≤100,1
105127861696481,Who Is My Councillor,Who is my Councillor,≤100,1
101296679234120,Cllr Joshua McKeith,Cllr Joshua McKeith,≤100,2
119474717747894,mcmullanstudio,These ads ran without a disclaimer,≤100,1
111557357193279,Soil Capital,These ads ran without a disclaimer,≤100,2
88211771707,Forest Stewardship Council (FSC),These ads ran without a disclaimer,≤100,1
117238501255033,Northampton Trades Union Council,Anjona Roy,≤100,1
112113085004598,Maureen O'Bern Independent Candidate for Ince and Scholes,Maureen O'Bern Independent Candidate for Ince and Scholes,≤100,2
105062919196688,Asserv UK,These ads ran without a disclaimer,≤100,2
116850940151628,Baird And Brown Ltd Electrical Contractors,Baird And Brown Ltd Electrical Contractors,≤100,1
103340469047139,"Cllr Rashmi Kalu - Roxeth, Harrow",Harrow West Labour Party,≤100,2
106724444300763,Freedom To Roam: The Rhythms Of Migration,These ads ran without a disclaimer,≤100,2
166917856704286,Essex County Council,These ads ran without a disclaimer,≤100,1
316662272165303,Colorintech,These ads ran without a disclaimer,≤100,1
425209797660842,Belmont Estate,These ads ran without a disclaimer,≤100,2
208667055816775,Let Us Furnish,Mr James Stephen Chesson,≤100,2
334300130770158,National Education Union - Central Essex District,National Education Union Central Essex District,≤100,2
2365913356965565,Councillor Chris Wilson,East Herts Liberal Democrats,≤100,1
435859963130368,Lynx UK Trust,These ads ran without a disclaimer,≤100,1
185719388817423,Sue Aitkenhead - Poole Town Labour Campaigner,Poole Labour Party,≤100,1
109023530752200,Changing Markets Foundation,These ads ran without a disclaimer,≤100,5
101296691835786,Alan Humphries for Droitwich South West and Droitwich Central,Alex Stuart Knudsen,≤100,1
420912338378260,The Borough First Independents,The Borough First,≤100,2
104298534865040,Val Humphries for Droitwich West,Alex Stuart Knudsen,≤100,1
407919473335354,Furniture Rental Online,Mr James Stephen Chesson,≤100,2
1172385236213955,The Canton Rose,The Canton Rose,≤100,2
106283144372677,IWG,These ads ran without a disclaimer,≤100,5
146998042522,Welsh Women's Aid,Welsh Womens Aid,≤100,1
74188072997,Volvo Penta at Sea,These ads ran without a disclaimer,≤100,1
121100455244380,European Movement in Wandsworth and Merton,European Movement in Wandsworth and Merton,≤100,1
138288682908752,World Literacy Foundation,These ads ran without a disclaimer,≤100,2
100250358824301,Wiltshire Women Empowerment Program,Wiltshire Women Empowerment Program,≤100,1
45651091362,Network for Animals,These ads ran without a disclaimer,≤100,2
110029278327746,Life Supplies,These ads ran without a disclaimer,≤100,1
291380719610,Spaces,These ads ran without a disclaimer,≤100,6
423444615094466,Henkel Vaccara,These ads ran without a disclaimer,≤100,1
110878644816898,Find Your Four,These ads ran without a disclaimer,≤100,1
104226665005368,James Plumb,Oxfordshire Conservatives,≤100,1
183749274990301,Google Arts & Culture,These ads ran without a disclaimer,≤100,1
102386151868694,Graduatez - Graduation,These ads ran without a disclaimer,≤100,2
280798438717656,Solent Plastics - Plastic Boxes and Storage Containers,These ads ran without a disclaimer,≤100,1
108265927596457,Caribbean and African Health Network- CAHN,These ads ran without a disclaimer,≤100,2
139891296058182,Solihull and Meriden Labour,Solihull & Meriden Labour Party,≤100,1
102106709070933,Assas International,These ads ran without a disclaimer,≤100,1
115306454863649,Provision Fund,These ads ran without a disclaimer,≤100,1
100114838639224,Cllr Keir Greenway,Bognor Regis and Littlehampton Conservative Association,≤100,1
682512998549956,Blagreaves Liberal Democrats,Richard Hudson,≤100,1
250885108300929,Nottingham Conservatives,Nottingham Conservatives,≤100,1
1259838144182154,Cllr Benjamin Gray,Benjamin Robert Gray,≤100,1
112953673491057,Rob Butler MP,Aylesbury Conservatives,≤100,1
107578322259891,Solar Savings UK,These ads ran without a disclaimer,≤100,2
107379165647505,Outbox Entertainment,These ads ran without a disclaimer,≤100,2
103996038453326,Andy Randle for Wednesfield South,These ads ran without a disclaimer,≤100,1
2273404059547940,Akhpal torghar,These ads ran without a disclaimer,≤100,34
105785675757412,Happy,These ads ran without a disclaimer,≤100,5
8539814909,International Animal Rescue,These ads ran without a disclaimer,≤100,14
112293400493370,Cllr Vimal Choksi,Vimalkumar Choksi,≤100,2
108212588866054,Lambourn Valley Eco Community,Dominic Quinn,≤100,1
233105120602840,"Cllr Peter Carlill, Calverley and Farsley",Calverley and Farsley Labour Party,≤100,2
100530518833475,Councillor Bernadette Eckersley-Fallon,Councillor Bernadette Eckersley-Fallon,≤100,2
764531490245013,Cauldron Foods,These ads ran without a disclaimer,≤100,3
755052671370244,Daily-Stuff.com,These ads ran without a disclaimer,≤100,6
279943955815380,Piccadilly Arcade,These ads ran without a disclaimer,≤100,1
105468702456916,TJJ Klamvik Publishing,These ads ran without a disclaimer,≤100,1
1586027928298600,Darren Henry MP,The Conservative Party,≤100,3
108087238123947,People Before Profit Cllr Maeve O'Neill,People Before Profit,≤100,1
118705017851733,Free Boiler Grants,Abdul Mannan Choudhary,≤100,1
1206325356120629,Cllr Paul Wray,Hunslet and Riverside Labour Party,≤100,2
105139662541489,Bob Gould - Prospective Conservative Candidate for Southbourne Ward,Chichester Conservative Association,≤100,1
102952161623559,"Cllr Robert King, reelect on the 4th of May 2023 for Egham Hythe",Runnymede & Weybridge Labour Party,≤100,1
108166048910328,Срочные Новости,These ads ran without a disclaimer,≤100,1
386427418234901,Louise Haigh MP,Louise Haigh MP,≤100,2
112588242095660,XTZ Sweden,These ads ran without a disclaimer,≤100,2
269383906869137,VERCIDA,These ads ran without a disclaimer,≤100,2
105717090837892,Gurdz Singh,These ads ran without a disclaimer,≤100,3
101427646193368,Freshinspiringcool.,These ads ran without a disclaimer,≤100,1
935965869757813,Rosie Holt,These ads ran without a disclaimer,≤100,6
1164193340281834,Stephen Morgan MP,Office of Stephen Morgan MP,≤100,2
115117138150128,Cailín McCaffery People Before Profit,People Before Profit,≤100,1
1623687354539696,Ballard School,These ads ran without a disclaimer,≤100,1
344642508983416,IET Education,These ads ran without a disclaimer,≤100,3
198892435401,University of Chicago Booth School of Business,These ads ran without a disclaimer,≤100,1
104764545605256,names.life,These ads ran without a disclaimer,≤100,1
103303622666652,Emily Warrillow for Liversedge and Gomersal,Tyler Cain Hawkins,≤100,1
169753760561644,Goldington Liberal Democrats,Bedford Liberal Democrats,≤100,11
105827392286770,Marlee,These ads ran without a disclaimer,≤100,1
114383703296009,Campion Design,These ads ran without a disclaimer,≤100,1
100696802337459,Matthew Killeya for Fulwood,Matthew Killeya for Fulwood,≤100,2
102109668010675,Soul Deep Productions,These ads ran without a disclaimer,≤100,1
185095311610804,Nerve Centre,These ads ran without a disclaimer,≤100,1
101408754748580,Climate Art,These ads ran without a disclaimer,≤100,1
106050521449392,tas_athome,These ads ran without a disclaimer,≤100,1
115629866939667,"North Ferriby, Swanland, Welton & Melton Focus",David Patrick Nolan,≤100,1
101710534789272,Debbie At St. Margaret's Ward,Deborah Lynne Richards,≤100,1
867922446636279,McAdams,These ads ran without a disclaimer,≤100,1
111726405613737,The Association for the Protection of Rural Scotland,The Association for the Protection of Rural Scotland,≤100,1
105972001227345,East Devon Conservatives,East Devon Conservative Association,≤100,1
254919577903306,Best Solicitors,These ads ran without a disclaimer,≤100,1
854621764721535,Evesham Labour,Alex Stuart Knudsen,≤100,1
388815027955620,Droitwich Labour Party,Alex Stuart Knudsen,≤100,1
7525251658,Virgin Unite,Virgin Unite,≤100,1
101491419359146,The Political Gem,Miss Gemma Louise Stewart,≤100,5
146124312762966,Muslim Relief,These ads ran without a disclaimer,≤100,6
40781837114,UP Projects,UP Projects,≤100,2
802578236475504,Erewash Labour,The Labour Party. Promoted by Geoff Stratford on behalf of Jo Ward,≤100,2
107941508891968,Conor Galbraith SDLP,Conor Galbraith,≤100,2
1795923387374339,Carterton Labour,Carterton Labour,≤100,1
102989736038267,John Warner - Standing For Three Fields,John Warner - Standing For Three Fields,≤100,1
2417976461779530,Cllr Shaun Harkin - People Before Profit,People Before Profit,≤100,1
105413192499559,Angelic Forces,These ads ran without a disclaimer,≤100,2
1507244819490589,Star Pubs & Bars,These ads ran without a disclaimer,≤100,1
110194168670708,Money Hill Ward Ashby,These ads ran without a disclaimer,≤100,5
100137856011056,Prestbury Parish Council - Cheltenham,These ads ran without a disclaimer,≤100,1
107035800920436,Jo Murtagh for Holme Valley North,The Labour Party,≤100,1
114967873751882,Neitiv,These ads ran without a disclaimer,≤100,1
200509426641599,Eco-Schools Northern Ireland Official,Keep Northern Ireland Beautiful,≤100,1
298561390182731,Dr. Zwig,These ads ran without a disclaimer,≤100,1
1436656116642646,Threadheads,These ads ran without a disclaimer,≤100,1
105624105833579,Boutique Capital Ltd,These ads ran without a disclaimer,≤100,1
567707073376348,GRIT,These ads ran without a disclaimer,≤100,2
1617152471878392,Anglican Mainstream,These ads ran without a disclaimer,≤100,1
184089355007363,Dirty Velvet,These ads ran without a disclaimer,≤100,1
1486841851361953,Power for People,Power for People,≤100,1
499785046798762,Cllr Malachy Quinn - SDLP Torrent,Cllr Malachy Quinn - SDLP Torrent,≤100,2
103321546070767,Najpiękniejszych małych miasteczek,These ads ran without a disclaimer,≤100,9
103344742624341,Skarb narodowy,These ads ran without a disclaimer,≤100,1
117934251254196,gndrisingsheff,These ads ran without a disclaimer,≤100,1
126994623977734,FashionUnited UK,These ads ran without a disclaimer,≤100,3
268406976529922,The Bevendean Cooperative Pub,These ads ran without a disclaimer,≤100,1
102228015005348,Bellamme Bridal,These ads ran without a disclaimer,≤100,1
1044397165576426,LEEDS 2023,These ads ran without a disclaimer,≤100,1
107540912271686,Globetrotting Moms,These ads ran without a disclaimer,≤100,3
106129995185665,Investing Daily,These ads ran without a disclaimer,≤100,1
107535938875517,Humankindness Film,These ads ran without a disclaimer,≤100,2
122660691817978,Cllr Andy Konieczko,Basingstoke & Deane Liberal Democrats,≤100,1
102083615704343,Creative Society UK,These ads ran without a disclaimer,≤100,1
195153023994955,Guildford Labour,Guildford Constituency Labour Party,≤100,1
106660779066033,West Best For Besses,These ads ran without a disclaimer,≤100,4
2222389831158303,Munir4Lindley,The Labour Party,≤100,1
100899412638009,KISSD Water,These ads ran without a disclaimer,≤100,2
112267834025890,Millfield Ward - Labour Party,Sunderland Labour,≤100,1
102577131836751,Cottingham Focus,David Patrick Nolan,≤100,1
1574840629433114,Tonbridge and Malling Green Party,Tonbridge and Malling Green Party,≤100,1
238660559926129,Ely Matters,Ely Matters (https://www.elymatters.com/),≤100,1
108572428728773,Julian Morrow,These ads ran without a disclaimer,≤100,1
515017818555822,Cllr Leigh Redman,Leigh Paul Redman,≤100,1
347769735608177,Grangetown Labour News,Grangetown Labour News,≤100,1
105214344943555,William Gill Councillor for Great Bridge,William David Gill,≤100,1
104365185183259,Bricknell Ward Councillors,Peter Shaun North,≤100,1
195695973782654,Milton Keynes Labour Party,Milton Keynes Labour Party,≤100,1
102972345162030,Goole Matters,David Patrick Nolan,≤100,1
106509365615212,Beth Jones for Washington Central,Sunderland Labour,≤100,1
1761608087492229,"Splott, Tremorfa and Pengam Green Labour News","Splott, Tremorfa and Pengam Green Labour News",≤100,1
2998477143711696,Gareth Staples-Jones,Gareth Staples-Jones,≤100,1
423321054450338,Team St Michaels,These ads ran without a disclaimer,≤100,1
1103939036305505,Councillor Sean Gabriel for Canford Heath,Andrew James Mellor,≤100,1
904819546225376,Drew Hendry MP,Drew Hendry MP,≤100,1
172070259484903,Middlesbrough Liberal Democrats,Middlesbrough Liberal Democrats,≤100,1
311691432361740,Autologics,Mr James Stephen Chesson,≤100,1
721911121317163,Trowbridge & St Mellons Labour News,Trowbridge & St Mellons Labour News,≤100,1
23683769238,INSP,These ads ran without a disclaimer,≤100,1
381287685397594,Communist Party of Britain: Midlands Communists,James Mclelland,≤100,1
326219165444868,Cllr Donna Ford,Mrs Donna Lynn Ford,≤100,1
109554484641455,Heledd Fychan AS/ MS,Heledd Fychan,≤100,1
109691274831478,Isabel Saxby for Bere Ferrers,Isabel Saxby for Bere Ferrers,≤100,1
104372431709667,Labour CMK Ward Team,Milton Keynes Labour Party,≤100,1
116812594683473,Colleen Flint - Labour in Selston,Robert Pettitt,≤100,1
108749068779750,Cllr Sharon McAleer- Clogher Valley SDLP,Ryan Joseph Oneill,≤100,1
234074343316340,Luai El Greu,These ads ran without a disclaimer,≤100,1
113058796831245,Mark Webb - Kingswinford North and Wall Heath,Mark Andrew Webb,≤100,1
101067259539011,Wells Business Forum CIC,Wells Business Forum CIC,≤100,1
110358330580051,Councillor Jimmy Warne,Sunderland Labour,≤100,1
183951592237917,North East Somerset Labour,Richard Stelling,≤100,1
1807970796086865,Llanrumney Labour News,Llanrumney Labour (https://www.llanrumneylabour.com/),≤100,1
100764953013834,Independent Voice For East Staffordshire,Richard Grosvenor,≤100,1
1871949612837353,Wolverton Local,Milton Keynes Labour Party,≤100,1
112831185055172,transparency.lab,These ads ran without a disclaimer,≤100,1
128827950934028,Johanna Baxter,Johanna Baxter for SEC,≤100,1
113525527133369,The BV magazine,These ads ran without a disclaimer,≤100,2
114068138276207,VoteTravis,Travis Stephen European Hesketh,≤100,3
1050620591714373,"The Glades, Bromley",These ads ran without a disclaimer,≤100,1
108158598221537,Bloxwich East Councillors,Amandeep Kaur Garcha,≤100,1
175608624750,Human Appeal - UK,These ads ran without a disclaimer,≤100,3
247689498589954,Hartlepool Conservatives,Hartlepool Conservatives,≤100,1
7527864602,WaterAid UK,These ads ran without a disclaimer,≤100,2
26321373907,AKT,akt (Albert Kennedy Trust),≤100,1
557689500923525,Visit Doncaster,These ads ran without a disclaimer,≤100,1
1457636071195656,Healthy Suffolk,Suffolk County Council,≤100,1
6115848166,Nature Portfolio,These ads ran without a disclaimer,≤100,4
107881342266729,Главное,These ads ran without a disclaimer,≤100,1
105699708610413,The Kyiv Independent,These ads ran without a disclaimer,≤100,4
105052242522620,The Real Project,These ads ran without a disclaimer,≤100,1
138401869570272,Royal Society of Chemistry,These ads ran without a disclaimer,≤100,1
395248391084440,Society's Outcasts,These ads ran without a disclaimer,≤100,1
112065730647843,Planet Woking,These ads ran without a disclaimer,≤100,4
1882130952001961,James Evans MS,James Oswald David Evans,≤100,1
2279966602282911,Stoke-on-Trent Labour,Jane Ashworth,≤100,1
107904022283264,Aid Squad,These ads ran without a disclaimer,≤100,1
202938419763148,Northumbria Healthcare NHS Foundation Trust,These ads ran without a disclaimer,≤100,1
101176682686881,Caldwell Hutchinson,These ads ran without a disclaimer,≤100,3
162832450397643,Footpatrol,These ads ran without a disclaimer,≤100,1
100893651786198,First Choice Energy Ltd,These ads ran without a disclaimer,≤100,14
100951702976977,Brett Cooper MBI for Torrisholme Councillor,These ads ran without a disclaimer,≤100,3
128180252757704,The Pig Hastings,These ads ran without a disclaimer,≤100,1
288558181158008,"Rigzone.com is The Leader in Oil & Gas Jobs, News, Oil Prices, and Events.",These ads ran without a disclaimer,≤100,3
100795806663614,The Hope Foundation UK,The Hope Foundation UK,≤100,1
112393537338050,globalhealth5050,These ads ran without a disclaimer,≤100,1
674057576383529,Councillor Matt Wynne - Edgeley Community Association,Matthew Wynne,≤100,1
102035081170911,Appletree and Avalon,These ads ran without a disclaimer,≤100,1
33337561833,Galapagos Conservation Trust,Galapagos Conservation Trust,≤100,3
112307570471852,Kenilworth and Arden Conservatives,These ads ran without a disclaimer,≤100,1
113673053649199,The Dentist,These ads ran without a disclaimer,≤100,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,2
232614013754086,Gloucester Liberal Democrats,Gloucester Liberal Democrats,≤100,1
138187802907388,Life at Mars,These ads ran without a disclaimer,≤100,2
121908087471302,Citizens Energy Advice,These ads ran without a disclaimer,≤100,1
190172464331366,Al Mustafa Welfare Trust,These ads ran without a disclaimer,≤100,1
251561921943584,What Can You Do?,These ads ran without a disclaimer,≤100,1
49350011246,Cafédirect,These ads ran without a disclaimer,≤100,1
216412798461590,TCV - The Conservation Volunteers,These ads ran without a disclaimer,≤100,2
105130135735693,ourmindfulchildren,These ads ran without a disclaimer,≤100,1
977475552303910,Sock Council,These ads ran without a disclaimer,≤100,1
215662339171618,Winstanley Labour Party,Winstanley Labour Party,≤100,1
105937945652845,Stewart Wilson - UUP Candidate for Dunsilly DEA,Stewart James Wilson,≤100,1
107373578999552,Vote Abby for Mile Cross,Christopher Meacock,≤100,1
449607611796329,Lincoln Labour Party,Lincoln Labour Party,≤100,4
101698105464629,"Amandeep Thind- International Coach, Speaker & Author",These ads ran without a disclaimer,≤100,2
336484156425050,NatCen Social Research,These ads ran without a disclaimer,≤100,1
106097497445483,Anderson Pereira,These ads ran without a disclaimer,≤100,2
1381771415170647,One City,These ads ran without a disclaimer,≤100,1
707090445994745,Stephen Kinnock,Independent Parliamentary Standards Authority (on behalf of Stephen Kinnock),≤100,1
171043963049603,GREAT SCOT,These ads ran without a disclaimer,≤100,1
109676171353647,We Are Itza,These ads ran without a disclaimer,≤100,1
101308819574882,Gayatri B Lokhande,Gayatri B Lokhande,≤100,2
103564655843833,Greenhill Ward News,Harrow Labour Party,≤100,1
289541331085998,Communities Housing Trust,Communities Housing Trust,≤100,1
1617104905265679,Emma Dunning & Geraint Jones Labour Councillors for Ystrad and Gelli,Rhondda Labour,≤100,1
118126150103977,Cllr James Hunt,James Hunt,≤100,1
106209558997469,Stephen Hollywood - Bangor West UUP,Stephen Hollywood,≤100,2
105569962446713,Sian for Beverley and Newland Ward,Sian for Beverley and Newland Ward,≤100,1
988439877881073,Housing Disrepair Helpline,These ads ran without a disclaimer,≤100,1
154391594606769,Samata,These ads ran without a disclaimer,≤100,2
282498158459985,WOW - Women of the World Festival,These ads ran without a disclaimer,≤100,2
115377860587947,Tom Richardson - County Councillor WSCC Rother Valley Division,Chichester Conservative Association,≤100,1
110824565323685,Алексей Разумников,These ads ran without a disclaimer,≤100,1
601715140002716,NFU Mutual,These ads ran without a disclaimer,≤100,1
150757981634228,Scottish Fair Trade Forum,Scottish Fair Trade Forum,≤100,1
111345008617303,Brentford Youth Voice,Lara Parizotto Kochem,≤100,1
463051667188809,Mischief,These ads ran without a disclaimer,≤100,2
734809726712576,Mark Menzies MP,Mark Menzies MP,≤100,1
449319558604601,Gareth Thomas MP,Gareth Thomas,≤100,2
772642739599099,Wakefield & District Independents - John Thomas for Altofts and Whitwood,Mr John Robert Thomas,≤100,1
103873728709469,Highlands & Islands Climate Hub,These ads ran without a disclaimer,≤100,1
105376739154558,Dastan & Lilly,These ads ran without a disclaimer,≤100,1
1051060631650411,Phoenix Energy,These ads ran without a disclaimer,≤100,1
120971044580020,University of Bristol,These ads ran without a disclaimer,≤100,3
395826637122594,Canagan,These ads ran without a disclaimer,≤100,1
103645355022874,Earth Animal UK,These ads ran without a disclaimer,≤100,1
108581055374106,A Pocketful of Posies,These ads ran without a disclaimer,≤100,1
188960484459814,Hydrogen Fuel News,These ads ran without a disclaimer,≤100,1
324998494277296,"Scarborough, Whitby and Ryedale Mind",These ads ran without a disclaimer,≤100,1
126261804063269,Surrey County Council,These ads ran without a disclaimer,≤100,1
139336407890,"StellarNet, Inc.",These ads ran without a disclaimer,≤100,1
1540463099528708,AIDS.ua,These ads ran without a disclaimer,≤100,1
237311983287,Saputo Inc.,These ads ran without a disclaimer,≤100,2
977005762399696,Deepgrooves,These ads ran without a disclaimer,≤100,1
107181870779489,zaidmbelbagi,These ads ran without a disclaimer,≤100,1
211804668860181,Frylite Solutions,These ads ran without a disclaimer,≤100,1
421975681705216,East Leicestershire News,Simon James Galton,≤100,1
100776299406846,Kent Deserves Democracy,Kent Deserves Democracy,≤100,1
874275189602544,Allen Gage - Willaston & Rope Councillor,Allen Gage,≤100,2
125244484182857,BUFF,These ads ran without a disclaimer,≤100,6
159739783098,Loughborough College,These ads ran without a disclaimer,≤100,2
1821537218156304,Abdul Mubin,These ads ran without a disclaimer,≤100,1
544498309402132,Survey Design Consult,These ads ran without a disclaimer,≤100,1
105275522255379,Jemma Coles - Liberal Democrat Candidate for Mid-Worle,Mrs Jemma Christina Coles,≤100,1
101460842681784,TRT Afrika,These ads ran without a disclaimer,≤100,5
364481320801411,Jim Morrison,These ads ran without a disclaimer,≤100,1
103161796069891,Dr Dami Sogbesan,Damilola Olugbenga Sogbesan,≤100,1
1218961484823209,London Waterkeeper,These ads ran without a disclaimer,≤100,1
360105107461710,Pittaway Thompson,These ads ran without a disclaimer,≤100,1
1129153083936398,Chidswell Action Group,These ads ran without a disclaimer,≤100,1
102301755464538,Roomytown Fine Art Prints,These ads ran without a disclaimer,≤100,1
103684919256837,raising_a_robyn,These ads ran without a disclaimer,≤100,1
161388970605731,PTC,These ads ran without a disclaimer,≤100,3
262676297264154,Minehead Community Singing,These ads ran without a disclaimer,≤100,1
110318858712956,Новости Европы,These ads ran without a disclaimer,≤100,1
35779367485,Pure London,These ads ran without a disclaimer,≤100,1
110476125371287,Andrew Murray Guisborough,These ads ran without a disclaimer,≤100,1
228166633865948,Shaun Attwood,These ads ran without a disclaimer,≤100,7
208947112492576,Hong Kong Science Park,These ads ran without a disclaimer,≤100,2
673081812717553,My CWA - Cheshire Without Abuse,These ads ran without a disclaimer,≤100,1
552430691597045,Northumberland Labour,Northumberland Labour Group,≤100,1
105764081717010,London Advice Centre,London Advice Centre,≤100,1
103141098174743,Planet Wrap It,These ads ran without a disclaimer,≤100,1
104115901379427,monsieurpaterson,These ads ran without a disclaimer,≤100,1
108060134837541,Sarah Hutchins at Hays Travel,These ads ran without a disclaimer,≤100,1
107754162161452,shadiaa7654,These ads ran without a disclaimer,≤100,1
120189635022,Bitdefender,These ads ran without a disclaimer,≤100,2
104468109023992,The Digital Neighborhood,These ads ran without a disclaimer,≤100,2
146826398666321,Davines,These ads ran without a disclaimer,≤100,1
