Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
237575802953834,Konzum Bosna i Hercegovina,These ads ran without a disclaimer,127,6
106985448849332,Belma Muminović,Cybervision s.d.,126,1
1175187435840080,SDP Bihać,Cybervision s.d.,126,7
1002475119778860,Ugljevik Info,Wizard Media,125,3
1853402914939225,Izdavački projekt Panorama,Edin Husković,124,3
107468112074618,Snaga Ilijaša,Mahir Dević,124,2
103645865825550,Suzana Plavšić za Skupštinu TK - Nezavisni blok - br.19,Haris H Dedić,124,5
109266840911876,Mirjana Marinković-Lepić,Mirjana Marinković-Lepić,124,5
663001233762604,Gradski odbor HDZ BiH Mostar,Slaven Zeljko,124,1
290628914603829,Lugovski vjestnik,Kasim Lusija,123,3
100698951841913,Jasmina Numanovic Stjepanovic,Jasmina Numanovic Stjepanovic,122,5
784188078312204,Socijalistička partija Derventa - Социјалистичка партија Дервента,Bojan Radanović,122,8
1727751180793185,DNS Gradiška - ДНС Градишка,DNS,122,2
105067154603984,Bosanskohercegovačka inicijativa - KF,072media,122,2
1810985798962208,SDP Visoko,Belmin Zukan,122,9
105018479557274,UNICEF Montenegro,These ads ran without a disclaimer,122,1
445678628842216,072info,072media,122,7
104465885342574,Bego Gljiva,Bego Gljiva,122,3
101820526552763,Biscani.net,Biscani.net,121,8
245873252941985,Podrška - Mersad Draganović za Skupštinu USK-a,Mersad Draganovic,120,7
645693296061933,Diana Cvijić,ПДП,120,2
104191195511045,Dževad Hadžić,Dževad Hadžić - Predsjednik KO SDP BiH Tuzla,120,20
100380885195214,Alen Džano,Alen Dzano,118,5
100944775161011,Kritički,These ads ran without a disclaimer,117,2
305608429284,EU Environment,These ads ran without a disclaimer,117,4
281503255965312,Samir Čajić,Samir Čajić,115,3
106492041091726,Kenan Idrizović,Kenan Idrizović,115,2
109557821858156,Admir Macić,Admir Macic,115,9
100901721810027,Fadil Alic,Fadil Alic,115,7
109918868478727,Dženana Subašić,Dzenana Subasic,114,3
111515957970307,Newsgradient BiH,Zasto ne,113,5
108271624007424,M.T. Abraham Group,These ads ran without a disclaimer,113,1
3261017993924426,Ante Kelavić,Ante Kelavić,113,8
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,113,22
297734211010011,Adil Šuta,Adil Suta,112,16
104138845736466,Nenad Lalović - Ненад Лаловић,Nenad Puhalo,111,6
116909069752278,Maida Tanović,Maida Tanović,111,10
1448893352065916,GO SDP BiH Tuzla,GO SDP Tuzla,110,15
105226452250229,Emir Huremović,Emir Huremović,108,7
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић,108,17
101885221985443,Volkswagen we drive football,These ads ran without a disclaimer,107,26
110322251529979,Admela Hodžić,Admela Hodzic,107,12
370441897021094,Elma Lindov,Elma Lindov,106,2
297020503649756,Armin Amidžić,Armin Amidžić,106,3
100200762807409,Enver Kotorić Naša stranka Maglaj,Enver Kotoric,106,10
109309038541373,Manipunacija.ba,Alma Duraković,106,11
105374358943336,Dino Nikšić,Dino Nikšić,106,9
563483560336875,Mahir Mešalić - Kandidat za Federalni parlament,Mahir Mešalić - Kandidat za Federalni parlament,105,4
519601004722905,Naša stranka Novi Grad,Naša stranka Novi Grad,105,9
100874708451241,Muamer Sofović Predsjednik Skupštine Opštine Višegrad,These ads ran without a disclaimer,104,15
108774911911170,Irdin Bajrović,Irdin Bajrovic,101,5
326185650853734,Zukan Helez,Mirza Ahmetovic,101,17
585772551567679,Perspektiva,Perspektiva,101,5
1660942834191781,"Nauka govori - UG ""Nauka i svijet""",These ads ran without a disclaimer,≤100,28
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100,10
109568448542691,Jasmina Knezović,Emma Fejzic,≤100,5
100698769248208,Ehlimana Dževlan,Ehlimana Dževlan,≤100,5
110410941449653,Djecabebe STORE,These ads ran without a disclaimer,≤100,2
989819977803011,Александар Ђурђевић - Aleksandar Djurdjevic,Александар Ђурђевић,≤100,3
627334383993267,СНСД Бијељина - SNSD Bijeljina,СНСД Бијељина,≤100,3
107891235395981,Anita Paurić,Damir Anita Pauric,≤100,3
107094724901503,Nenad Prodanović,Nenad Prodanovic,≤100,4
114297870416840,Haris Mehić,Aris Jonuzi,≤100,5
910639575618248,Prof. dr. Jasna Duraković,Jasna Duraković,≤100,6
104428129315361,Hajrudin Kozarević - Kandidat za gradonačelnika grada Živinice,SDP Zivinice,≤100,6
113288987176405,Zlatko Miletić,Zlatko Miletic,≤100,6
101468775840689,Jovana Cvišić,Јована Радуловић,≤100,7
1012721382104871,Lana Prlić,These ads ran without a disclaimer,≤100,1
102932164951056,Nikola Mumalo,Nikola Mumalo,≤100,6
100928189454753,Mensur Hukić - kandidat za Skupštinu TK,Elvir Rožnjaković,≤100,1
101482942661329,Aida Kurbegović,Alma Kurbegovic,≤100,1
533411330138045,SDP Malešići,Nahid Delic,≤100,2
332223547339051,Amer Kapo,Amer Kapo,≤100,1
108876657667365,Haris Rustemović,Haris Rustemović,≤100,9
100478952731969,Šteta Aldijana,Aldijana Šteta,≤100,9
114593496750703,Љубиша Крунић - Ljubiša Krunić,ПДП,≤100,1
251820638582155,PRVE NOVINE,These ads ran without a disclaimer,≤100,1
103714612099612,Info Drina,Srđan Borković,≤100,1
114287117144825,Fatima Ibranović Hadžimehić Kandidat za Skupštinu TK ispred SDP-e,Admir Hadzimehic,≤100,1
716484495211234,Омладински клуб Теслић,Mocway,≤100,3
112025850255411,OO SDP BiH Kreševo,OO SDP Kreševo,≤100,12
928791123921232,Mirna Savić-Banjac,Mirna Savić-Banjac,≤100,3
1481267128811354,UN International Residual Mechanism for Criminal Tribunals,These ads ran without a disclaimer,≤100,5
109159318585559,Vildan Hajić,Vildan Hajic,≤100,2
286073801984231,Amra Đapo,Amra Đapo,≤100,4
110164041821027,Bahrudin Šarić,Elmana Hozbo,≤100,4
2013705635617633,ДНС Бијељина - DNS Bijeljina,DNS,≤100,1
103516539169430,Elsajed Fatušić - kandidat za Parlament FBiH,Elsajed Fatusic,≤100,5
479655572076210,ŠKODA AUTO Career,These ads ran without a disclaimer,≤100,1
101128398667766,Narod i Pravda Olovo,Narod i Pravda,≤100,5
424461144392354,СНСД Брод - SNSD Brod,СНСД Брод - SNSD Brod,≤100,4
720617194641975,Seđad Muhić,Seđad Muhic,≤100,3
457534627613411,BoljaTuzla.ba,Haris H Dedić,≤100,4
105372318994911,Ezrema Boškailo,Ezrema Boškailo,≤100,2
399978360042559,Nova Ambienta,These ads ran without a disclaimer,≤100,2
1673183102937279,GO SDP BiH Gradačac,GO SDP BiH Gradačac,≤100,3
307475653374523,Zlatko Jelic,Zlatko Jelic,≤100,3
100732222789358,VOTE: Kamil Herenda,Kamil Herenda,≤100,8
103232058470340,Dr Božo Jurić - kandidat HDZ BiH za Skupštinu TK pod rednim brojem 4,Božo Jurić,≤100,6
405379246524515,DHL Express,These ads ran without a disclaimer,≤100,7
100187109256916,Ustajte Diskriminisani,Srđan Đurić,≤100,16
106688782185279,Mediha Ovčina,Mediha Ovcina,≤100,7
101181716093788,Tanja Radoš Kosić,Tanja Rados Kosic,≤100,2
423654271004252,SNSD Šekovići - СНСД Шековићи,SNSD Šekovići,≤100,3
108913671257553,Kafica sa Marijom,These ads ran without a disclaimer,≤100,1
272245566209091,SNSD Čelinac - СНСД Челинац,СНСД Челинац - SNSD Čelinac,≤100,7
286478714809237,СПС Теслић - SPS Teslić,SPS Teslić,≤100,4
1351291798347677,Selim Bešlagić,Selim Bešlagić,≤100,1
100185974742912,ZF Aftermarket,These ads ran without a disclaimer,≤100,10
68793499001,UNICEF,These ads ran without a disclaimer,≤100,21
107315158765516,Elzina Pirić,OO PDA Banovići,≤100,2
296818914018160,Dragan Radić - Драган Радић,DNS,≤100,2
110007991415714,Stranka za BiH Srebrenica,Faruk Đozić,≤100,2
174010636295589,Sarajevo Business Forum,These ads ran without a disclaimer,≤100,1
162678203751209,Gilead Sciences,These ads ran without a disclaimer,≤100,1
163651114214128,Stranka za BiH - Lukavac,Digitalk,≤100,1
108860970891762,Anis Krivić,Anis Krivić,≤100,2
175892579435279,Građanke za ustavne promjene,These ads ran without a disclaimer,≤100,3
160921863942777,Detektor.ba,These ads ran without a disclaimer,≤100,3
109780618532576,Mesud Ajanović,Mesud Ajanovic,≤100,5
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,58
101520789449070,Zaštitimo izvore Mandeka,These ads ran without a disclaimer,≤100,2
367696773849679,Ivan Boban,Ivan Boban,≤100,2
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,12
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100,4
1516666041960867,مهاجرت_ اتریش,These ads ran without a disclaimer,≤100,2
103669832491628,Kuloglija Alen,Alen Kuloglija,≤100,2
105833338937403,Hamdija Abdić - Tigar,Hamdija Abdic,≤100,5
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,181
280082852051508,POINT Conference,CA Why not,≤100,1
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100,23
103172565828284,Redžo Lemezan,Nasa stranka,≤100,2
105641934669261,Almir Kardaš,Almir Kardaš,≤100,3
250710175624300,Sjaj Shop,These ads ran without a disclaimer,≤100,2
413329832062904,СДС Милићи - SDS Milići,MIloš Radić,≤100,7
100457139485619,Hajdarević Meris-Kandidat za Federalni parlament BiH,Iz Drugog Ugla,≤100,2
109811495210871,Saša Lukić,Saša Lukić,≤100,2
101569212726414,Jasmin Kadija Kadić - NAŠA stranka,Jasmin Kadija Kadic,≤100,6
799243280171854,СНСД Соколац - SNSD Sokolac,Miljan Petrovic,≤100,2
106532362162194,Марија Чанчар - Marija Čančar,Nenad Puhalo,≤100,1
101858212687463,Suad Subašić,Selma Subašić,≤100,2
305697727075,Bihać danas,Amir Kamy Kulenovic,≤100,3
285365931564403,The Ordinary,These ads ran without a disclaimer,≤100,1
522037684635166,MAHLE,These ads ran without a disclaimer,≤100,1
111397050486983,Eldar Avdibašić,Eldar Avdibašić,≤100,5
100469266296124,Tiket na ZIS,These ads ran without a disclaimer,≤100,1
101784032704505,Dr. Antonio Šimunović,Antonio Simunovic,≤100,1
114767373702959,Slobodanka Iljukic Pranjić,Digitalk,≤100,1
1465548727052284,Bajrić Elvis,Elvis Bajrić,≤100,4
104463122187523,Mufid Tokić - Kandidat za Skupštinu TK #22,Tokić Mufid,≤100,1
100044353152888,Investicijska fondacija Impakt,These ads ran without a disclaimer,≤100,1
111162291568245,Nijaz Helez,Mirza Ahmetovic,≤100,8
320365108091315,Društvo ujedinjenih građanskih akcija,Društvo ujedinjenih građanskih akcija,≤100,2
107976432079512,Hidajet Sivro,Amel Salkic,≤100,1
145207457807,BUKA,These ads ran without a disclaimer,≤100,5
103255948974461,Stand with Ukraine,These ads ran without a disclaimer,≤100,2
347842158736451,Bijeljina Direktno,These ads ran without a disclaimer,≤100,1
280082852051508,POINT Conference,Danira Karović,≤100,3
104431668076604,Ajla Milišić Pepić,Ajla Milišić Pepić,≤100,3
110491361807286,Miralem Langić - Kandidat SDA za Skupštinu SBK,Miralem Langić,≤100,3
269503799834596,СНСД Брчко - SNSD Brčko,СНСД Брчко,≤100,6
1727468487263449,Enis Cavcic,Enis Čavčić,≤100,4
317533907964,Gradski odbor SBB Bihać,Almedin Catic,≤100,3
392443934110646,Liebherr Construction,These ads ran without a disclaimer,≤100,1
104274419112789,Majda Brigić,Majda Brigić,≤100,1
184286258994892,Др Ненад Стевандић,These ads ran without a disclaimer,≤100,2
670688686620124,Mercy Bakery - HRD,These ads ran without a disclaimer,≤100,1
110367919014958,ERGO,These ads ran without a disclaimer,≤100,8
107132092137989,Ademir Spahić,Edin Spahic,≤100,4
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100,4
251750308950770,Haris Harki Selmanović,These ads ran without a disclaimer,≤100,2
101675816028697,Dženana Hodžić,Ahmed Hadzic,≤100,2
110658085097043,Borislav Rakić-Načelnik opštine Vukosavlje,Opština Vukosavlje,≤100,2
885629621483440,Edin Ramić,Ahmed Hadzic,≤100,1
101061702530233,Правда «Россия-Украина»,These ads ran without a disclaimer,≤100,8
102080891774648,TK Online,Nedim Selimović,≤100,2
100826612804294,Neven Kosorić,Zarja Marković,≤100,1
200140753739532,Edim Kadić,Edim Kadić,≤100,1
109125150984525,Dr. Marijan Marjanović,Marijan Marjanović,≤100,3
103513868280409,Azhar Sejarić - Zastupnik u Skupštini USK,Azhar Sejarić,≤100,2
100718032781598,Милорад Јовичић - Milorad Jovičić,Dragan Vasilić,≤100,1
2241843452542770,Василије Перић - Vasilije Perić,Wizard Media,≤100,1
332476724335,Retap,These ads ran without a disclaimer,≤100,1
102291838392541,Circular Economy Beacons,These ads ran without a disclaimer,≤100,2
260856121486607,Fakultet šumarstva i drvne tehnologije Zagreb,These ads ran without a disclaimer,≤100,3
104219171192453,Poliklinika Meditim Imotski,These ads ran without a disclaimer,≤100,1
373536278864,UNICEF Europe & Central Asia,These ads ran without a disclaimer,≤100,7
964926116915133,"Cat Construction Europe, Middle East & Africa",These ads ran without a disclaimer,≤100,3
104197490039539,N1 Bosna i Hercegovina,These ads ran without a disclaimer,≤100,2
124306738411862,InfoRadar,These ads ran without a disclaimer,≤100,4
101467078437397,Hasib Fijuljanin,Sanela Fijuljanin,≤100,3
399785513413851,Naša stranka Novo Sarajevo,Naša stranka Novo Sarajevo,≤100,4
719349571498331,NES Ključ,Ernada Ćatić Smajić,≤100,3
101653285444113,SK텔레콤 뉴스룸,These ads ran without a disclaimer,≤100,3
261674450921862,Općina Novo Sarajevo,These ads ran without a disclaimer,≤100,1
108577335295663,Mustafa Kovač,These ads ran without a disclaimer,≤100,2
106293961914359,Green Future Conference,These ads ran without a disclaimer,≤100,1
133098676736404,Ramo Isak,These ads ran without a disclaimer,≤100,3
106501571240755,Boran Bosancic,Bojan Hrstić,≤100,1
104039515777006,Azra Hodžić,Elmana Hozbo,≤100,3
115721369536,UNICEF Srbija,These ads ran without a disclaimer,≤100,2
2370378899645516,Vakcine.ba,These ads ran without a disclaimer,≤100,1
1492507434109722,Vlado Rašić,Vlado Rašić,≤100,2
107180018752825,Dženan Kapić,Ogalsi Svijettehnike,≤100,3
175889425769412,BAR-TEK Motorsport,These ads ran without a disclaimer,≤100,4
852370551453606,GARP,These ads ran without a disclaimer,≤100,3
765097033535684,Nova Ukraine,These ads ran without a disclaimer,≤100,13
274629142729439,OO SDP Bugojno,Mirza Ahmetovic,≤100,7
1110406772380384,Goran Bulajić,Goran Bulajic,≤100,2
100549609395427,Bajro Fejzić,Bajro Fejzić,≤100,3
311486649509133,4Child,These ads ran without a disclaimer,≤100,6
102655745333777,Tvornica snova,These ads ran without a disclaimer,≤100,1
105527368523220,Anuga Horizon,These ads ran without a disclaimer,≤100,5
1593820680884174,Ocean Generation,These ads ran without a disclaimer,≤100,5
109420188426263,VIDA,These ads ran without a disclaimer,≤100,6
6013004059,The Economist,These ads ran without a disclaimer,≤100,15
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100,15
307163972766821,SBB Kalesija,Elvir Rožnjaković,≤100,1
380737102562688,Митар Видаковић - Mitar Vidaković,Mitar Vidakovic,≤100,4
106197382402084,Potražimo Zajedno,These ads ran without a disclaimer,≤100,1
106363538838561,Alema Jabandžić Deljkić,Anes Hajlovac,≤100,4
107063267709494,Eksploatacija minerala iz sliva rijeke Bosne,These ads ran without a disclaimer,≤100,1
105066375012197,Kenan Magoda,Kenan Magoda,≤100,2
105910861813863,Mahir Halilovic,Mahir Halilović,≤100,3
1508133079498226,Grad Živinice,Grad Živinice,≤100,2
859941410820081,Vlažne Maramice,Emir Trebo,≤100,1
108946537318426,18.rodjendan,These ads ran without a disclaimer,≤100,3
106397306504,Unija Sibit,These ads ran without a disclaimer,≤100,2
100178059471523,Данка Игњатовић - Жена за 5,These ads ran without a disclaimer,≤100,3
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100,28
259636838162158,Зоран Латиновић - Zoran Latinović,Wizard Media,≤100,1
109580288487608,PDP Šamac-ПДП Шамац,PDP Brčko,≤100,1
172994566113449,startbih.ba,These ads ran without a disclaimer,≤100,1
112358471437518,Influencer Marketing Summit 2022,These ads ran without a disclaimer,≤100,1
102758048762809,EV Clinic,These ads ran without a disclaimer,≤100,1
159231867579310,BestPractice.hr,These ads ran without a disclaimer,≤100,4
129224207219445,Merima Arnautović,Merima Arnautović,≤100,4
105534535191167,Горан Предојевић - Goran Predojević,ДНС,≤100,1
102198615620531,Platforma za progres - Regija Una,Denis Smajić,≤100,1
337725349603704,Infohouse,These ads ran without a disclaimer,≤100,1
103522284524420,Suojellaan Lapsia,These ads ran without a disclaimer,≤100,2
2309140042456274,Naša stranka Fojnica,Berin Mušanović,≤100,2
845620825830146,Deel,These ads ran without a disclaimer,≤100,14
104027731896292,منتجع سراييفو,These ads ran without a disclaimer,≤100,3
235016495103362,CuraLife Bosna i Hercegovina,These ads ran without a disclaimer,≤100,1
457773217702135,ConvertKit,These ads ran without a disclaimer,≤100,5
109377097622186,Илија Мастиловић,Ilija Mastilovic,≤100,3
112560878234869,Senad Salkić - Nosilac liste za Skupštinu TK,These ads ran without a disclaimer,≤100,4
100580006175899,Ostavke rukovodstva PU Grude,These ads ran without a disclaimer,≤100,3
478257172202137,STUDOMAT,These ads ran without a disclaimer,≤100,1
