Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
1012615025577170,Sahabatku Asnawi Syam,These ads ran without a disclaimer,8621,2
1652217288371342,Lotte Choco Pie Indonesia,These ads ran without a disclaimer,8598,1
1344744882224354,Yayat,These ads ran without a disclaimer,8595,1
117489739645734,Badar Sams,These ads ran without a disclaimer,8591,1
108052185476781,Minister of Auction,These ads ran without a disclaimer,8554,1
1622440127787900,Pemuda Tani HKTI,These ads ran without a disclaimer,8541,1
106609725706711,h.iipibrahim,These ads ran without a disclaimer,8530,1
163634752463478,Startup Planet,These ads ran without a disclaimer,8528,1
100511745024274,Uso zairyu kado ichiban yasui,These ads ran without a disclaimer,8528,5
2157032877948721,Video Populer,These ads ran without a disclaimer,8525,1
112902048316129,African Leaders' Tête À Tête,These ads ran without a disclaimer,8523,1
114222460361270,Bengkel Sehat Denature_ Spesialis penyakit Wasir / Ambeien,These ads ran without a disclaimer,8521,1
110466944601444,আন্তর্জাতিক খবর World News Bangla International News বিশ্ব সংবাদ,These ads ran without a disclaimer,8512,2
6756153498,Mike Bloomberg,These ads ran without a disclaimer,8511,2
117355273918146,Thu Thuỷ số chuẩn Miền Bắc,These ads ran without a disclaimer,8511,1
155723201059,Programme des Nations Unies pour l'environnement,These ads ran without a disclaimer,8511,1
315665258455305,Classroom Of Hope,These ads ran without a disclaimer,8511,2
205201112865297,BeatStars,These ads ran without a disclaimer,8511,2
109562720823279,CGTN Sports Scene,These ads ran without a disclaimer,8511,4
145752338944033,Air China,These ads ran without a disclaimer,8492,4
109714631424789,鏡像傳媒,These ads ran without a disclaimer,8492,1
103127401993040,H. Indra Gunawan,These ads ran without a disclaimer,8488,2
123235041462,The Fraser Institute,These ads ran without a disclaimer,8446,1
557026231460134,Ade Hartati Rahmat MPd,These ads ran without a disclaimer,8437,1
108828945044539,Dindaa,Erisy Syawiril Ammah,8413,1
424832597598732,EOHSJ Malta,These ads ran without a disclaimer,8409,2
100365805110970,PHirst International by Aj Rivera,These ads ran without a disclaimer,8399,6
100275978117579,CSCEC Malaysia,These ads ran without a disclaimer,8364,1
170029273013714,Lee Abbamonte,These ads ran without a disclaimer,8364,4
29848538170,Polartec,These ads ran without a disclaimer,8364,1
2038623046408411,Sakura-Cha - 桜茶 Meet,These ads ran without a disclaimer,8364,1
100904849119969,Affiliate page,These ads ran without a disclaimer,8364,4
101355891672448,World Green Growth Summit,These ads ran without a disclaimer,8364,1
109777845152532,remujung,These ads ran without a disclaimer,8328,1
110067640647523,NasDem Aceh Utara,These ads ran without a disclaimer,8321,1
354812365549949,TEP,These ads ran without a disclaimer,8319,1
271989852863648,Supmanee C.,These ads ran without a disclaimer,8318,1
110760327761697,Lokal Connect,These ads ran without a disclaimer,8312,2
150316204593,IAI Wilayah jawa Timur,These ads ran without a disclaimer,8310,1
100126965755793,可爱的人,These ads ran without a disclaimer,8300,1
368913796888098,Agung Tri Putra,These ads ran without a disclaimer,8291,1
101468306020696,Gudang Kerja News,These ads ran without a disclaimer,8289,1
954162551399498,Vitaly Malkin,These ads ran without a disclaimer,8270,17
103874493016682,amiea micropigmentation,These ads ran without a disclaimer,8264,1
118220611666850,Audioteka.lt,These ads ran without a disclaimer,8261,2
107433290893016,臻传媒,These ads ran without a disclaimer,8254,3
137042891551234,mes.indonesia,These ads ran without a disclaimer,8244,1
108026067216365,Catarina de Albuquerque,These ads ran without a disclaimer,8232,3
100861305287750,Karsa Bali,These ads ran without a disclaimer,8227,1
2552060571686733,Novakid Polska,These ads ran without a disclaimer,8219,2
109391611194687,Lada Lan,These ads ran without a disclaimer,8217,2
110817514026358,Serena Dong,These ads ran without a disclaimer,8217,1
103103012533802,noonootravel,These ads ran without a disclaimer,8217,1
1552470635027553,Huawei Wireless,These ads ran without a disclaimer,8212,1
120479789859836,MenujuPerubahan,These ads ran without a disclaimer,8191,1
233878047488826,Batam Bintan Mobil,These ads ran without a disclaimer,8182,1
118811254812343,BollywoodHungama.com,These ads ran without a disclaimer,8177,1
113547127898370,Ganjar Pranowo Jawa Tengah,These ads ran without a disclaimer,8173,2
106573044543474,Melek Politik,These ads ran without a disclaimer,8170,1
269537596428575,"Ferisman Ndruru, SE",These ads ran without a disclaimer,8164,1
644970885617645,The Jelly House,These ads ran without a disclaimer,8144,1
100309035285808,Bisnis Properti Syariah,These ads ran without a disclaimer,8128,1
47752736789,Humanists International,These ads ran without a disclaimer,8122,2
105907698763611,sukputra,These ads ran without a disclaimer,8112,1
574321549915551,Black Entrepreneurs Day,These ads ran without a disclaimer,8112,2
105588071295581,Musical Poster,These ads ran without a disclaimer,8099,1
426562584068523,DeeJay Layla,These ads ran without a disclaimer,8071,1
104081091824125,Explore Zhuhai,These ads ran without a disclaimer,8066,1
110946718169672,Militan Partai BURUH,These ads ran without a disclaimer,8056,1
114383788221455,panwascam_jatiasih,These ads ran without a disclaimer,8043,1
105729814310531,H.Halim - Komperensi,These ads ran without a disclaimer,8043,2
94791047191,RoboCup Singapore,These ads ran without a disclaimer,8034,1
46498359569,EIGER,These ads ran without a disclaimer,8025,1
104662781765857,wakkenji_wedding_florist,These ads ran without a disclaimer,8018,1
1877654715896756,Masyarakat Rindu Pembangunan,These ads ran without a disclaimer,8013,1
108534553848260,Agus Pujiono,These ads ran without a disclaimer,8000,2
111693495149855,Future Mobility Asia,These ads ran without a disclaimer,7992,1
201562720764337,Infonanggroe News,These ads ran without a disclaimer,7990,1
106736852055878,Istana Anak Yatim,These ads ran without a disclaimer,7985,1
111667370659072,Tie Dye Everyday,These ads ran without a disclaimer,7976,1
111645006974213,Aji Aras,These ads ran without a disclaimer,7971,1
103339035528222,레이스튜디오/배우프로필,These ads ran without a disclaimer,7960,2
1177000815657627,Sci Ani,These ads ran without a disclaimer,7937,3
412637498861855,The Sarvagunakara,These ads ran without a disclaimer,7937,2
110670317440967,Pengusaha Eco Racing Indonesia,These ads ran without a disclaimer,7937,1
108394404368560,WhiteAds,These ads ran without a disclaimer,7937,1
1281617518611911,Ясно,These ads ran without a disclaimer,7937,2
247573082012834,B-Cabs,These ads ran without a disclaimer,7933,1
101496041743789,Pilih Joswi no 2 Sukoharjo Lebih Makmur,These ads ran without a disclaimer,7931,1
1341588385976704,Niken Tia Tantina,These ads ran without a disclaimer,7930,1
110463901433147,h.paisal_official,These ads ran without a disclaimer,7929,1
111018968125086,Trust Solar,These ads ran without a disclaimer,7924,4
100752075145825,vonhannemanngermanshepherds,These ads ran without a disclaimer,7924,1
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,7924,7
104884048012282,Xương Khớp Mộc Thanh,These ads ran without a disclaimer,7924,3
100442966152743,Olympro Sport Management & Training,These ads ran without a disclaimer,7871,1
100318981880784,Kabar Apik,These ads ran without a disclaimer,7862,1
381257222383556,Azhar_arsyad_pkb,These ads ran without a disclaimer,7853,1
102039358783644,Rudi Untuk Kepri,These ads ran without a disclaimer,7849,1
107719497778789,Servis AC. Bongkar pasang isi preon jual beli. Jakarta utara cilincing,These ads ran without a disclaimer,7831,4
173695256061766,Wisata Thailand,These ads ran without a disclaimer,7828,1
904243949772631,TMBK Satire,These ads ran without a disclaimer,7816,4
1521063928130154,Nanyang Business School,These ads ran without a disclaimer,7813,1
106712622080847,Yuda Pratama,These ads ran without a disclaimer,7800,2
133929056707187,Dunia Pustaka Jaya,These ads ran without a disclaimer,7788,1
103668129270014,Gentle skateboarder,These ads ran without a disclaimer,7777,1
789873511120587,All About Circuits,These ads ran without a disclaimer,7777,8
109323854829811,Minute VPN Android,These ads ran without a disclaimer,7777,2
100697728823077,Рекомендованное,These ads ran without a disclaimer,7775,19
348531276233537,Koala Mag,These ads ran without a disclaimer,7775,16
7248739415,YOOX,These ads ran without a disclaimer,7775,1
107744824403145,"3Zero : Zero Exclusion, Zero Carbon, Zero Poverty",These ads ran without a disclaimer,7775,1
104382861903188,China Railway Construction Corporation,These ads ran without a disclaimer,7771,3
105101134933400,Finance World,These ads ran without a disclaimer,7770,3
110368964786452,Kemajuan Bersama,These ads ran without a disclaimer,7770,2
109197151930600,My Clean Energy,These ads ran without a disclaimer,7769,1
231560673534071,The Institute of Art and Ideas,These ads ran without a disclaimer,7753,1
216089741797351,The Joint Graduate School of Energy and Environment,These ads ran without a disclaimer,7746,2
111824430687965,Jari Hebat Sigi,These ads ran without a disclaimer,7743,1
119234291609808,Sanitation and Water for All,These ads ran without a disclaimer,7738,6
1355523537926814,Sarwa bimbel,These ads ran without a disclaimer,7730,1
100515879618951,Laksmi Kuntala Dewi,These ads ran without a disclaimer,7728,1
101763776204336,Fera Yuniart,These ads ran without a disclaimer,7726,1
109844211432479,Muhammad Hasbi Ashshidiqi,These ads ran without a disclaimer,7701,1
109188088409564,more_ing.art,These ads ran without a disclaimer,7693,2
109551031315246,Asian Journal of Resource Management and Governance,These ads ran without a disclaimer,7684,1
502234596839191,Nine Shop,These ads ran without a disclaimer,7663,1
106247397851565,Gatra Review,These ads ran without a disclaimer,7657,1
104720105279941,ampgbatam,These ads ran without a disclaimer,7636,1
109720551451934,Wong Cilik Terus Maju,These ads ran without a disclaimer,7635,7
111914598043726,"Инна Тлиашинова - Академия ""Мастер Разборов""",These ads ran without a disclaimer,7632,2
1010847105623136,NowThis Earth,These ads ran without a disclaimer,7631,3
1210034445780962,Міжнародне радіо Китаю,These ads ran without a disclaimer,7630,2
150787278280205,Oghenekaro Itene,These ads ran without a disclaimer,7630,1
108331957521746,azizdmsv,These ads ran without a disclaimer,7621,1
285767811498137,Fanack.com  عربي,These ads ran without a disclaimer,7620,16
444383579007020,Apps 01,These ads ran without a disclaimer,7605,1
101184768490420,Info CPNS 2022,These ads ran without a disclaimer,7604,3
571310173079250,Singapore International Cyber Week,These ads ran without a disclaimer,7593,1
107653611923584,Tungkal Seafood,These ads ran without a disclaimer,7592,1
1243588015766971,Michael Jhon Yarisetouw,These ads ran without a disclaimer,7589,1
100175338056214,Dinas Sosial NTB,These ads ran without a disclaimer,7587,3
161789877175634,T&F STEM,These ads ran without a disclaimer,7568,7
320911425025895,M. Mustun,These ads ran without a disclaimer,7568,2
2213193252080991,WATCH IT,These ads ran without a disclaimer,7568,2
105376954960797,PUPUK PATEN,These ads ran without a disclaimer,7567,1
121657620876565,BeTe,These ads ran without a disclaimer,7564,1
160552517316592,Islam21c,These ads ran without a disclaimer,7563,6
103019655878063,Giornata Indonesia,These ads ran without a disclaimer,7554,1
107574567252566,Project Planet Indonesia,These ads ran without a disclaimer,7530,2
108608101075056,Irani Wildani,These ads ran without a disclaimer,7529,1
101167831846498,Dailyphant,These ads ran without a disclaimer,7518,7
364280227501579,Abdul Ghoni Mukhlas Ni'am,These ads ran without a disclaimer,7517,2
117039095084472,Kompas MuDA,These ads ran without a disclaimer,7514,1
585639518770146,AiKite Indonesia,These ads ran without a disclaimer,7496,1
107241861191421,Ilmu Tambang,These ads ran without a disclaimer,7489,2
102860645002584,Relawan Insani,These ads ran without a disclaimer,7484,2
10423517786,Harvard Business Review,These ads ran without a disclaimer,7484,1
1065990076933424,Noor Center / Masjid An-Noor - Wesleychapelmasjid,These ads ran without a disclaimer,7484,3
136428433091172,Tv5monde Asie Pacifique,These ads ran without a disclaimer,7477,1
106298401122514,Smart ID,These ads ran without a disclaimer,7476,1
100225595683697,FunPik,These ads ran without a disclaimer,7463,1
106199757485918,Soekarnois Lamongan,These ads ran without a disclaimer,7462,1
112415177306090,anyadwiyanti_isback,These ads ran without a disclaimer,7458,2
1713667202271097,Sekolah Pelita Harapan,These ads ran without a disclaimer,7438,1
102200008796466,CLASS Business ECO Racing,These ads ran without a disclaimer,7428,1
1978317479081854,Aluna Mode,These ads ran without a disclaimer,7408,2
111979630562230,Yolls.fashion,These ads ran without a disclaimer,7376,1
215448885250315,FNF Indonesia,These ads ran without a disclaimer,7356,1
101702478905742,hkdisneyreport,These ads ran without a disclaimer,7346,1
971499552913093,العربية برامج - Al Arabiya Programs,These ads ran without a disclaimer,7337,2
181688181883310,Zhariff Afandi,These ads ran without a disclaimer,7337,1
122775067736304,POWER magazine,These ads ran without a disclaimer,7337,3
101631181737431,Top Equity Crowdfunding,These ads ran without a disclaimer,7335,6
116311181765921,World Grain,These ads ran without a disclaimer,7332,3
105228277895469,Empi Abdulrohman,These ads ran without a disclaimer,7319,1
1478723378809326,Bang Zul Zulkieflimansyah,These ads ran without a disclaimer,7308,2
161498763904618,Springfield School,These ads ran without a disclaimer,7307,1
109555234296600,Sarva Daman Singh - The Environmentalist,These ads ran without a disclaimer,7296,1
105448452269780,Lifestylecog,These ads ran without a disclaimer,7284,6
103221068758736,Prangko Paradise,These ads ran without a disclaimer,7277,1
100291968511787,Zainuddin - Aji Sumarno,These ads ran without a disclaimer,7273,1
109658187347324,putu_subali,These ads ran without a disclaimer,7266,1
103213418869168,mensfolio,These ads ran without a disclaimer,7263,1
535409393301514,Harian Pijar,These ads ran without a disclaimer,7223,1
101629298370596,Medan Kita,These ads ran without a disclaimer,7223,1
679928315956386,Calon Bupati Indramayu Nomor Urut Nol,These ads ran without a disclaimer,7217,2
113954870458299,Awak Media Medan,These ads ran without a disclaimer,7214,1
142535995803512,Capgemini,These ads ran without a disclaimer,7200,3
164916136887439,Boiler Room,These ads ran without a disclaimer,7198,1
103206642185832,riridamayantijohnlatief,These ads ran without a disclaimer,7195,1
100782956087825,Takwin Donggala24,These ads ran without a disclaimer,7195,3
75608370019,United States Institute of Peace,These ads ran without a disclaimer,7190,48
105357582347726,葡萄小說,These ads ran without a disclaimer,7190,1
144345402242790,Trinseo,These ads ran without a disclaimer,7190,1
198454000189884,REW.ca,These ads ran without a disclaimer,7190,2
111494751654775,lokuttaradhamma,These ads ran without a disclaimer,7190,1
105101614820276,Rencontre Jésus,These ads ran without a disclaimer,7190,3
1765633470373416,MINISO,These ads ran without a disclaimer,7190,1
108274958525950,pande.balidriver,These ads ran without a disclaimer,7189,1
107314345341621,Zakiyuddin Harahap,These ads ran without a disclaimer,7181,1
110027550821550,Makassar Bangkit -MB20,These ads ran without a disclaimer,7170,1
106957724394698,H. Muhammad Nur,These ads ran without a disclaimer,7160,1
108568588389936,APLOG,These ads ran without a disclaimer,7157,1
7619396355,David Guetta,These ads ran without a disclaimer,7127,1
839210126149429,Crystal Mobility - Assurance Santé et Prévoyance des Expatriés,These ads ran without a disclaimer,7127,3
1438701006204598,Ijlal Hsn,These ads ran without a disclaimer,7127,1
226336187737711,DPD PSI Kab. Badung,These ads ran without a disclaimer,7126,1
451262975229206,NATV 국회방송,These ads ran without a disclaimer,7123,1
247065869323661,Japan Alliance on Global NTDs,These ads ran without a disclaimer,7120,2
109009237583530,adrianpasha64,These ads ran without a disclaimer,7106,1
104641175915549,KL Best Property Deals,These ads ran without a disclaimer,7102,1
113588873840555,Almahdali is comeback,These ads ran without a disclaimer,7092,1
100145345526168,Western Fundamentalism,These ads ran without a disclaimer,7088,1
103341275619731,Gerindra Rejang Lebong,These ads ran without a disclaimer,7079,2
102796899294497,segosambelbabatcokro,These ads ran without a disclaimer,7057,1
113548670448422,Wong pembibitan Lukman sp6,These ads ran without a disclaimer,7045,1
316496640057,7iber,These ads ran without a disclaimer,7044,73
250521655037317,الشبكة السورية لحقوق الإنسان,These ads ran without a disclaimer,7043,1
1642929092406128,Knowable Magazine,These ads ran without a disclaimer,7043,5
102040279188611,Support Ukrainians WW,These ads ran without a disclaimer,7043,3
208314085891998,現代イスラム研究センター（Center for Contemporary Islamic Studies in Japan: CCISJ),These ads ran without a disclaimer,7043,1
110841041566969,futtoboru_id,These ads ran without a disclaimer,7040,1
242109115885979,Canadian Light Source,These ads ran without a disclaimer,7037,1
112289955044276,Infopaser.id,These ads ran without a disclaimer,7034,1
1754672501527843,Masjid Al Ikhlash BSD,These ads ran without a disclaimer,7029,1
477858399640183,Music Declares Emergency,These ads ran without a disclaimer,7015,1
114280230411193,影視說說,These ads ran without a disclaimer,7014,2
196130093764828,The Headline,These ads ran without a disclaimer,7006,2
122922364480529,Ardanradio,These ads ran without a disclaimer,7004,1
109992055345512,cryptoobulletin,These ads ran without a disclaimer,6993,1
109566267136340,AlHuda Community Schools,These ads ran without a disclaimer,6984,1
350783005063231,D+C Development and Cooperation,These ads ran without a disclaimer,6965,13
379639892120393,The Permit House,These ads ran without a disclaimer,6965,1
107956550747134,mutiaramutusertifikasi,These ads ran without a disclaimer,6956,1
112537243721041,Hejo,These ads ran without a disclaimer,6937,1
102411769010550,livincaremandiri,These ads ran without a disclaimer,6937,1
107429867309894,Sahabat Muda Rusdy - Ma'mun,These ads ran without a disclaimer,6933,1
100090629967070,Nana Permana Sudrajat,These ads ran without a disclaimer,6925,1
585576491567754,Pemkab Bantul,These ads ran without a disclaimer,6924,1
632228990183262,Chinesische Volkszeitung Online,These ads ran without a disclaimer,6912,3
2384287768470877,מוזיאון ידידי ישראל,These ads ran without a disclaimer,6912,1
100877568428442,Ipnu Pangesti Aji,These ads ran without a disclaimer,6910,1
494008274396971,Rudy Setiawan [Rangga_Triesna],Rudy Setiawan,6901,1
107848214282398,gagarinheri,These ads ran without a disclaimer,6897,1
8497127539,Brown Alumni & Friends,These ads ran without a disclaimer,6897,5
184494515713,On The Run With P,These ads ran without a disclaimer,6897,1
163042353766270,Spektakulativ Pictures,These ads ran without a disclaimer,6897,1
110314248386310,Hadaya.Spot,These ads ran without a disclaimer,6897,1
627078394023029,Pekanbaru Grosir,These ads ran without a disclaimer,6889,1
102273039070802,Info Terkini,These ads ran without a disclaimer,6884,2
1103053949776756,Mutiara Indah,These ads ran without a disclaimer,6879,1
107770707798923,Bintuni viral,These ads ran without a disclaimer,6875,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,6871,9
114159134958552,Indra Wahyudi,These ads ran without a disclaimer,6870,2
100183706107819,mansion.garden2,These ads ran without a disclaimer,6865,1
117118211673312,Inilahcom,These ads ran without a disclaimer,6858,1
116303363254112,Indonesia International Marathon,These ads ran without a disclaimer,6855,1
556893638123642,Erlina Happy Play,These ads ran without a disclaimer,6816,1
430793140336625,Thalassaemia International Federation - TIF,These ads ran without a disclaimer,6811,1
221928917998155,MEDx CARE,These ads ran without a disclaimer,6803,2
115561911500844,Al-Madinah Peduli Sesama,Ariya Rofid Hariyanto,6797,1
19246133210,Femina Media,These ads ran without a disclaimer,6787,1
101673632220660,zonakadrun,These ads ran without a disclaimer,6781,4
102530545236753,felix.soesanto,These ads ran without a disclaimer,6766,1
507763236028858,Atsuna Matsui,These ads ran without a disclaimer,6761,1
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,6752,2
1883003128429295,Queer Majority,These ads ran without a disclaimer,6750,11
108939097550099,ExThermal,These ads ran without a disclaimer,6750,1
117879722193956,The Man United Fans,These ads ran without a disclaimer,6750,1
101817015830069,NBS24 International । আন্তর্জাতিক,These ads ran without a disclaimer,6750,5
107171397654600,Soul Energy Noosphere Regulators,These ads ran without a disclaimer,6750,1
1591160087803656,جمعية طموح الأمل الخيرية رفح,These ads ran without a disclaimer,6750,1
100321029554920,Nathan Young,These ads ran without a disclaimer,6750,2
790148411385078,Machmall.com,These ads ran without a disclaimer,6750,2
105311938353424,Trading Legend รวยรวยรวย - 37Games,These ads ran without a disclaimer,6750,1
1435324283437974,Veda Центр c Валентином Даценко,These ads ran without a disclaimer,6750,2
415270942200578,Adam Smith Works,These ads ran without a disclaimer,6745,2
330682354126452,Saadiah Uluputty,These ads ran without a disclaimer,6734,1
118988560022232,Info Bantuan Update,These ads ran without a disclaimer,6726,7
504890072882970,Faldo Maldini,These ads ran without a disclaimer,6718,1
331467047665618,HKUST Engineering MSc,These ads ran without a disclaimer,6711,1
103361375239947,konamiiofficial,These ads ran without a disclaimer,6703,2
100101396144061,Sisimetris,These ads ran without a disclaimer,6698,2
107810300597069,Djainuri & Henry Attorney at law,These ads ran without a disclaimer,6697,1
108575868079437,Watch Movies & TV Series Free,These ads ran without a disclaimer,6691,2
727540490739868,CASIO PRO TREK,These ads ran without a disclaimer,6689,2
101151172808546,putra expert,These ads ran without a disclaimer,6684,1
124473380937123,勵馨基金會 The Garden of Hope Foundation,These ads ran without a disclaimer,6681,1
107561461910061,Zhejiang Chinese Medical Uni,These ads ran without a disclaimer,6665,1
580109479310859,ASA Kubar,These ads ran without a disclaimer,6664,1
101199185606924,GOM STORE,These ads ran without a disclaimer,6658,1
101960181653819,Tentang Pacitan,These ads ran without a disclaimer,6655,1
108594254115742,Muhammad Alif Ananda,These ads ran without a disclaimer,6654,2
103038924527453,Nuansa Samawa,These ads ran without a disclaimer,6653,2
1349623128382723,Akuratco,These ads ran without a disclaimer,6652,1
356002472099862,AFM Business,These ads ran without a disclaimer,6642,1
269129740668144,Lost my Mind in Books,These ads ran without a disclaimer,6641,1
522037684635166,MAHLE,These ads ran without a disclaimer,6641,1
150793518281117,Covestro,These ads ran without a disclaimer,6641,7
110397737042182,Genius Italia,These ads ran without a disclaimer,6641,1
102626722351063,IKN Nusantara,These ads ran without a disclaimer,6636,1
109875811958044,amnusantara,These ads ran without a disclaimer,6631,1
100063835594788,Ahmad Syaiful Acong,These ads ran without a disclaimer,6623,1
100692136196204,Pilih no 3 asrul rahman,These ads ran without a disclaimer,6619,1
104046692525365,abulyatama.indonesia,These ads ran without a disclaimer,6610,1
131135780423271,Fraksi Gerindra Provinsi Lampung,These ads ran without a disclaimer,6606,1
556831647720327,The Nib,These ads ran without a disclaimer,6603,5
107067777905958,Wu Lei,These ads ran without a disclaimer,6603,2
277374024108425,International Admission Office-Xi’an Jiaotong University,These ads ran without a disclaimer,6602,1
100217331697372,dr.dwiwijaya,These ads ran without a disclaimer,6600,1
104737341227745,Shiftacademy.id,These ads ran without a disclaimer,6591,1
106009225116249,centgps,These ads ran without a disclaimer,6577,1
1587305284736031,Association compatriots of Russia in Malaysia,These ads ran without a disclaimer,6577,1
123052581161518,Fiqrie,These ads ran without a disclaimer,6577,1
73798979803,The Asian Banker,These ads ran without a disclaimer,6565,1
104737951961308,ruuui_li,These ads ran without a disclaimer,6564,1
116633427986743,punchycherish,These ads ran without a disclaimer,6563,1
101023302550286,nbl.keisha,These ads ran without a disclaimer,6548,2
102074791788255,Forum Pers Independent Indonesia,These ads ran without a disclaimer,6546,1
102553519328274,Sahabat Firdaus Noezula,These ads ran without a disclaimer,6529,1
324258831369916,Digital Kabarindo,These ads ran without a disclaimer,6507,1
100586278453780,HEBO,These ads ran without a disclaimer,6507,1
897216557063309,GS KCC Astro,These ads ran without a disclaimer,6501,2
106614631788380,Kitco Mining,These ads ran without a disclaimer,6496,7
1599808783405074,Top Beacon,These ads ran without a disclaimer,6496,2
405379246524515,DHL Express,These ads ran without a disclaimer,6479,2
102929514917662,Jari Hebat Banggai Kepulauan,These ads ran without a disclaimer,6472,1
295406644633863,IP Farm,These ads ran without a disclaimer,6470,2
631817033882895,Data Protection World Forum,These ads ran without a disclaimer,6462,1
2086696044990090,Voz del Migrante,These ads ran without a disclaimer,6461,7
100833205883388,get_deen,These ads ran without a disclaimer,6461,4
102504238965672,womenofcryptonft,These ads ran without a disclaimer,6457,4
106913571283223,DJ Sharpcut,These ads ran without a disclaimer,6457,3
101038354967759,SỰ THẬT,These ads ran without a disclaimer,6457,1
1575300589358145,China Culture,These ads ran without a disclaimer,6457,1
508577582586422,AI Translator -Fast & Accurate-1,These ads ran without a disclaimer,6457,1
112794927146269,Anern Solar Street Light & Solar Power System,These ads ran without a disclaimer,6457,1
109018655001901,Iamlove.tv,These ads ran without a disclaimer,6457,1
296195167826437,Wisata Suku Baduy,These ads ran without a disclaimer,6439,1
185903764779105,Daya Pertiwi Foundation,These ads ran without a disclaimer,6430,1
104363452271556,D456,These ads ran without a disclaimer,6429,2
130883810976976,Muhammad Samsun,These ads ran without a disclaimer,6419,1
105501219003259,galihkartasasmita,These ads ran without a disclaimer,6415,1
103480911462192,Toko Eucalyptus Asli,These ads ran without a disclaimer,6412,4
669307523469574,EveryJew,These ads ran without a disclaimer,6399,58
194991610685677,Grand Galaxy Park Mall,These ads ran without a disclaimer,6397,1
965555556966079,Natak.,Krisnata Dwi Fahmi,6396,1
115303140300685,Tanya Tyaz,These ads ran without a disclaimer,6387,1
105628017904994,The Storm Crow,These ads ran without a disclaimer,6387,16
107170444429215,Kita Tolak HOAX,These ads ran without a disclaimer,6384,1
109396748037515,Straits Trading Shareholders' Club,These ads ran without a disclaimer,6383,1
648863398928766,sijon.xu,These ads ran without a disclaimer,6382,1
103876675399355,"Willmore Yosua Tulungen, ST",These ads ran without a disclaimer,6376,1
108572101523372,灣傳媒,These ads ran without a disclaimer,6369,2
121424206561655,Mitra Agriland,These ads ran without a disclaimer,6365,3
431869737011234,Tentang Golkar,These ads ran without a disclaimer,6357,1
120040831026777,Nana Permana Sudrajat,These ads ran without a disclaimer,6349,2
101969449146680,nxt888,These ads ran without a disclaimer,6345,2
107742918991341,SAN Travel Umroh,These ads ran without a disclaimer,6319,1
100725921787087,galuhbolen,These ads ran without a disclaimer,6317,1
1644191219165449,VIDIO UNIK,These ads ran without a disclaimer,6315,1
109832627465655,Diplomat Times,These ads ran without a disclaimer,6310,3
147109888636038,Netafim,These ads ran without a disclaimer,6310,3
134771529879464,Dr. Hyun Jin Preston Moon,These ads ran without a disclaimer,6310,2
524386044429354,The Lesson,These ads ran without a disclaimer,6310,2
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,6310,21
106086251464185,Minfeikshop03,These ads ran without a disclaimer,6310,1
181796195209022,أسامة السيد الأزهري Usama Elsayed Alazhary,These ads ran without a disclaimer,6310,1
100913046205903,Chat AI,These ads ran without a disclaimer,6310,1
105830407471318,Apôtre Damas Mwangalalo,These ads ran without a disclaimer,6310,1
628643893848827,Micro Galleries,These ads ran without a disclaimer,6310,2
106962725143481,civilsocietywatch,These ads ran without a disclaimer,6308,1
100888606048356,KH. Nursalim Arrozy,These ads ran without a disclaimer,6306,1
247030542656118,Beijing Haidian,These ads ran without a disclaimer,6305,2
554913575271655,Ali Jahuur,These ads ran without a disclaimer,6276,1
159173031406420,دكتور/ حمادة شعبان,These ads ran without a disclaimer,6273,3
101593202620987,AA Colection,These ads ran without a disclaimer,6265,2
106403054199829,잇츠미의원,These ads ran without a disclaimer,6246,1
108030028344305,atminco.global,These ads ran without a disclaimer,6245,1
105782488663911,androy_ar,These ads ran without a disclaimer,6244,1
102037898954079,PT best.bandung eco sinergy teknologi,These ads ran without a disclaimer,6243,1
125214980957283,SOS Children's Villages Indonesia,These ads ran without a disclaimer,6241,1
325893814546464,Mudamudigital,These ads ran without a disclaimer,6239,1
110438793963448,h.hendra_gunawan,These ads ran without a disclaimer,6237,1
1175283209338350,Zayed The Inspirer,These ads ran without a disclaimer,6233,1
822635728080227,Genbest ID,These ads ran without a disclaimer,6229,1
102885152696819,kaosrakyat_,These ads ran without a disclaimer,6221,1
109401304308479,nagogofarm,These ads ran without a disclaimer,6216,1
100144352964710,kim_jkflyin,These ads ran without a disclaimer,6203,1
1476492509307008,台灣噶千佛學會 Taiwan Garchen Dharma Institute,These ads ran without a disclaimer,6203,1
103735182576329,Kerabat Bang Darwis Harahap,These ads ran without a disclaimer,6199,1
167904623753698,Apdian Utama Wan,Apdian Utama,6192,2
111277657271719,Dan Scott,These ads ran without a disclaimer,6180,2
41486668846,University of Iowa,These ads ran without a disclaimer,6165,2
113725463685794,Pakistani's support tayyip erdogon,These ads ran without a disclaimer,6163,3
109719177864571,看台海,These ads ran without a disclaimer,6163,2
284220758263826,Asia Centre,These ads ran without a disclaimer,6163,2
108554381343469,Toxic Love Company,These ads ran without a disclaimer,6163,1
2079497235397580,עופר גולדשטיין רואי חשבון - מיסוי בינלאומי,These ads ran without a disclaimer,6163,14
88792296524,QUINTINO,These ads ran without a disclaimer,6155,1
