Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
109380445102031,Bác sĩ: Nguyễn Hồng Hải Chia sẻ,These ads ran without a disclaimer,4308111,3
102932482544750,Nhà Thuốc Quỳnh,These ads ran without a disclaimer,4295061,1
106596131892463,Trầm Hương Thiên Mộc Hương - Hà Nội,These ads ran without a disclaimer,4291140,32
102443415953089,Nhà thuốc Dược Khoa,These ads ran without a disclaimer,4290589,8
109401011941311,Kia Phạm Văn Đồng - Mr Mạnh Vy 0359666162,These ads ran without a disclaimer,4289025,14
109088545482687,Nhà Ở Xã Hội Evergreen Bắc Giang,These ads ran without a disclaimer,4266369,1
112611731763046,Bệnh Viện Đa Khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,4236249,11
100615685903980,Liên Quân Shop,These ads ran without a disclaimer,4216685,5
105791075460111,Tài Chính Toàn Quốc 0.5,These ads ran without a disclaimer,4210902,4
104570395900044,Thay Đổi Vận Mệnh - Rita Mae Brown,These ads ran without a disclaimer,4193279,63
332421693842001,Doanh Nhân - Doanh Nghiệp tiêu biểu Asean - 2024,Ban Tổ Chức Chương Trình Thương Hiệu Quốc Gia Năm 2023,4077125,7
100481742872112,Phòng Khám Quốc Tế Asean - Số 1 Khắc Họa Mình Hạc Xương Mai,These ads ran without a disclaimer,4058707,1
103036499026988,HAPPY MALL,These ads ran without a disclaimer,4056148,13
527532131112445,Giới thiệu Pháp Luân Công,These ads ran without a disclaimer,4009499,4
105831712296704,Funny Kids,These ads ran without a disclaimer,4000234,1
288607211258386,ROLEX,These ads ran without a disclaimer,3993556,3
100230339499103,Cử nhân trực tuyến UNETI - Onschool,These ads ran without a disclaimer,3993188,1
902785046529464,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,3988602,18
1098208850346837,Xưởng sản xuất phân phối sỉ lẻ đèn năng lượng mặt trời sân vườn đèn led,These ads ran without a disclaimer,3986406,9
110514335338883,Bộ Trưởng Bắt cầu,These ads ran without a disclaimer,3962763,2
101629278914368,Đầu Tư Siêu Lợi Nhuận Cùng Shark,These ads ran without a disclaimer,3953354,3
102726939281075,Đồ bộ đẹp trung niên 2,These ads ran without a disclaimer,3947196,2
105364178896259,Học Viện Thẩm Mỹ Queen Nail,These ads ran without a disclaimer,3913104,4
100545758609343,Dr Đức Mạnh - Viện 108,These ads ran without a disclaimer,3909873,1
393764834106337,Cường Nguyễn,These ads ran without a disclaimer,3906919,15
101305089269094,Còn Cái Nịt,These ads ran without a disclaimer,3884618,1
633482953348126,Bệnh viện Mắt Quốc tế DND,These ads ran without a disclaimer,3833166,9
101914051425613,Da Liễu Việt Đức Clinic,These ads ran without a disclaimer,3831423,1
549666608469743,Moby Case Shop,These ads ran without a disclaimer,3829001,2
112735778527119,Học Sinh Cá Biệt,These ads ran without a disclaimer,3820472,1
713973805293905,Mitsubishi Motors Vietnam,These ads ran without a disclaimer,3817683,2
108108385526201,Bằng Cấp Chứng Chỉ - Phương Linh,These ads ran without a disclaimer,3783563,3
112877530228349,Maple Leaf Vietnam - Định cư Mỹ EB-5,These ads ran without a disclaimer,3743454,10
114426681258385,HAPPY MALL- Buôn Ma Thuột,These ads ran without a disclaimer,3723088,3
8715906316,Philips,These ads ran without a disclaimer,3711442,1
108632888135976,Lương Y Phạm Văn Thanh - Việc Tử Tế,These ads ran without a disclaimer,3647837,7
104564692009152,Hàng Nội Địa Nhât,These ads ran without a disclaimer,3631655,4
101864689491060,Duy Nhất - Bằng Cấp Chứng Chỉ 2,These ads ran without a disclaimer,3610982,6
162944816893281,"Lương Y Phạm Văn Thanh - Dứt Điểm Dạ Dày , Đại Tràng",These ads ran without a disclaimer,3609205,4
1480930495492638,Anlene Vietnam,These ads ran without a disclaimer,3588119,1
35182380619,Việt Tân,These ads ran without a disclaimer,3563656,2
114943563545464,Có Thể Bạn Cần 1710 New2,These ads ran without a disclaimer,3561232,8
110809971617253,Tư Vấn Viên Tín Dụng - MB Bank,These ads ran without a disclaimer,3558450,4
2129380223958679,FPT Play,These ads ran without a disclaimer,3558245,3
156500324424741,Thanh Thảo Beauty,These ads ran without a disclaimer,3555938,3
100236006154543,Sữa Non Xương Khớp Grandsure gold - Trang Chính Thức,These ads ran without a disclaimer,3553538,2
106045978929017,Hỗ Trợ - Đồng Hành Phát Triển Tài Chính,These ads ran without a disclaimer,3551672,2
103488742305357,Ngân Hàng Thanh Lý Tài Sản TPHCM,These ads ran without a disclaimer,3505375,10
105060859029592,Dịch vụ Giấy Tờ 2,These ads ran without a disclaimer,3499739,6
455693834606562,ベルナージュ株式会社,These ads ran without a disclaimer,3451127,1
101420408922891,Meey Map,These ads ran without a disclaimer,3391061,7
107713842237310,SÁCH HAY GIÁ RẺ,These ads ran without a disclaimer,3361784,5
482402668627725,Phạm Tuấn Sơn,These ads ran without a disclaimer,3358207,6
109461378482728,Nam Quốc Cổ Thư 1,These ads ran without a disclaimer,3340815,22
331747991056250,Thảo Ngọc - CSKH 01,These ads ran without a disclaimer,3301200,2
100771961370491,MC Và Tự Tin Nói Trước Công Chúng,These ads ran without a disclaimer,3278810,1
100529982975692,Poljot Int VN,These ads ran without a disclaimer,3216202,22
120568721035023,Jackson Justin,These ads ran without a disclaimer,3204727,1
1886993181569900,NIỆM,These ads ran without a disclaimer,3200583,4
105662292325473,Xosovip-37,These ads ran without a disclaimer,3196811,3
401209667010709,RMIT Vietnam Postgraduate Programs,These ads ran without a disclaimer,3168802,6
102071326104886,YODY Nam Phước,These ads ran without a disclaimer,3141084,1
104640271243082,Bách Hóa Ăn Dặm,Bách Hóa Ăn Dặm,3130462,19
105126639305901,Lương Y Phạm Văn Thanh - Việc Tử Tế VTV1,These ads ran without a disclaimer,3129486,5
101710566044010,Hỗ Trợ Phát Triển Thu Nhập Cá Nhân,These ads ran without a disclaimer,3127854,2
106591625684268,Alo Chủ Tướng - Gamota,These ads ran without a disclaimer,3125818,13
108665178605574,Thiệp Cưới Vũ,These ads ran without a disclaimer,3121410,2
105831132089238,Golden Holiday,These ads ran without a disclaimer,3118886,2
162432513813592,Tiệm Trà An Nhiênnn,These ads ran without a disclaimer,3115052,11
102845552446021,Đầu Tư Tăng Lợi Nhuận Cùng Chuyên Gia,These ads ran without a disclaimer,3105471,1
107067825491428,Sách Cổ Phong Thủy,These ads ran without a disclaimer,3098734,1
106845098396345,Khởi Nghiệp Đầu Tư,These ads ran without a disclaimer,3090334,1
166450696725998,Đất Việt Tour,These ads ran without a disclaimer,3089328,2
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,3087853,90
103403077832667,Hóng,Hóng Express,3068147,7
142265842548101,Vũ Khanh,These ads ran without a disclaimer,3053268,2
105899765783316,Đơn nguyên Mắt - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,3047860,15
107547045427635,Phát Triển Tài Chính 5.0,These ads ran without a disclaimer,3043895,1
113842578238906,Shophouse DiC Victory Hậu Giang,These ads ran without a disclaimer,3031105,3
343676942771332,Insight Gen Z,These ads ran without a disclaimer,3014153,91
118430702880160,Trường Trung Cấp Y Dược Vạn Hạnh,These ads ran without a disclaimer,3004875,2
196712057740516,Vinvin skin-Phan Nhi -GĐ Thanh Phương Mui,These ads ran without a disclaimer,3000836,2
259828581357388,Âm Thanh Từ Thiên Thượng,These ads ran without a disclaimer,3000000,1
103546388224211,Văn Phòng Cho Thuê GIC  TOWER,These ads ran without a disclaimer,3000000,1
121578960939737,Tiềm Năng Kinh Tế Và Thu Nhập Số,These ads ran without a disclaimer,2972441,1
105620848977913,Dư Thị Ba - Cao Lá Trị Gan - 034.348.0133,These ads ran without a disclaimer,2960391,6
101547114557385,Việc Tử Tế - Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,2930992,9
853303828200413,Trường Cao đẳng Công thương Việt Nam cơ sở TP. Hồ Chí Minh,These ads ran without a disclaimer,2912130,1
156776368385414,Nhan Sắc Mới Khởi Đầu Mới,Nhan Sắc Mới Khởi Đầu Mới,2877538,3
100980715143915,Trung Tâm Sát Hạch Lái Xe QĐ 4,These ads ran without a disclaimer,2869460,1
203987876477348,Đầu Tư Thông Minh Cùng Shark Hưng 8,These ads ran without a disclaimer,2849860,1
103051148889300,Thiết bị số - Miniteck 5.0,These ads ran without a disclaimer,2845391,2
103366336020648,Review Đồ Chơi xe 24h,These ads ran without a disclaimer,2831533,3
109042738685453,Máng uống & máng ăn 29,These ads ran without a disclaimer,2816591,1
109747958476448,Yamaha Music Square - Cornerstone,These ads ran without a disclaimer,2800067,1
522645624501598,ĐỒNG PHỤC HAGU - Cà Mau,These ads ran without a disclaimer,2799117,3
140514926002941,Kho Sách Vạn Niên,These ads ran without a disclaimer,2796660,18
101996686001834,Phó Giám Đốc Cao Quốc Hưng,These ads ran without a disclaimer,2736656,6
103754232212235,Hóng hớt chuyện Đại học FPT,These ads ran without a disclaimer,2731140,1
102671032352864,"Kho Nguyên Liệu,Gia Vị Hàn Quốc Giá Buôn",These ads ran without a disclaimer,2729086,2
375980153264682,Nhà Sách An Viên,These ads ran without a disclaimer,2721764,20
106437675418515,South Africa News,These ads ran without a disclaimer,2716052,5
111539781745835,Trị Dứt Điểm Sinh Lý Nam 0336528229,These ads ran without a disclaimer,2711278,1
184671898808849,Hệ Thống Giáo dục Tân Thời Đại,These ads ran without a disclaimer,2703839,2
104577938627980,𝖧ướnɡ Đ𝗂 Тһànһ Сônɡ 2023,These ads ran without a disclaimer,2697837,1
105115678919583,Shop Bống - Đồ Bầu - Đồ Sau Sinh,These ads ran without a disclaimer,2691351,1
1727496090862110,Tuyển giáo viên TP HCM,Tuyển giáo viên TP HCM,2669512,4
105211431421830,ASSA - Học viện Ứng Dụng Khoa Học Thể Thao,These ads ran without a disclaimer,2666600,1
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,2656465,3
110707054983728,Thẻ Việt,These ads ran without a disclaimer,2655353,3
199803143390683,Oxfam in Vietnam,Oxfam in Vietnam,2622033,12
310997945440912,Cô Mai Edupia Class - Đồng hành cùng con vào lớp 1,These ads ran without a disclaimer,2621484,3
539189292915191,Trường Tiểu Học - THCS - THPT Nam Việt,These ads ran without a disclaimer,2618945,4
108949604593332,AmReborn- Tôi tái sinh,These ads ran without a disclaimer,2617989,2
104778549108077,NGỌC BỒ ĐỀ,These ads ran without a disclaimer,2615380,1
215703311968435,Đam Mê Bất Tận,These ads ran without a disclaimer,2614788,1
105523438986315,Trịnh Văn Lộc,These ads ran without a disclaimer,2606852,7
125279958350,Give.Asia,These ads ran without a disclaimer,2594890,12
109689598739280,Trở Về Chính Mình,These ads ran without a disclaimer,2568158,2
102778941806617,Lương Y Phạm Văn Thanh - Chuyên Trị U Bướu - Gọi Ngay 0877.848.353,These ads ran without a disclaimer,2557247,8
117177234302485,Sách Giá Rẻ,These ads ran without a disclaimer,2555888,10
100975166315691,Viện Điều Trị Da Công Nghệ Cao - BV Thẩm Mỹ Á Âu,These ads ran without a disclaimer,2555085,2
105510788949153,Đầu Tư Tài Chính Mới 5.0,These ads ran without a disclaimer,2552073,3
374500419288545,Hỗ Trợ Vay Vốn online 02,These ads ran without a disclaimer,2547351,6
100730864950976,Amnesty International,These ads ran without a disclaimer,2541200,7
105800925474400,Chương Trình Đào Tạo Từ Xa - Học Viện Tài Chính,Chương Trình Đào Tạo Từ Xa - Học Viện Tài Chính,2535737,3
575650379175069,Câu chuyện chuyển đổi số,These ads ran without a disclaimer,2535627,11
1579920062256328,Custom Content from WSJ,These ads ran without a disclaimer,2520014,5
1516366425050218,Phương Linh - Bằng Cấp Toàn Quốc,These ads ran without a disclaimer,2505491,2
103415369452991,Nha Khoa Thẩm Mỹ Quốc Tế VinDental Việt Nam,These ads ran without a disclaimer,2500345,2
102045409483945,Globevisa Việt Nam,These ads ran without a disclaimer,2499913,1
100162778987725,Hảigiang - Âm Thanh Số,These ads ran without a disclaimer,2499634,2
110166420768078,Khánh Nhi - Thời Trang Đẹp,These ads ran without a disclaimer,2498843,2
102635655320437,Number Match - Logic Puzzle Game,These ads ran without a disclaimer,2481190,16
100420138772362,Trung Tâm Thẩm Mỹ Hồng Hưng,These ads ran without a disclaimer,2478164,1
100425952290160,Đầu Tư Siêu Lợi Nhuận,These ads ran without a disclaimer,2474686,3
320423054787018,Bảo Thạch Online,These ads ran without a disclaimer,2473035,1
139292269273924,Chuyên Làm Sổ Hồng,These ads ran without a disclaimer,2444047,2
141182649088041,Phòng Chống An Ninh Mạng Và Phòng Chống Tội Phạm Sử Dụng Công Nghệ Cao.,These ads ran without a disclaimer,2437487,4
115005008367523,Phong Thủy Tam Nguyên - Tam Hợp Phái,These ads ran without a disclaimer,2427263,10
100310512854614,Thiết bị gắn kết GĐ No4,These ads ran without a disclaimer,2427245,5
102251922531039,Viên Chóng Mặt Ngự Y Mật Phương - Nhất Nhất,These ads ran without a disclaimer,2424898,6
106730128829341,Phạm Huế Cosmetics,These ads ran without a disclaimer,2419917,2
115104414914405,Miễn phí tham gia-16,These ads ran without a disclaimer,2418195,3
1517088885216557,AIG,These ads ran without a disclaimer,2412119,12
111644601803858,Mọt Sách,These ads ran without a disclaimer,2399202,8
115264544784786,Cổng thông tin tuyển sinh Cử nhân trực tuyến - Trường ĐH Kinh tế quốc dân,These ads ran without a disclaimer,2385513,4
114734984581450,Phạm Văn Thanh - Đặc Trị Xương Khớp 0866.399.871,These ads ran without a disclaimer,2383795,9
105479715638310,Đầu Tư Thông Minh Hiệu Quả 2023,These ads ran without a disclaimer,2377940,1
108804609142280,CafeF,These ads ran without a disclaimer,2370582,6
109417788822868,Nền Tảng Tài chính,These ads ran without a disclaimer,2365213,1
103998465772842,Trần Quốc Tuấn,These ads ran without a disclaimer,2316412,3
106866082147240,Dịch Vụ Bằng Cấp Uy Tín Số 1,These ads ran without a disclaimer,2313855,2
1639151123021721,Rose Art Center,These ads ran without a disclaimer,2311434,4
106999758895840,Tập Đoàn Hưng Thịnh - Đầu Tư Phát Triển,These ads ran without a disclaimer,2307559,4
109748953693590,Gom Sịp,These ads ran without a disclaimer,2296401,6
101436081724304,Momota - Phụ kiện và quà tặng,These ads ran without a disclaimer,2290128,4
432445257544169,Global City Community,These ads ran without a disclaimer,2285874,14
274029666652687,American Study,These ads ran without a disclaimer,2276860,3
267860490322486,Nguyễn Phùng Phong,These ads ran without a disclaimer,2273354,2
235325199847442,UEH - ISB,These ads ran without a disclaimer,2272030,2
106146382112394,Công ty TNHH Anh Ánh Hồng Lĩnh,These ads ran without a disclaimer,2269799,1
101936625657015,IMM Canada,IMM Canada,2267768,5
108797691953191,Trần Anh Phương,These ads ran without a disclaimer,2262389,4
116803024346701,Just For Her 7,These ads ran without a disclaimer,2256639,1
681435755539920,"LatourLaw - Văn Phòng Luật Mỹ, Canada",These ads ran without a disclaimer,2249078,16
1412856385595394,Chùa Phước Thành,These ads ran without a disclaimer,2247560,5
550138825017975,Ngôi nhà Chích Bông,These ads ran without a disclaimer,2246874,76
154620967736166,Trung Tâm Cơ Xương Khớp - CS3,These ads ran without a disclaimer,2246220,6
2117731595156251,Đắc Nhân Tâm,These ads ran without a disclaimer,2241996,2
106649512163916,"Lương Y Triệu Phú Quý Điều Trị U Tuyến Giáp ,U xơ- U nang-0837.946.354",These ads ran without a disclaimer,2240971,6
103956025652503,Thế Giới Tài Chính 6.0,These ads ran without a disclaimer,2239236,3
102595019349400,Cộng đồng Môi giới VIME Broker,These ads ran without a disclaimer,2227366,1
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,2212462,76
165576513303960,Tâm Phúc Khang Thịnh Phát,These ads ran without a disclaimer,2209876,3
100788109048985,Bluewise Business Advisory,These ads ran without a disclaimer,2208665,1
168712300237600,Trung tâm Anh Ngữ RES Việt Nam,These ads ran without a disclaimer,2199178,14
101128656231061,Nevada - Giảm Béo an toàn,These ads ran without a disclaimer,2179323,13
100288002365580,Con Đường Đầu Tư Khởi Nghiệp,These ads ran without a disclaimer,2175345,2
113909374656242,Viện Thẩm Mỹ KangJin - Trẻ Hóa Da Công Nghệ Hàn Quốc,These ads ran without a disclaimer,2151288,4
109352938734035,Thiết Bị Thông Minh Và Gia Đình,These ads ran without a disclaimer,2146582,1
105490625657652,Thời Sự Quốc Tế 24h,These ads ran without a disclaimer,2142321,3
