Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
106283144372677,IWG,These ads ran without a disclaimer,4002,35
101586482243690,Virtual Nation Builders - VNB,These ads ran without a disclaimer,3979,1
279517698747120,Democratic Alliance Nala Municipality,Democratic Alliance Free State,3943,35
172817735915391,Lovemore Ndou,Lovemore Ndou,3938,16
158714780827513,UNFPA,UNFPA,3937,193
129995270196201,Protect Your Road Safety Rights,Personal Injury Plaintiff Lawyers Association (PIPLA),3934,1
1646326198994182,Lula,These ads ran without a disclaimer,3915,1
106531455479221,Project of Love,These ads ran without a disclaimer,3893,2
170721499698381,PPC Africa,These ads ran without a disclaimer,3874,4
1901923636498747,Magped,These ads ran without a disclaimer,3865,5
104304835182496,Cape Independence,Cape Independence,3860,15
434257493414391,Valley FM,Valley FM,3838,7
1559519440983416,Ward 2 - Nelson Mandela Bay,Democratic Alliance,3829,14
125128337503452,Rooies Strauss,Rooies Strauss,3811,8
1613107698993129,Jenwil BlueStar Potchefstroom,Jenwil BlueStar,3764,3
115030426885305,Future of Local Government,The Future of Local Government,3736,7
1468703006776336,Hyundai Meadowdale,These ads ran without a disclaimer,3727,1
115495645204719,Whale Coast FM,Whale Coast FM,3723,7
110732681378173,Yuliya Guschina Corp,These ads ran without a disclaimer,3720,3
171795872872353,ISPI - Istituto per gli Studi di Politica Internazionale,These ads ran without a disclaimer,3655,60
111547321320343,Delicacy QQ,These ads ran without a disclaimer,3592,1
509776189124128,Saving the Wild,These ads ran without a disclaimer,3576,4
139420599262544,John Williams,These ads ran without a disclaimer,3556,1
275510232497256,The Lowy International School,These ads ran without a disclaimer,3541,5
101173679153078,Mfdfds,These ads ran without a disclaimer,3540,1
920686328100396,Democratic Alliance Setsoto Municipality,Democratic Alliance Free State,3527,40
448191278579586,Democratic Alliance Gauteng,Democratic Alliance,3520,6
111388191803018,Only for South Africans,These ads ran without a disclaimer,3519,3
510306959493838,Nicola Jowell - Ward 54,Nicola Jowell - Ward 54,3498,5
107579282357407,DA Tshwane Ward 83,Democratic Alliance Gauteng North,3492,21
107147472660409,Democratic Alliance Youth,Democratic Alliance,3478,6
109959451227969,Namakwa Civic Movement,Namakwa Civic Movement,3449,8
189081630955563,Hope4SA,Hope4SA,3439,17
106065484513801,Merge Friends,These ads ran without a disclaimer,3434,4
252977295140728,Tebogo Ditshego,These ads ran without a disclaimer,3431,5
101643369885268,Jenwil BlueStar Bloemfontein,Jenwil BlueStar,3429,3
184583918065541,Global News,These ads ran without a disclaimer,3403,29
109826557071160,Uptime,These ads ran without a disclaimer,3366,2
107721884826295,Democratic Alliance Nketoana Municipality,Democratic Alliance Free State,3364,45
108598772340093,Free Democrats of South Africa,Johan Reid,3360,4
640885579883346,State of the Nation,State of the Nation,3340,10
109950461278567,Mayor Dirk Kotzé,"Coetzee, Lodewyk Juan",3305,2
103106768897128,Sakhile Mngadi MPL,Councillor Sakhile Mngadi,3290,36
158345657516798,Laevelder / Lowvelder,Laevelder / Lowvelder,3279,3
876745765732544,Wineland Debt,Wineland Debt,3270,10
106663871483351,Real Reform for ECD,Equality Collective,3270,7
256999344320586,Leixões SC,These ads ran without a disclaimer,3263,62
451529451619876,Benita Ardenbaum Family and Divorce Law,Benita Ardenbaum,3200,13
112567828421898,Pretoria Sakekamer,Pretoria Sakekamer,3186,4
111257452230362,𝙔𝙪𝙨𝙪𝙛 𝘾𝙝𝙖𝙢𝙗𝙚𝙧𝙨,These ads ran without a disclaimer,3186,9
196070550411402,"Routledge Media, Cultural and Communication Studies",These ads ran without a disclaimer,3157,2
107284698186022,Democratic Alliance Tswelopele Municipality,Democratic Alliance Free State,3154,41
101051196020136,Democratic Alliance Table Bay Constituency,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,3150,7
136542513044323,AfriForum,These ads ran without a disclaimer,3134,12
1947371005563800,Hyundai Paarden Eiland,These ads ran without a disclaimer,3124,1
264019640131004,Notukela Makohliso,ACTIONSA,3100,4
107280108323471,One Garden - Community for the Curious,These ads ran without a disclaimer,3075,16
172550167683099,Books of Controversy,These ads ran without a disclaimer,3066,3
105944742083406,Ukrainian_Lives_Matter,These ads ran without a disclaimer,3060,5
165899320096757,Hi-Tec South-Africa,These ads ran without a disclaimer,3058,2
80279370899,Cornelius Jansen Van Rensburg,Cornelius Jansen Van Rensburg,3057,3
115495645204719,Whale Coast FM,John Mathew,3044,13
1908052786191066,Casidra SOC Ltd.,Casidra SOC Ltd,3033,47
207745179235873,Thomas Hübl,These ads ran without a disclaimer,3026,4
106457341917914,Elsie Rodrig,These ads ran without a disclaimer,3023,2
110431427159816,Keren Kayemeth LeIsrael - Jewish National Fund,These ads ran without a disclaimer,3006,16
103011608775533,Refiloe Nt’sekhe MPL,Democratic Alliance,3004,8
608578919186659,World Vision International,These ads ran without a disclaimer,3004,4
202411219782842,Mmusi Maimane,One South Africa Movement,3003,3
208689879164310,ANC KwaZulu-Natal,Mfanelo Magwaza,3000,3
675102042663400,"Riet River Auto Bosch Car Service , Verulam",These ads ran without a disclaimer,3000,1
355849474545256,Zorica Brunclik,These ads ran without a disclaimer,2995,57
102611432892386,DA - New Horizon Constituency,Democratic Alliance,2980,23
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,2974,8
138278482866502,The Wrestling Game,These ads ran without a disclaimer,2973,1
375431225645497,The Travel Time,These ads ran without a disclaimer,2961,8
145210972254774,אוניברסיטת חיפה - University of Haifa,These ads ran without a disclaimer,2946,7
398081783586605,"Children's Institute, University of Cape Town","Children's Institute, University of Cape Town",2945,24
514949298612318,"Embrace, the Movement for Mothers",Embrace,2900,8
173047292765983,Gauteng Provincial Legislature,Gauteng Provincial Legislature,2894,2
377000912444699,Aviator X,These ads ran without a disclaimer,2892,18
532437223440054,The Maslow Hotel,Sun International,2878,2
100558052310108,Ward 40 - Nelson Mandela Bay,Democratic Alliance,2867,9
178355362032581,Daily fun magazine,These ads ran without a disclaimer,2867,1
164633567256305,DA Ngqurha Constituency,Democratic Alliance,2848,16
106627574894889,Cape Coloured Congress,Webcube Media and Technology,2847,11
503951883021764,ShareTheMeal,These ads ran without a disclaimer,2840,12
100592271810007,ConsumerProtect,These ads ran without a disclaimer,2836,1
108690808059152,Democratic Alliance Kopanong Municipality,Democratic Alliance Free State,2824,39
338109312883186,China Xinhua News,These ads ran without a disclaimer,2813,27
200188496502349,Friedrich Naumann Foundation South Africa,Friedrich Naumann Foundation South Africa,2812,3
101040622362270,Kgetleng Independent,Kgetleng Independent,2802,10
108067170798815,Retief Odendaal NMB,Democratic Alliance,2799,8
1342165959179182,Ward 7 - Nelson Mandela Bay,Democratic Alliance,2797,10
202076362983982,News SA,These ads ran without a disclaimer,2755,3
115285961539966,DA SB Farrow Constituency,Democratic Alliance,2754,16
106686175137337,Destiny Planet,These ads ran without a disclaimer,2730,1
402381016545168,DASO UFS,Democratic Alliance Free State,2698,34
100641775794941,Dr Gustav Bock,Dr Gustav Bock,2680,8
106018294986265,Discrete Market,These ads ran without a disclaimer,2677,1
101368738938397,Redefined Kindness,These ads ran without a disclaimer,2659,9
160605804016766,DJ DavidB,These ads ran without a disclaimer,2647,4
101480108037319,Domestika,These ads ran without a disclaimer,2645,16
1479577992329078,Nike Lovers,These ads ran without a disclaimer,2626,1
297452645110,Dr. Cornel West,These ads ran without a disclaimer,2614,5
15134638662,Helen Zille,Helen Zille,2608,2
168022813056193,Breaking News,These ads ran without a disclaimer,2525,8
1544903435791346,Sanral,These ads ran without a disclaimer,2517,2
100679945749022,Freedom Morning,These ads ran without a disclaimer,2516,1
1390518334415805,Food For Mzansi,Farmers For Change Pty Ltd,2499,32
1687273844835799,Greenlane College,Greenlane College,2474,2
111177971743129,Peppy meeting,These ads ran without a disclaimer,2471,2
200830313095099,Mathiesen Bradley,These ads ran without a disclaimer,2470,2
887988361299019,Foodies of SA,These ads ran without a disclaimer,2459,11
358792120941804,Department of Water and Sanitation South Africa,These ads ran without a disclaimer,2454,7
1754031328191182,Dr Arthur Frost,These ads ran without a disclaimer,2420,5
110120977912574,Democratic Alliance Phumelela Municipality,Democratic Alliance Free State,2413,25
104975691936662,Willie van Tonder,Ja trade,2402,4
204054676287947,Institute for Security Studies (ISS),Institute for Security Studies (ISS),2399,1
1195567760528973,Ward 3 - Nelson Mandela Bay,Democratic Alliance,2395,8
101231998395850,Far Out With Faust,These ads ran without a disclaimer,2350,1
510306959493838,Nicola Jowell - Ward 54,Nicola Jowell,2324,6
407320622454055,Visionary ventures,These ads ran without a disclaimer,2320,1
173756225827535,The big news,These ads ran without a disclaimer,2319,10
260817128193003,Fleur Lieskamp,These ads ran without a disclaimer,2318,4
64588666340,Haaretz.com,These ads ran without a disclaimer,2301,17
70370909363,WWF South Africa,WWF South Africa,2300,11
147460752380358,Sounda,Sounda,2280,4
804997446264798,Chic Me,These ads ran without a disclaimer,2276,1
104924381590188,Democratic Alliance -Mohokare,Democratic Alliance Free State,2263,43
102270625611496,Friends of the People's President,Puleng Bridget Mpokotho,2247,8
103633715066762,Democratic Alliance Letsemeng,Democratic Alliance Free State,2227,42
145041392286369,The Resource Alliance,These ads ran without a disclaimer,2225,3
116203939761515,Democratic Alliance - George,Donovan Gultig,2220,14
1497798997039478,Comites delle Province del Capo,Andrea Couvert,2202,5
317121371634190,Comedy Central Africa,These ads ran without a disclaimer,2193,2
106379504224916,The African Heralds,These ads ran without a disclaimer,2189,1
185927128110913,SMA Solar Technology,These ads ran without a disclaimer,2187,2
119558301106686,Ground Work Collective - NPC,These ads ran without a disclaimer,2182,17
113978755978036,DA Atlantic Seaboard Ward 54,DA Atlantic Seaboard Ward 54,2176,4
105742685308794,Kel Lim,These ads ran without a disclaimer,2170,1
1414011178643612,Ward 6 - Nelson Mandela Bay,Democratic Alliance,2165,7
6651543066,CNN Business,These ads ran without a disclaimer,2118,51
113779677057918,Child welfare south Africa Limpopo,Lunanovix,2116,71
2070709726554799,Repeat Mayor Pete,These ads ran without a disclaimer,2113,16
110496511726305,DA Gauteng Police Watch,Democratic Alliance Gauteng,2108,5
123353814392516,The Robert Group,The Robert Group,2100,4
137327028500870,PPC,These ads ran without a disclaimer,2096,1
109244204824687,Captive Creator,These ads ran without a disclaimer,2095,15
434594139935560,Old Mutual South Africa,These ads ran without a disclaimer,2090,1
1453160734745654,Arnoux Mare - Entrepreneur,These ads ran without a disclaimer,2071,1
112933978402440,Zackie2024,ZA2024,2066,7
309151685618690,News SA,These ads ran without a disclaimer,2049,2
200901800033158,DA Makana,Democratic Alliance,2044,8
287683225711,UN Environment Programme,These ads ran without a disclaimer,2041,9
102522341915814,Mind Lifestyle,These ads ran without a disclaimer,2041,16
106365011109894,WoMin African Alliance,WoMin African Alliance,2038,30
302547023620740,Democratic Alliance Koukamma,Democratic Alliance,2017,12
110217158654335,Immediate Matrix,These ads ran without a disclaimer,2012,1
32389632612,James' Cape Town!,James' Cape Town!,2007,5
101460842681784,TRT Afrika,These ads ran without a disclaimer,2006,4
1571688199825129,Craig Wilko,Craig Wilkinson,2000,2
1834926559883379,Western Cape Department of Health & Wellness,These ads ran without a disclaimer,2000,1
1801286600151152,Ward 9 - Nelson Mandela Bay,Democratic Alliance,1986,6
216303428222592,Royce Howell,These ads ran without a disclaimer,1986,1
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,1977,7
150985408633983,Department of Public Works and Infrastructure,Department of Public Works and Infrastructure,1972,3
100194635508824,Royal Art and Decor,These ads ran without a disclaimer,1951,4
173254003362613,WE ARE CHINA,These ads ran without a disclaimer,1946,8
1184931598279381,Ward 1- Nelson Mandela Bay,Democratic Alliance,1911,5
101033929129325,South Africa News 2021,These ads ran without a disclaimer,1905,1
304674730059739,Ena Calitz Pilodia,Gerrit Van Der Merwe,1900,7
210863307598832,Marcia Barron - Action SA,ActionSA,1897,14
109797290826876,Ian Cameron,Action Society,1887,3
117445294774110,Matrix Science,These ads ran without a disclaimer,1885,6
126305604085720,Bradley Singh,Bradley Singh,1875,7
100711572039192,Ward 8 DA Councillor - Gustav Rautenbach,Democratic Alliance,1872,5
68793499001,UNICEF,These ads ran without a disclaimer,1869,54
107207061699777,Mandela Bay Community Movement,Mandela Bay Community Movement,1859,8
103039945268835,Break Even Finance,Break Even Finance,1844,10
170047740424727,CapeXit RSA,CapeXit,1842,4
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,1838,5
117355827922055,Ian Kilbride,These ads ran without a disclaimer,1837,3
512166072501361,DA Enoch Mgijima Constituency,Democratic Alliance,1831,8
571963976230324,Alyssa Carson,These ads ran without a disclaimer,1828,8
101660436011080,Vance Flores,These ads ran without a disclaimer,1823,1
106217518528394,Bilibili Comics home,These ads ran without a disclaimer,1823,7
106241164479590,Vicky Knoetze MPL,Democratic Alliance,1822,6
237610069440824,Digital Project,These ads ran without a disclaimer,1817,2
1645418415769696,Ward 5 - Nelson Mandela Bay,Democratic Alliance,1811,5
151042501616806,African National Congress - Northern Cape Province,Geoffrey  Vernon Van Der Merwe,1809,8
153552678168823,Bellavista SHARE,These ads ran without a disclaimer,1806,1
107113795017360,Centurion Signs,These ads ran without a disclaimer,1805,1
127603290446266,News South Africa,These ads ran without a disclaimer,1802,2
45543874826,kykNET,These ads ran without a disclaimer,1800,2
2494342033966236,KIM-Knysna Independent Movement,Susan Campbell,1800,4
108169684388324,Musi Atchar,These ads ran without a disclaimer,1785,6
111889044486117,Sebastian Korda,These ads ran without a disclaimer,1778,4
116203939761515,Democratic Alliance - George,Democratic Alliance - George,1775,8
1533619213354588,Bradley Singh MPL,Bradley Singh,1766,4
134612703222183,Hyundai Silver Lakes,These ads ran without a disclaimer,1763,2
100771065462417,UNIFYD,These ads ran without a disclaimer,1756,7
102231575572964,The Independents,One South Africa,1752,4
195047610583003,Ehem. MEP Josef Weidenholzer,These ads ran without a disclaimer,1751,1
133715953319801,Car Magazine - South Africa,Highbury Media,1750,3
156167534457174,Democratic Alliance Mpumalanga,Democratic Alliance Mpumalanga,1750,5
108120508307791,LionExpose,These ads ran without a disclaimer,1739,6
296702860758944,Democratic Alliance Limpopo,Democratic Alliance,1738,1
