Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
100913275009934,Radim Holiš I Hejtman Zlínského kraje,ANO,97276,29
104043788987795,Středula náš prezident,Společně pro lidi z.s.,96958,70
111112605027103,"Dana Kracíková - Neslibuji, řeším",STAN,96908,7
416080635131087,ČSSD Vaši Starostové,Česká strana sociálně demokratická,96903,23
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,96488,209
108115708593293,SPOLU Pardubice,FOX Promo s.r.o.,96413,73
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),96410,49
171936526824,EKONOM.cz,"Economia, a.s.",96154,171
1917661888252695,Tomáš Goláň - senátor,Tomáš Goláň - senátor,95871,11
1762819173742389,Piráti Zlín,Česká pirátská strana,95786,30
107720537499367,Vladimír Drápal,Vladimír Drápal,95473,135
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,95372,91
100674998195047,Spolu pro Moravu,TOP 09 - Jihomoravský kraj,95000,241
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,94666,117
225296017595082,STAN Pardubický kraj,Starostové a nezávislí • STAN,94085,201
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,93807,23
1575409859416376,Roman Hanák,ČSSD,93707,27
106068147804151,"STAN, Zelení, Nezávislí pro Moravskoslezský kraj",Starostové a nezávislí • STAN,93688,50
128259637824711,NEY spořitelní družstvo,NEY spořitelní družstvo,93000,12
198431717471046,Společně pro Prahu 8 - TOP 09 a STAN,TOP 09,92692,61
1458056954448171,"ANO, tohle je Holešov","Ano, tohle je Holešov",92152,184
177168055984056,Reportáže z průmyslu,Lucie Rottenborn,92147,74
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",91859,382
822146574595819,Agrární komora České republiky,Agrární komora České republiky,91813,69
40583438943,NESEHNUTÍ,NESEHNUTÍ,91539,120
1917661888252695,Tomáš Goláň - senátor,"Tomáš Goláň, senátor za obvod č. 78 (Zlínsko)",91288,21
287665901740773,Piráti Praha 7,Česká pirátská strana,90983,180
119624098506,Kateřina Konečná,Kateřina Konečná,90982,61
241366150202081,Pavol Lukša,Pavol Lukša,90911,41
1390628097826429,Starostové pro Liberec,Starostové pro Liberecký Kraj,90574,48
1151511744877743,Radostné Česko,Radostné Česko,90520,24
1701718886552103,Moje Evropa,Moje Evropa,90219,404
315785608793015,Marek Šoška // kandidát Fakt Brno,Soska Marek,90192,368
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,90048,444
453697017993990,Aspen Institute Central Europe,Aspen Institute Central Europe,90014,134
108434261769239,Jarmila Smotlachová - senátorka,Jarmila Smotlachová,89628,53
100890842680928,Milan Volf - primátor,Martin Kolííř,89587,23
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,89395,103
1640434722887374,Martin Balej,Martin Balej,88938,19
114269436672906,Investown.cz,Investown Technologies s.r.o.,88779,205
104353365643901,MUDr. Bohuslav Procházka - senátor,KDU-ČSL,88627,30
684198855000854,Václav Švenda,TOP 09,88446,43
739115596482745,Trikolora,Trikolora Svobodní Soukromníci,88255,45
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,87552,66
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,87271,197
1708126532760089,"Renata Chmelová, zastupitelka Prahy 10",STAROSTOVÉ A NEZÁVISLÍ,86835,81
206630153142726,Marek Výborný,KDU,86604,57
116903344995435,ODS Karlovarský kraj,Občanská demokratický strana,86542,51
101079525821135,Nezávislá Zbraslav,P&P Media,86536,44
566716406767894,Senátor Pavel Kárník,Starostové a nezávislí • STAN,86251,85
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,86194,80
101136795503838,Martin Karim,Česká pirátská strana,86068,64
297565827101858,"Díky, že můžem","Díky, že můžem",85857,131
110798200707730,MUDr. Petr Sládek,ODS,85837,38
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,85478,86
162620837267478,Jan Bartošek,Jan Bartošek,85320,131
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,85233,70
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,84918,132
1445448092361295,Jaroslav Klaška,KDU-ČSL,84788,69
136495336514325,Zdravé Letňany z. s.,Zdravé Letňany z.s.,84780,52
1158186927548185,Šárka Jelínková,KDU-ČSL,84466,407
1562059410771351,Luboš Zálom • Svobodní,Luboš Zálom,84013,410
106381804521913,Helena Pešatová - senátorka,Starostové a nezávislí • STAN,84002,16
527708290604742,Alexander Bellu,ODS - Občanská demokratická strana,83963,198
110766473981716,Bruselská dáma,Klimatická koalice,83874,81
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko, Kyjovsko a Veselsko",KDU-ČSL,83417,667
237466786344157,European Movement,European Movement International with Facebook ad credits,83360,60
113437470509035,Za normální svět,Karel Halačka,83261,85
203833483473,Deník Referendum,Deník Referendum,82928,439
109213187226618,Jiří Nantl - náměstek ministra školství,Občanská demokratická strana,82912,126
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,82775,309
1012758632220180,Tomáš Macura,ANO,82736,100
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,82478,55
342077753088187,Zdeněk Šarapatka,TOP 09,82285,23
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,81730,85
764700610326484,ODA,Občanská demokratická aliance,81345,66
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,81261,88
495743860451696,TOP 09 - Praha,TOP 09,81237,88
734128146603004,Rybka Publishers,These ads ran without a disclaimer,80580,2
108839520897805,Anna Šabatová,"Zelení, Senátor 21, Idealisté",80474,107
213802435698566,TVbydleni.cz,Living Media s.r.o.,80055,96
101673419347446,Luděk Šarman - krizový manažer a kandidát do Senátu 2022,Walramcom s.r.o.,79798,27
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,79504,80
106117859442264,Chilly's,These ads ran without a disclaimer,79388,17
274780189299925,Recept pro Olomoucký kraj,ČSSD,79229,23
662196877287140,Tomáš Třetina,PRodukujeme,78677,60
129667385500897,Roman Línek,Programmatic media,78465,235
1696541430584339,ODS Pravý hlas pro Olomoucký kraj,ODS Olomoucký kraj,78436,41
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",78317,34
356451014434612,Marian Jurečka,Lambert Vojtech,78171,153
394570898000897,Kniha Revoluce - Jakub Trpiš,These ads ran without a disclaimer,78138,212
218764824871418,Koalice pro Královéhradecký kraj,Koalice pro Královehradecký kraj,78123,40
107563435940797,Skanska v ČR a SR,Skanska,78056,294
270332350585308,3PK - Pro prosperující Pardubický kraj,3PK,77981,170
286151105540772,Tomáš Janča,Tomáš Janča,77717,75
2420640831526864,Marek Ošťádal • hanácké senátor,Starostové a nezávislí,77685,86
103938258002373,Jaromír Dědeček,ANO 2011,77184,83
101940572506366,"Martin Krsek, senátor",SEN 21,77139,79
1410403182565683,Petr Hladík,Lidovci a Starostové Brno,76897,49
115168387852151,Rozvíjíme Hradec,Rozvíjíme Hradec,76838,87
545254525495201,Pravý břeh - Institut Petra Fialy,ODS - Občanská demokratická strana,76726,142
1815379688541829,Jiří Nedvěd - zastupitel,Nedvěd Jiří,76436,95
142236982498549,Česká správa sociálního zabezpečení (ČSSZ),Česká správa sociálního zabezpečení,76405,66
1240809492610426,Jan Jakob,TOP 09,76349,74
107341405343516,Mise Ukrajina,Mise Ukrajina,76085,80
1483237748591093,Festival svobody,Festival svobody,76011,71
664997796912382,Změna pro Hradec a Zelení,Strana zelených,75759,124
110757834995759,Lukáš Pilc - starosta,Luk Pilc,75701,16
55408246161,Amnesty International ČR,These ads ran without a disclaimer,75576,8
146713862010620,Martin Baxa,Občanská demokratická strana,75296,34
611867212191950,Svoboda a přímá demokracie Zlínský kraj - SPD,Svoboda a přímá demokracie (SPD),75241,194
101807522812518,A BASTA,Tomáš Dvořák,75000,13
112079728807191,"Dekomunizace, o.s.","Dekomunizace, z.s.",74791,14
517999545027893,IKDP,Institut pro křesťansko-demokratickou politiku,74744,37
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek,74295,148
274791392594407,Lenka Kohoutová,Občanská demokratická strana,74057,13
117330538358428,KDU-ČSL Vysočina,Krajská organizace KDU-ČSL Vysočina,73741,98
590249011043899,Skautský institut,"Junák - český skaut, Skautský institut, z. s.",73457,75
103689182413424,Janis patří do Senátu,SEN 21,73440,18
995938427265360,Marcel Kolaja,Marcel Kolaja,73348,47
308240522910962,Lukáš Otys,Otys Lukáš,73051,47
433651210090785,ZaPět,"ZaPět, z. s.",73027,22
108543394034487,"MUDr Tomáš Tomáš, Ph.D.",KDU-ČSL,72930,126
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,72853,66
1035074483230650,Josef Bernard,STAN,72604,24
100423156141323,MerkurXtip.cz,These ads ran without a disclaimer,72113,2
107942197433640,Luboš Peterka - starosta městyse Radomyšl,KDU-ČSL,72087,33
110945610569821,Spolek Odchod,Hnutí Odchod,72009,55
153535188480725,Piráti České Budějovice,Česká pirátská strana,71713,90
1529542723928361,STAN Praha 5,STAROSTOVÉ A NEZÁVISLÍ,71530,193
113528310021484,Šimon Pánek,"Člověk v tísni, o.p.s.",71286,8
157675528222654,"Martin Valovič, starosta Prahy 10",Občanská demokratická strana,71264,51
110724221285419,Vladimíra Lesenská,Vladimíra Lesenská,71133,32
421861864941135,Liberec otevřený lidem,Jindrich Felcman,70823,58
142069753862,TN.cz,TV Nova s.r.o.,70760,105
1401994146795511,Svoboda a přímá demokracie Praha - SPD,Svoboda a přímá demokracie - SPD,70528,44
810056782516469,Patrik Nacher,ANO,70479,7
2066000537016513,František Jura,František Jura,70373,40
107052682021701,Praha 8 Bez Chaosu s krizovými manažery,PRAHA BEZ CHAOSU,70254,32
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",70234,44
369791889744166,Tomáš Havlíček,ODS - Občanská demokratická strana,70226,13
1156076277912221,STAN Olomouc,STAROSTOVÉ A NEZÁVISLÍ,70130,104
109422221916456,"Ing. Rudolf Daniel - stavební inženýr, podnikatel, komunální politik",Česká pirátská strana,70113,16
513927259349822,Nadace Tipsport,Nadace TIPSPORT,70063,3
275446922658260,ODS pro Letňany,ODS pro Letňany,69944,47
273251297864533,"Michal Vronský, starosta Prahy 3",TOP 09,69643,41
210778132327279,Prima,These ads ran without a disclaimer,69507,2
625530284136204,Zlín 21,Zlín 21,69471,54
104377771057352,Severočeši.cz - Z regionu do kraje,Jan Dostal,69317,71
107035315307886,Prof. Jan Pirk,TOP 09,68976,52
116550511463097,Ondřej Mikmek_jaderný venkovan,Ondřej Mikmek_jaderný venkovan,68932,131
1812098778828241,Ostravak,Ostravak,68876,103
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,68684,140
876081855773308,Pošta Zdarma,These ads ran without a disclaimer,68514,1
105808408727664,My jsme Přísaha Kladno,Jaroslav Pelc,68159,38
106623104162119,Trikolóra Zlínský kraj,Trikolóra,67533,36
267806570729225,Národní Noviny,Hrubon Rudolf,67405,1972
1220066088147062,Ondřej Krutílek,ODS,67030,21
102500511866371,Karel Smetana,Karel Smetana,66968,135
400970967000022,Jan Zahradil,Jan Zahradil,66632,85
1637777513159739,Advokátní kancelář pro samosprávu - Mgr. Jana Zwyrtek Hamplová,These ads ran without a disclaimer,66550,4
1674362659292756,Piráti Praha 3,Česká pirátská strana,65728,183
110126994551913,PRAHA 5 SOBĚ,Praha 5 sobě,65695,47
107368970734411,Dana Balcarová,Dana Balcarová,65479,61
1870450529906750,TERA.cz,TERA Systems s.r.o.,65406,18
778460319203526,Jaroslav Suchý,Lambert Vojtech,65346,63
764700610326484,ODA,These ads ran without a disclaimer,65255,5
840906766014124,Jana Mračková Vildumetzová,ANO,65171,62
1104866262972886,Michal Šmarda • Sociální demokracie,ČSSD,65161,49
107030191066487,Tomáš Fiala - senátor za obvod č. 12,Tomáš Fiala,64916,92
573004246504627,Bohéma,These ads ran without a disclaimer,64857,9
104849318325905,Helena Langšádlová - ministryně,TOP 09,64662,64
113036102061900,Manpower Česká republika,These ads ran without a disclaimer,64587,4
102383425874954,Hlas pro Boleslav,Hlas pro Boleslav,64495,80
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,64395,22
286541528171247,Lukáš Hanes,Hanes Lukas,64373,61
605391559903344,Michal Sedláček - hlavní architekt Brna,TOP 09,64363,50
523450094407778,Marek Ženíšek,TOP 09,64333,58
107404618559273,PRO - oficiální,Právo Respekt Odbornost,64164,21
1657306687747703,Lukáš Berta - Svobodná vlaštovka,Lukáš Berta,64013,229
532219183564760,Stanislav Polčák,Stanislav Polčák,64000,74
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,63687,172
104815462295502,Filip Dvořák,Filip Dvořák,63609,41
228361180513562,Deník e15,CZECH NEWS CENTER a.s.,63569,18
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,63510,47
107811238569615,Milan Baier,Občanská demokratická strana,63506,75
230115400471918,Sanus,Sanatorium Sanus,63465,86
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,63373,220
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož,63261,140
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",63210,290
107427534297677,Petr Štěpánek • senátor,Starostové a nezávislí,63102,32
129832104026166,Motora,These ads ran without a disclaimer,62901,1
60516116431,Člověk v tísni,These ads ran without a disclaimer,62807,56
799083753454179,Voxpot,Voxpot z. ú.,62748,200
111599660619960,Denik.cz Promo,VLTAVA LABE MEDIA a.s.,62595,25
105131638836057,Euro Defense,Etzler Lukas,62343,64
315774705253187,Miloslav Ludvík,ČSSD,62195,16
271054846258904,Praha 3,Městská část Praha 3,62195,167
214101585467205,Piráti Olomouc,Česká pirátská strana,61963,82
87351004630,NIVEA,Beiersdorf s.r.o.,61676,14
108080958047362,"Tomáš Portlík, starosta Devítky",Občanská demokratická strana,61489,60
214647488408004,Filip Benda,Communication Lab,61225,49
1757913860945739,ORLEN Unipetrol,Unipetrol,60900,58
123800669187640,Tereza Hyťhová - Trikolora,Tereza Hyťhová,60861,270
527351247377965,European Committee of the Regions,European Committee of the Regions,60566,450
112389624911251,Jiří Šimánek Kandidát na senátora,STAN,60544,18
108688808222597,Iva Vojtková,ODS - Občanská demokratická strana,60492,49
117787408240075,Radim Fiala - SPD,Radim Fiala - SPD,60403,11
1158239840904919,Jiří Kudláček,Koalice Trikolóra/ODA,60352,20
126192198099,Richard Vereš,ANO,60240,66
140406832679685,Libor Michálek,Libor Michálek,60183,16
307333759374560,Česká národní banka,Česká národní banka,59879,18
507538479338658,Zuzana Majerová,Zuzana Majerová,59643,116
109908443947034,Nová krajská nemocnice Zlín,Zlínský kraj - oficiální stránka,59550,56
1034382646741170,Mansoor Maitah do Senátu,Maitah Mansoor,59385,9
300226419829971,Zemědělci Jandejsek a Dubravská - Stačilo,Zemědělci Jandejsek a Dubravská,59374,41
594860541017109,Michal Fischer - starosta MČ Praha 15,Michal Fischer,59355,3
106766540981612,Jiří Oliva - náměstek primátorky,Jiří Oliva,59239,79
105586287727373,Jan Grulich - senátor z hor,TOP 09,59211,48
2198949580361251,Marek Viskot,Marek Viskot,59195,34
133030253410089,Jan Šafařík - Na regionech záleží,Jan Šafařík,59064,147
100307671455380,Pražská Drbna,Pražská Drbna,58969,227
1649724681776439,ProMOST,ProMOST,58710,72
105467375029947,SEN 21 pro Prahu 5,Senátor 21,58647,65
101288484695293,Evropská soda,Dark Side,58572,63
1803608073027117,Společně Ústí nad Labem,"SPOLEČNĚ, z.s.",58551,35
831439603700757,Jan Grois - místostarosta města Znojma,Jan Grois,58531,81
177139666120181,Vlastimil Válek,Vlastimil Válek,58419,6
105959931114296,Jan Schiller - politik,ANO,58186,24
110795960297529,PURPANDA,Horacek Ondrej,58063,9
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,58059,96
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,57882,108
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,57857,24
104240328634520,Jaroslav Bašta - SPD,Jaroslav Bašta - SPD,57593,19
678802222154404,Centrum experimentálního divadla,CED Brno,57453,16
101722985492419,Klára Kocmanová,Česká pirátská strana,57442,36
407201456420064,Zdeněk Nytra,Zdeněk Nytra,57176,47
