Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
884226404997653,Łukasz Michnik,WAMA Media Group sp. z o.o.,≤100,10
941497375881396,"Centrum Technik Grzewczych ""Komarpol""",These ads ran without a disclaimer,≤100,3
1488856524763331,Ronja.pl,These ads ran without a disclaimer,≤100,4
345143166256888,NIE dla dyskryminacji franczyzy,POLSKIE STOWARZYSZENIE MIKROPRZEDSIĘBIORCÓW I FRANCZYZOBIORCÓW,≤100,2
1642676212638790,Alicja Kaczorowska,These ads ran without a disclaimer,≤100,2
115330091666223,Marta Zarańska,Marta Zarańska,≤100,1
560145227400055,Marcin Musiał - śląski blog,Marcin Musiał,≤100,9
107000949122296,Simplex-PV - Odnawialne źródła energii,These ads ran without a disclaimer,≤100,1
360359771045419,Krzysztof Romianowski - Radny Miasta Szczecin,These ads ran without a disclaimer,≤100,5
319965374818323,Galeria Północna,These ads ran without a disclaimer,≤100,2
1620815901537156,Sun Investment Group,These ads ran without a disclaimer,≤100,3
105573710832960,Edyta Płaneta-Siewierska,Marcin Marek Nikiel,≤100,6
109049621008932,Legal Media - odszkodowania bankowe,These ads ran without a disclaimer,≤100,5
101308145359814,Zmiana edukacji,These ads ran without a disclaimer,≤100,1
105368948719605,Kaj CarCosmetics,These ads ran without a disclaimer,≤100,1
104731732684277,Montostal Silesia,Montostal Silesia Sp. z o.o.,≤100,5
442926242436655,Aesco Group,These ads ran without a disclaimer,≤100,4
101246981301199,Kombucha Karate,These ads ran without a disclaimer,≤100,5
104139147766663,Rowerowa.pl - Cała Polska Rowerowa,These ads ran without a disclaimer,≤100,1
469313376554202,Cięty Język,These ads ran without a disclaimer,≤100,2
718185451559963,Tarbonus,These ads ran without a disclaimer,≤100,3
107440131940813,cleancarbon.io,These ads ran without a disclaimer,≤100,3
1077711118999542,HR Business Partner,These ads ran without a disclaimer,≤100,5
175270922504122,Wyborcza.pl Kielce,These ads ran without a disclaimer,≤100,2
109348945478910,Po pierwsze pacjent,These ads ran without a disclaimer,≤100,6
262751827987730,Ciekawi Świata - spotkania podróżnicze,Białostocki Ośrodek Kultury,≤100,4
10150164215625305,Egmont Polska - gry,These ads ran without a disclaimer,≤100,1
488143584855971,Kłębek uczuć,These ads ran without a disclaimer,≤100,1
1813575352233545,Oh BOBO,These ads ran without a disclaimer,≤100,4
103069367804830,Łucja Chrzęstek-Bar - Wiceprzewodnicząca Rady Miasta Zabrze,These ads ran without a disclaimer,≤100,5
101997928303024,"Alan, Calvin Perez Limited",These ads ran without a disclaimer,≤100,1
422257291296560,Je suis un vêtement,These ads ran without a disclaimer,≤100,5
1775242926104675,EJP,These ads ran without a disclaimer,≤100,1
108724462163492,Actual newss,These ads ran without a disclaimer,≤100,1
100719195101436,"Ada, Loretta Graves Inc",These ads ran without a disclaimer,≤100,1
101530961664545,"Fred, John Masini LLC",These ads ran without a disclaimer,≤100,1
104708661353554,"Douglas, Randall Morris Ltd",These ads ran without a disclaimer,≤100,1
105003024242343,Super Express Opole,These ads ran without a disclaimer,≤100,1
1503122059955612,Radny Adam Ołowniuk,Adam Ołowniuk,≤100,3
103657042344200,Nowa inicjatywa rządowa,These ads ran without a disclaimer,≤100,1
274097853152,Ambasada Piękna,Grzegorz Smyczyński,≤100,1
109180108956185,Gaz Wiadomości,These ads ran without a disclaimer,≤100,3
111482794056038,zabezpiecz_siebie_i_bliskich,These ads ran without a disclaimer,≤100,1
107499092159657,Robert Kabziński Radny Gminy Rozprza - Pasjonat Historii,These ads ran without a disclaimer,≤100,3
563966856976417,Allmeblo,These ads ran without a disclaimer,≤100,1
1846178065419139,Tomasz Dzionek,These ads ran without a disclaimer,≤100,1
244035432130028,Michał Kwaterski - Kandydat do Rady Powiatu Bielskiego,Michał Kwaterski,≤100,3
105390224338394,Oxygen - Miejski Filtr Powietrza,These ads ran without a disclaimer,≤100,4
1733616333563971,Human Constanta,These ads ran without a disclaimer,≤100,1
157112744329195,Strefa Kultury Wrocław,Strefa Kultury Wrocław,≤100,2
189837792445,Austriackie Forum Kultury / Österreichisches Kulturforum Warschau,These ads ran without a disclaimer,≤100,2
2063618173704451,Karmelitańskie Spotkania z Muzyką Organową,These ads ran without a disclaimer,≤100,1
248088385313364,Zachodniopomorski Urząd Wojewódzki,These ads ran without a disclaimer,≤100,5
101480521226022,vnLab,These ads ran without a disclaimer,≤100,2
365076480906083,ŁódźLike,These ads ran without a disclaimer,≤100,3
108097567211460,kurier.plus,These ads ran without a disclaimer,≤100,1
107074947590010,Manabudowanieświadomości,These ads ran without a disclaimer,≤100,5
101920669091277,Prywatny Gabinet Internistyczny lek. med. Aneta Radecka - Gabinet,These ads ran without a disclaimer,≤100,1
332400997317964,Vivid Edge,These ads ran without a disclaimer,≤100,2
103908697767190,Komitet Terenowy Luzino Szemud,Marcin Krzysztof Mutka,≤100,3
247959805070389,Renata Dudka,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI POLSKIE STRONNICTWO LUDOWE,≤100,2
204927343013815,stilform,These ads ran without a disclaimer,≤100,1
100167905289201,Szymon Folp,Szymon Folp,≤100,3
8340223883,Avaaz,These ads ran without a disclaimer,≤100,3
485776635133438,Aktywnie na Gajowicach,Marek Koziol,≤100,2
576860572987592,Fundacja Pamięci Narodów,These ads ran without a disclaimer,≤100,6
389465411195247,SIDLY,These ads ran without a disclaimer,≤100,3
134671153255701,NODN Progresfera,These ads ran without a disclaimer,≤100,4
197264983727938,PortalYogi - Studio Jogi Online,These ads ran without a disclaimer,≤100,2
337244526128402,Polskie Wydarzenia,These ads ran without a disclaimer,≤100,2
254794437721276,Andrzej Klimczyk,KWW Podkowa - Nasz Dom,≤100,3
213761292155457,Samir Kayyali Doradztwo Podatkowe,These ads ran without a disclaimer,≤100,3
125058964889447,Holicar kosmetyka samochodowa,Tomasz Gącerz,≤100,1
104408094854629,major_podolog,These ads ran without a disclaimer,≤100,2
740645806111019,Gaspol S.A.,These ads ran without a disclaimer,≤100,1
1759040441044970,SmogLab,These ads ran without a disclaimer,≤100,10
105695888025780,radnakatarzynaok,These ads ran without a disclaimer,≤100,7
242832144293913,Ewa Szymanowska,Ewa Szymanowska,≤100,2
390245745146413,"Jacek Fordon kandydat do PE Wielkopolska, Lista Kukiz 15 poz.5",Komitet Wyborczy Wyborców KUKIZ15,≤100,4
112390820938776,Terappo,These ads ran without a disclaimer,≤100,2
1752873864954644,Robert Sighiartau,These ads ran without a disclaimer,≤100,3
110319004182761,Pomysł nauczyciela,These ads ran without a disclaimer,≤100,1
113921580407962,Americans for Biden - Poland,Piotr Lukas Kawalec,≤100,8
108975452145711,Krzysztof Bajerski,"KWW DLA ZIEMI RACIBORSKIEJ, NIEZALEŻNI I MICHAŁ WOŚ",≤100,2
105595471666611,Wiatr od Morza,Wiatr od Morza,≤100,1
1749415345270156,Fakty Po Mitach,Fakty i Mity,≤100,3
112909656719561,Grzegorz Grzegorzewicz,These ads ran without a disclaimer,≤100,3
360496034766176,Pensjonat Villa Ula,Szymon Woźniak,≤100,6
106797157444995,baxlindhardt,These ads ran without a disclaimer,≤100,2
106521897844100,"Pauline, Joe Hanson Limited",These ads ran without a disclaimer,≤100,1
289443774350,Polski Śląsk,These ads ran without a disclaimer,≤100,2
103267834716865,Podcast Świat,These ads ran without a disclaimer,≤100,5
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,These ads ran without a disclaimer,≤100,2
100791595093425,"Cora, Bernice Aiazzi Limited",These ads ran without a disclaimer,≤100,1
474761879252277,Europe Direct Zielona Góra,Komisja Europejska Przedstawicielstwo w Polsce,≤100,2
112600448446673,Nеws 24/7,These ads ran without a disclaimer,≤100,1
301539843617505,Gabinet Psychoanalityczny Lidia Greń-Kośmider,These ads ran without a disclaimer,≤100,4
100600345095427,Jestem u siebie,Krzysztof Antoni Banasiak,≤100,4
1025086447521656,Hanna Gill-Piątek,Sojusz Lewicy Demokratycznej,≤100,2
109901028106630,Exclusive offer,These ads ran without a disclaimer,≤100,1
588483911275765,Bezpieczne Spółki Kapitałowe,Krzysztof Marciniak,≤100,2
101097702697388,Fikołki Sala Zabaw Wola Park,These ads ran without a disclaimer,≤100,3
766003486887726,Confiance,These ads ran without a disclaimer,≤100,1
639265189606496,Lenovo Legion Polska,These ads ran without a disclaimer,≤100,2
336445456918748,Miasto Przyjazne Alergikom,These ads ran without a disclaimer,≤100,3
101191635045041,dimedic,These ads ran without a disclaimer,≤100,1
130524243634087,EU Science & Innovation,These ads ran without a disclaimer,≤100,1
494402681299064,Polska Świnia,These ads ran without a disclaimer,≤100,1
512145938851639,"Łukasz Krasoń - mówca, ojciec, przedsiębiorca, społecznik",These ads ran without a disclaimer,≤100,1
102844825817618,ZBR Company,These ads ran without a disclaimer,≤100,1
101290798971382,Solomiia Walczy z SMA,These ads ran without a disclaimer,≤100,1
1050895685092651,Jarosław Hirny-Budka - radny gminy Michałowice,These ads ran without a disclaimer,≤100,1
109074465277440,Listen Billion,These ads ran without a disclaimer,≤100,2
112419758348268,Бородатий Тамарин,These ads ran without a disclaimer,≤100,1
110717128614339,TX Соin,These ads ran without a disclaimer,≤100,1
1724129677849354,Pomysł na Kielce,These ads ran without a disclaimer,≤100,2
109111188612336,Kosik Hotel,These ads ran without a disclaimer,≤100,1
111666328348099,Laurad 95,These ads ran without a disclaimer,≤100,1
110356081409681,Etape Maison,These ads ran without a disclaimer,≤100,2
109387095453212,"Projekt  ""Baltic Pipe""",These ads ran without a disclaimer,≤100,1
134832359861080,EDGARD jezykiobce.pl,These ads ran without a disclaimer,≤100,2
717562491684248,Авіація Галичини,These ads ran without a disclaimer,≤100,1
210618163031386,Maciej Kawecki,These ads ran without a disclaimer,≤100,5
102764645846350,Dwenru Group,These ads ran without a disclaimer,≤100,1
110241807468616,"Jacob, Sam Casini Ltd",These ads ran without a disclaimer,≤100,1
141567239237218,Help Lightning,These ads ran without a disclaimer,≤100,1
110255784983736,Помощь беженцам из Украины в Польше,These ads ran without a disclaimer,≤100,1
206104336662749,ThreeKingdomsOverlord,These ads ran without a disclaimer,≤100,3
1462052474099170,"Bartosz Biazik - stylista, doradca wizerunku",These ads ran without a disclaimer,≤100,1
579848135530446,Porzellanmanufaktur FÜRSTENBERG,These ads ran without a disclaimer,≤100,7
100920521973546,Что подскажут карты таро?,These ads ran without a disclaimer,≤100,1
835484109815412,Restaurant Week Polska,These ads ran without a disclaimer,≤100,1
916611295073302,Stowarzyszenie Ponad Ograniczeniami,These ads ran without a disclaimer,≤100,4
317185208871460,MOCzeSŁOŃCA - Fotowoltaika,These ads ran without a disclaimer,≤100,1
108624168438984,Project Ukraine,These ads ran without a disclaimer,≤100,1
483104905124765,Tomasz Brzezina,These ads ran without a disclaimer,≤100,1
765097033535684,Nova Ukraine,Nova Ukraine with Facebook ad credits,≤100,1
119201274776984,Fundacja Orange,These ads ran without a disclaimer,≤100,4
1941951266054778,Elite Expert Club,These ads ran without a disclaimer,≤100,9
104437818130148,Głosujemy na wybieg dla psów w Łabędach - Budżet Obywatelski,These ads ran without a disclaimer,≤100,2
103402975083897,Fundacja Sport&Reha Kids,These ads ran without a disclaimer,≤100,1
168017816396818,Breaking news,These ads ran without a disclaimer,≤100,1
366961460007823,Budimex SA,These ads ran without a disclaimer,≤100,3
107324270898317,Eko-System,These ads ran without a disclaimer,≤100,1
281563829216820,Tuite. Uważność i Współczucie,These ads ran without a disclaimer,≤100,2
199298416386,EE Times - Electronic Engineering Times,These ads ran without a disclaimer,≤100,11
107507990801422,Agent PZU Rafał Jakubczak,Rafał Jakubczak,≤100,1
797920373599555,Joanna Sekuła Senator RP,These ads ran without a disclaimer,≤100,3
101664415232942,Adam Boch,Adam Boch,≤100,6
521515461215936,Punkt Informacji Europejskiej Europe Direct - Słupsk,Komisja Europejska Przedstawicielstwo w Polsce,≤100,3
1851601788258292,Sztuczna Inteligencja,These ads ran without a disclaimer,≤100,2
171794529507023,Zwalcz Nudę,These ads ran without a disclaimer,≤100,1
114501865876241,Edwin Leśniak,Edwin Bogdan Leśniak,≤100,3
848502588625298,Fundacja MAŁYMI KROKAMI,These ads ran without a disclaimer,≤100,1
647918618585272,Doktorvolt.pl,These ads ran without a disclaimer,≤100,2
572937899851460,Piotr Podsadecki,Piotr Bolesław Podsadecki,≤100,1
552252964929922,Bartosz Dąbrowa - Radny Dzielnicy Białołęka m.st. Warszawy,Bartosz Dąbrowa - Radny Dzielnicy Białołęka m.st. Warszawy,≤100,1
1065351420286274,Paweł Kulka - Radny Dzielnicy Wilanów,These ads ran without a disclaimer,≤100,2
303706103168179,Piotr Buda,Piotr Buda,≤100,1
262347506962703,Wojciech Szramowski,KOMITET WYBORCZY STOWARZYSZNIE SAMORZĄD ODNOWA,≤100,1
110682167475486,Gedeon Odnawialne Źródła Energii,These ads ran without a disclaimer,≤100,2
224989938379965,Nieruchomości Hryniewicz.pl,These ads ran without a disclaimer,≤100,2
2610872589137129,Adam Łukasiewicz,Adam Krzysztof Łukasiewicz,≤100,2
659066057845940,Liceum Sokrates w Toruniu,These ads ran without a disclaimer,≤100,1
101283291180,dziennik.pl,These ads ran without a disclaimer,≤100,1
178251142903076,Referendum dla Gminy Mosina,These ads ran without a disclaimer,≤100,1
103899345480112,Naturale Polska,These ads ran without a disclaimer,≤100,1
132984313513948,Paweł Budrewicz,These ads ran without a disclaimer,≤100,1
592642381418445,papasta_osteria,These ads ran without a disclaimer,≤100,2
103703941071715,GIO - Gliwicka Inicjatywa Obywatelska,GIO - Gliwicka Inicjatywa Obywatelska,≤100,1
218247505362948,Związek Aptekarzy Pracodawców Polskich Aptek,These ads ran without a disclaimer,≤100,1
375994689130127,Domki i Apartamenty Altamira,These ads ran without a disclaimer,≤100,1
0,Instagram User 3417602530,These ads ran without a disclaimer,≤100,1
235523011751503,bukietdlakazdego,These ads ran without a disclaimer,≤100,1
607693929384621,Magdalena Spólnicka,Arek Szczegodziński,≤100,2
100875898385819,Ulepszamy Kraków,Ulepszamy Kraków,≤100,2
1281639698516913,Agro Doradztwo Szczęsny,These ads ran without a disclaimer,≤100,1
407541783193620,"Kosmopell.pl  ""Twoja Czysta Energia""",Wiktor Bednorz,≤100,1
788480571286486,"Dolina Czerska - 100% naturalne, tłoczone soki NFC",These ads ran without a disclaimer,≤100,1
204965969359945,Ireneusz Sieńko,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,≤100,1
116648186385129,Zofia Leszczyńska-Ner,Komitet Wyborczy Prawo i Sprawiedliwość,≤100,6
1333777953344990,Kamil Kłosowski - Radny Rady Miejskiej Gminy Krzeszowice,These ads ran without a disclaimer,≤100,4
112935934621359,Fundacja Megafon,These ads ran without a disclaimer,≤100,2
114497737132483,NAIL Studio& School,These ads ran without a disclaimer,≤100,1
1441912772777435,Szczecińska Energetyka Cieplna,These ads ran without a disclaimer,≤100,2
103518947700594,Nasze Pomorze,Marcin Bełbot,≤100,3
1471754206301764,Radny Bartosz Ziółkowski,These ads ran without a disclaimer,≤100,2
745836528816211,Michał Bobowiec - Radny Sejmiku Województwa Dolnośląskiego,These ads ran without a disclaimer,≤100,1
1563333943993948,Wrocławski Dom Literatury,These ads ran without a disclaimer,≤100,1
625932404230865,Elevent,These ads ran without a disclaimer,≤100,3
168540019842341,Pracownicza Demokracja,Pracownicza Demokracja,≤100,3
663680920502095,Gmina Ziębice,Szymon Mitak,≤100,3
101748481612878,Belfer na zakręcie,These ads ran without a disclaimer,≤100,2
544597265612264,Klub Jagielloński - Wrocław,Paula Maria Koleśnik,≤100,2
110905888295829,wildeckie_fiksmatynta,These ads ran without a disclaimer,≤100,1
535067183567179,PRL INK,These ads ran without a disclaimer,≤100,1
1435790476634349,Fundacja Pusta Chmura,These ads ran without a disclaimer,≤100,1
616019635172576,Pati Cukiernia&Piekarnia,These ads ran without a disclaimer,≤100,2
105188231536749,NTAX Kancelaria Doradztwa Podatkowego,Aim,≤100,1
173213712779616,Współczesne Stosunki Międzynarodowe,These ads ran without a disclaimer,≤100,1
107542134292383,To Get There,Fundacja To Get There,≤100,4
1639841566288130,Inkmania Studio Tattoo Zielona Góra,These ads ran without a disclaimer,≤100,2
1853613224876891,Finansoaktywni program edukacyjny Ministerstwa Finansów.,These ads ran without a disclaimer,≤100,2
1564710556905156,Ortovet Specjalistyczna Przychodnia Weterynaryjna,These ads ran without a disclaimer,≤100,1
257966834279511,RuckZuck Polska,These ads ran without a disclaimer,≤100,1
220320404702737,Fundacja Dom Pokoju,Maja Małgorzata Zabokrzycka,≤100,1
1503777343001066,Michał Giersz,These ads ran without a disclaimer,≤100,2
122956381188065,Gmina Kurzętnik,Gmina Kurzętnik,≤100,1
1694935757236292,Dr Movie,Paweł Chałuda,≤100,2
1083418965074108,Zonda,These ads ran without a disclaimer,≤100,1
1641726799460051,Marcin Piotrowski - społecznik,KWW Powiatowa Inicjatywa Wyborcza,≤100,2
320835658495573,Ireneusz Gruchała,Ireneusz Gruchała,≤100,1
828637083868077,Ecorower - naturalnie nakręceni,Ecorower Fundacja,≤100,1
108597787533003,wedep.,These ads ran without a disclaimer,≤100,1
1144275522379006,Abiter Fotograf i Kamerzysta,These ads ran without a disclaimer,≤100,1
273334635854990,Dezyderiusz Szwagrzak,KOMITET WYBORCZY WSPÓLNOTA SAMORZĄDOWA,≤100,1
229983636862968,Artur Kurczaba - Radny Rady Miejskiej Ostrowa Wielkopolskiego,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,≤100,1
400340854061487,Śląskie.pl,Śląskie. Pozytywna energia,≤100,2
225927227278797,Karol Kowalski,Komitet Wyborczy Wyborców Regionalna Inicjatywa Samorządowa,≤100,1
101461418797111,ESKA Bydgoszcz News,ESKA Bydgoszcz News,≤100,2
284708445522889,"Fundacja ""Wołyń Pamiętamy""",These ads ran without a disclaimer,≤100,3
431840596990189,Tomasz Miler,Tomasz Miler,≤100,4
111689930559425,Electrofolk - podróż po Polsce,These ads ran without a disclaimer,≤100,2
262357696958418,Irmina Całus - kandydatka do Rady Miejskiej Wrocławia 2024,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,≤100,2
108009968719169,Dzień dobry Warszawo,Grupa ZPR Media,≤100,2
136562788213,Dziennik Łódzki,These ads ran without a disclaimer,≤100,2
242578948941685,Patryk Grzegorz Kaczmarek - kandydat do Rady Osiedla Piątkowo,Patryk Grzegorz Kaczmarek - kandydat do Rady Osiedla Piątkowo,≤100,1
112090208660069,Tadeusz Dzióba,These ads ran without a disclaimer,≤100,4
124115479269958,Ukrainer po polsku,These ads ran without a disclaimer,≤100,2
109362487637786,World News,These ads ran without a disclaimer,≤100,1
100643229068594,"Uniwersytet Trzeciego Wieku ""Calisia""",Barbara Zientek,≤100,4
281024438660730,"Region Warmińsko-Mazurski NSZZ ""Solidarność""",Krzysztof Jarosław Krzyżaniak,≤100,3
105636040979969,Polska 2050,These ads ran without a disclaimer,≤100,1
121207189506630,Profit Ideas,These ads ran without a disclaimer,≤100,1
257256587691565,Żak Szkoła,These ads ran without a disclaimer,≤100,2
101071779199532,Bourrst,These ads ran without a disclaimer,≤100,1
122209277622919,Renata Moroz - Langowska kandydatka do Sejmiku woj. kujawsko - pomorskiego,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,≤100,1
104630028153894,Park przy ul. Złotowskiej - Budżet Obywatelski,Łukasz Paweł Kadłubowski,≤100,2
825305624475174,Hawaiiyak,These ads ran without a disclaimer,≤100,1
135669696499092,Польське радіо для України,These ads ran without a disclaimer,≤100,2
229565400441517,Warsaw Jewish Film Festival,These ads ran without a disclaimer,≤100,3
714106138622847,DCG Centrum Medyczne,These ads ran without a disclaimer,≤100,1
123506324420957,PlanujemyWesele,These ads ran without a disclaimer,≤100,1
110730171978294,Kancelaria GWP,These ads ran without a disclaimer,≤100,3
207800635759108,Sławomir Suszczyński - Kandydat na WÓJTA Gminy Biała Podlaska,KWW Gmina Biała Podlaska,≤100,2
197014883643731,Taawa Music Club,These ads ran without a disclaimer,≤100,2
189416157749657,Prestige MJM,These ads ran without a disclaimer,≤100,1
113498161113673,Paul Raymond,These ads ran without a disclaimer,≤100,1
104868045696032,Emerald Eden,These ads ran without a disclaimer,≤100,2
424006321019132,Tryton Efekty,These ads ran without a disclaimer,≤100,4
244943295698936,Pracodawca Godny Zaufania,Pracodawca Godny Zaufania,≤100,2
128787593816071,TWOTHIRDS,These ads ran without a disclaimer,≤100,8
107516598211751,Muzyczna Tawerna Słupna,These ads ran without a disclaimer,≤100,1
151452937981,Philips Polska,These ads ran without a disclaimer,≤100,6
121435697869648,Arkadio,These ads ran without a disclaimer,≤100,2
116443344812917,Podcast Feministyczny,These ads ran without a disclaimer,≤100,5
115354744783125,Invest Tesla Ink,These ads ran without a disclaimer,≤100,1
100984186098028,Vladislava Petler,These ads ran without a disclaimer,≤100,2
111602858254099,greendealbigdeal,These ads ran without a disclaimer,≤100,2
105415822506621,Ekomobilni - narzędzie edukacyjne,These ads ran without a disclaimer,≤100,1
112066111975644,Krajowa Inicjatywa Energetyczna,These ads ran without a disclaimer,≤100,3
638222199579685,Spektrum Kancelaria Podatkowa,These ads ran without a disclaimer,≤100,3
1638172529807218,Akademia - czas pracy kierowców,These ads ran without a disclaimer,≤100,9
1770351799880692,RK Wedding,These ads ran without a disclaimer,≤100,3
108366922541283,Kursylawinowe,These ads ran without a disclaimer,≤100,1
103710278399860,Glamorouss,These ads ran without a disclaimer,≤100,4
102732874636294,PHANTOMS,These ads ran without a disclaimer,≤100,3
102868151631749,Ogólnopolski Strajk Kobiеt,These ads ran without a disclaimer,≤100,2
223758294480848,Wrocławskie podróże kulinarne,These ads ran without a disclaimer,≤100,3
102928365989205,𝑀𝑎𝑟𝑐𝑖𝑛 𝐽𝑎𝑛𝑢𝑠𝑧 - 𝑆𝑝𝑜ł𝑒𝑐𝑧𝑛𝑖𝑒,Marcin Janusz,≤100,7
1429208880443419,Centrum Medyczne Magnolia,These ads ran without a disclaimer,≤100,3
1513235615649685,Urzekajaca.pl,These ads ran without a disclaimer,≤100,2
420045442141677,Grupa Leonarczyk - dostawca rozwiązań pompowych,These ads ran without a disclaimer,≤100,1
101625661635758,Złota Puma,These ads ran without a disclaimer,≤100,1
370499529707368,Anna Ledwoń-Blacha,These ads ran without a disclaimer,≤100,6
106896268938276,Urząd w Piekarach Śląskich i bezprawie Wice Prezydentów.,These ads ran without a disclaimer,≤100,5
903707026386719,Dominik Michalak - mikroblog samorządowca,Dominik Michalak - mikroblog samorządowca,≤100,5
100506852732996,Jerzy Tytz - Kandydat na Burmistrza Olsztynka,FORM&STYLE,≤100,1
113955589997819,BigMoney Університет,These ads ran without a disclaimer,≤100,13
104737298966225,Tygodniowy zysk,These ads ran without a disclaimer,≤100,1
1353210064803486,w stylu Eko,Robert Dobucki,≤100,23
224975354939641,Twój Samorząd,Twój Samorząd,≤100,2
108167862132129,Clifton Peters,These ads ran without a disclaimer,≤100,1
137268242957013,Beauty Forum Polska,These ads ran without a disclaimer,≤100,1
105733391147875,MY WY EKO,These ads ran without a disclaimer,≤100,3
354787911052293,Wiadomości 24/7,These ads ran without a disclaimer,≤100,1
891736860908755,Jagna Niedzielska,These ads ran without a disclaimer,≤100,4
830015703781124,Arden University,These ads ran without a disclaimer,≤100,30
109982000620528,Dominik Kosecki,These ads ran without a disclaimer,≤100,2
112196410293960,Media Loft,These ads ran without a disclaimer,≤100,2
1825136814181359,Adrian Danilewicz - Trener,These ads ran without a disclaimer,≤100,1
1465739403693829,Hestia Nieruchomości,These ads ran without a disclaimer,≤100,1
2061167443977309,TellMe Serwis,These ads ran without a disclaimer,≤100,1
185086649053888,Wojciech Mitura - Radny Powiatu Bialskiego,Wojciech Mitura,≤100,4
1679496442335876,Bakal,These ads ran without a disclaimer,≤100,1
104728501937773,Ferainna Szchoola,These ads ran without a disclaimer,≤100,5
172975086060138,Oniszczuk & Associates,These ads ran without a disclaimer,≤100,2
1636492329749142,Stilo Energy - fotowoltaika w domu i biznesie,These ads ran without a disclaimer,≤100,1
1500897406907477,Wydawnictwo Libra PL,These ads ran without a disclaimer,≤100,3
480231612112298,Reporterzy Samozwańcy,Reporterzy Samozwańcy,≤100,2
105099685144192,"Pasja, Rozwój, Biznes",These ads ran without a disclaimer,≤100,1
104243412180488,The Leader's - Premium Real Estate Agency,These ads ran without a disclaimer,≤100,1
2137780449822293,Columbus dla biznesu,These ads ran without a disclaimer,≤100,2
303244279688,Bemowskie Centrum Kultury,These ads ran without a disclaimer,≤100,2
1409317482729735,Gedania - STOP bezprawiu na historycznych terenach,These ads ran without a disclaimer,≤100,4
29056789480,Project Syndicate,These ads ran without a disclaimer,≤100,15
100926792628040,skilldocs,These ads ran without a disclaimer,≤100,7
124647113954715,Tomasz Luterek,These ads ran without a disclaimer,≤100,1
112919645452925,Artur Gierada,These ads ran without a disclaimer,≤100,3
101137091816811,Studio Mazurkiewicz Fotografia Rodzinna,These ads ran without a disclaimer,≤100,1
1671500346395826,Fundacja Wspólnota Pokoleń,These ads ran without a disclaimer,≤100,3
114616946601793,W klimacie zmian,These ads ran without a disclaimer,≤100,2
103170598407970,"Klucze, portfel, telefon",These ads ran without a disclaimer,≤100,8
231192495514408,Częstochowa na zielonym szlaku,These ads ran without a disclaimer,≤100,2
109953077161568,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Sulechowie,Powiat Zielonogórski,≤100,2
309343022507560,Serwis Auto-Jacuk,These ads ran without a disclaimer,≤100,1
101218718222488,Wiem co robię,These ads ran without a disclaimer,≤100,5
102674439257153,HubEnergypl,These ads ran without a disclaimer,≤100,2
105179799558280,Akademia Nauk Społecznych i Medycznych w Lublinie,These ads ran without a disclaimer,≤100,1
1860782777346343,Astons Russia,These ads ran without a disclaimer,≤100,2
213293582024781,Jacek Wezgraj,KW Sojuszu Lewicy Demokratycznej,≤100,1
635172669924500,Siłownie Ogrodowe - małpie gaje dla dzieci,These ads ran without a disclaimer,≤100,1
102158221717962,Cyprian Mrzygłód,Cyprian Kamil Mrzygłód,≤100,1
2097795103616000,Jędrzej Chodziński - Radny Dzielnicy I Stare Miasto,Jędrzej Chodziński - Radny Dzielnicy I Stare Miasto,≤100,2
101952652533605,សំបូរ ទៅដោយទំនុកចិត្ត,These ads ran without a disclaimer,≤100,2
140002189453834,Poza Toruń,Fundacja Medium,≤100,2
1917429285232776,Anna Sobolak Posłanka na Sejm RP,Anna Sobolak 6 do Sejmu,≤100,3
458440260940195,Danuta Hübner,These ads ran without a disclaimer,≤100,1
120980251645752,Tadeusz  Maron - kandydat do Sejmu RP,Tadeusz Maron,≤100,3
100456765118378,"Cordelia, Jacob Guidotti LLC",These ads ran without a disclaimer,≤100,1
108924185628281,Polski News,These ads ran without a disclaimer,≤100,1
102762391515078,Best Profit Ideas,These ads ran without a disclaimer,≤100,1
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100,3
101917854978677,"Stephen, Jeanette Dupont Ltd",These ads ran without a disclaimer,≤100,1
101431775028272,"Allie, Janie Goedhart Inc",These ads ran without a disclaimer,≤100,1
104565928042022,"Mike, Sophie Caron Limited",These ads ran without a disclaimer,≤100,1
231560970977667,Alliance4Europe,Alliance4Europe,≤100,6
256884360839377,Tomasz Płatek - kandydat do Sejmiku Województwa Małopolskiego,Komitet Wyborczy Prawo i Sprawiedliwość,≤100,1
2284057164982346,Volkswagen Group Polska Kariera,These ads ran without a disclaimer,≤100,2
