Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
100489613340306,Samsung,These ads ran without a disclaimer,216437,11
246517878713911,劉家昌,劉家昌工作室,216400,26
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏北立法委員參選人,216011,55
103857238714502,政治熱潮觀察站,威廷劉,215874,467
103698057761,台灣世界展望會 World Vision Taiwan,These ads ran without a disclaimer,215490,137
104723839067023,苗栗反西瓜刀聯盟,益馨張,214775,45
259512084446867,洪孟楷,孟楷洪,214743,94
374619566398140,范玉燕 • 點亮寶山,Kevin Lioa,214063,76
105931358099314,遠雄文教公益基金會,遠雄文教公益基金會,213636,211
115469883546400,風睿能源 Synera Renewable Energy,風睿能源,213503,152
309036592617032,陳奕齊 - 新一,陳奕齊 - 新一,212670,308
1739519686301071,為ｉ篩檢｜讓ｉ發聲,為ｉ篩檢｜讓ｉ發聲,212457,8
103469901828540,WaBay 挖貝,挖貝 WaBay,212075,68
116529453117364,Aux armes citoyens,佐臨 林,211908,447
1065342316853482,保衛站-嘉義店 Apple原廠零件獨立維修中心,These ads ran without a disclaimer,211805,1
981326588613347,親民黨 People First Party,俊宏劉,210780,27
103309775778521,減重醫師 粘曉菁,These ads ran without a disclaimer,210753,1
160632274517425,市議員劉熒隆,葳蘇,210539,84
198653540190704,焦糖哥哥-陳嘉行,嘉行 陳,210483,341
873690272838014,以核養綠-缺電公民自救會,Shih-Hsiu Huang,209895,50
505048462850808,楊朝偉,楊朝偉,208692,218
103009214787920,哨子先生,看雜誌,207727,49
116668699213806,陳志明,陳志明,206426,113
659037314174633,林金結,UEDigital,206396,187
957849760894205,興毅慈善基金會粉絲團,興毅慈善基金會粉絲團,206047,72
529381297594082,慢島生活 Island Time,慢島生活 Island Time,205651,351
101306051609840,2022年度mmo手遊巨作,These ads ran without a disclaimer,205651,25
230776738922933,顏蔚慈,琇雯顏,205523,220
108823940863270,下架林靜儀aka陳柏惟2.0 守護台中,碩圻高,205420,118
100806002691584,陳識明,郁琪廖,205139,391
242010609979682,Dr.Hojyo北条博士,These ads ran without a disclaimer,204070,5
358082825024555,便宜買好貨,These ads ran without a disclaimer,203842,208
214790089154,陳慧玲-美麗新澎湖,Teng-Tsai Tsai,203464,224
104640252092334,許瑞宏,許瑞宏,203065,158
110340925441418,詹紀緹,詹紀緹,203045,93
160082590845754,國泰世華銀行,國泰世華銀行,202927,710
111964420282344,動保黨華珮君 台北市大安文山市議員候選人,動保黨華珮君 台北市大安文山市議員候選人,202549,59
2366112103614240,日力能源有限公司,These ads ran without a disclaimer,201518,4
150287392259203,芋傳媒 TaroNews,芋傳媒 TaroNews,200851,27
152905738133593,白蘭氏健康補給讚,These ads ran without a disclaimer,200450,2
652438848137404,連勝文,連勝文,199777,92
213646928757562,梁為超,梁為超,199589,202
622028857838106,吳琪銘,吳琪銘,199440,70
100670091967383,謝福弘,羅逸軒,199062,115
106238585762958,民眾日爆,民眾日爆,198735,14
105692292105892,黃士修,Shih-Hsiu Huang,198476,123
279997645348476,高雄小金剛許智傑,高雄小金剛許智傑,198124,128
102033764621527,時空『打臉』,定國 蔡,197752,360
606321216096498,李彥秀,李彥秀,197217,104
300244304018778,金湖鎮長陳文顧,陳文顧,197047,70
536786670574858,486時事評論網,486團購網,196613,28
412218235546115,徐巧芯,圖靈數位,195904,11
108221197672161,陳聖文 SHENG,聖文 陳,195752,95
211122988933967,吳思瑤,立法院吳思瑤辦公室,195200,3
105473345244444,A.p人力,These ads ran without a disclaimer,194423,5
516398258556902,TRF 受害聯盟-金融改革促進聯盟,昇濱 賴,194037,9
207293929452588,奇異果文創,貝殼放大,194004,195
108133097983091,何昆霖,昆霖何,193994,175
121167114316661,台島觀察,台島觀察,193488,195
127397457601670,陳根德,程朗李,193441,42
108696210715338,林昭印,昭印 林,193178,161
111662338857833,英代外語,英代外語,192896,102
383894332404945,陳慶齡 新竹市議員,晧瑀 吳,192593,393
189770054213883,來趣湖西,來趣湖西,192403,105
467933563234921,南門書局,南門書局,192210,4
1494980514073617,故事：給所有人的歷史,故事：寫給所有人的歷史,191634,135
1141695282670470,張博洋,張博洋,191124,125
1385225591717634,何權峰 高雄市議員,何權峰 高雄市議員,190946,75
175549807657,台達基金會,台達基金會,190880,180
114205273277203,中央選舉委員會,易麟徐,190298,8
420900021820330,何欣純,欣純 何,190115,53
104699394209550,台灣民眾黨,台灣民眾黨,189971,59
239512030682497,第一手星聞,民視新聞,189856,39
722706858112806,La 1ra del Triangulo,These ads ran without a disclaimer,189756,3
110872391456623,常青連鎖藥局,These ads ran without a disclaimer,189735,11
103927874321361,銀行先生-債務協商,These ads ran without a disclaimer,189438,84
240170506141170,沃草 Watchout,沃草 Watchout,189218,30
1743825042576235,楊文科,興和楊,188283,19
2013669412227812,謝佩芬,謝佩芬,187981,467
101492522537465,Pager,These ads ran without a disclaimer,187376,5
359224807585407,戰酒黑金龍,戰酒黑金龍,187241,30
101750462334914,洪鑫任,洪鑫任,186738,121
209037272486876,范可欽的異想世界,范可欽的異想世界,186551,18
1622036781410681,看 Netflix 學英文,These ads ran without a disclaimer,186018,69
268878329957449,陳光軒・dpp苗栗縣議員,光軒 陳,185829,450
322447507832934,文茜的世界周報 Sisy's World News,文茜的世界周報 Sisy's World News,185746,37
153414734741543,嘉義囝仔 林國慶,嘉義囝仔 林國慶,185280,100
182836328407031,羅致政粉絲團,羅致政粉絲團,183791,95
1717154984995050,陳冠宇,冠宇 陳,183541,55
1799434356968876,醫師立委邱泰源,泰源 邱,183306,344
190924111058774,HotelsCombined.com.tw,These ads ran without a disclaimer,182771,2
852926604746233,洪慈庸,洪慈庸,182694,60
237723612979097,台中市衛生局-健康小衛星,台中市衛生局-健康小衛星,182399,173
127541567759038,"台灣戴姆勒亞洲商車股份有限公司, Daimler Trucks Asia Taiwan Ltd.",These ads ran without a disclaimer,182219,7
413127462412293,吳沛憶,吳沛憶,181701,58
115033375245366,我是台灣人,浩宇 王,180755,59
101297638763256,識媒體,識媒體,180173,244
231202420952272,廖先翔,先翔 廖,180096,47
136185963597716,Cheap,Cheap,180000,16
451740055338297,吳淑君,吳承宗,179961,140
2091449370943410,玩樂分期【免卡分期-無卡分期-專業分期 線上申辦中心】實體門市,These ads ran without a disclaimer,179329,33
105707704665000,彭紹瑾,惠菁 陳,179311,25
112308707776777,就是好貸｜奔馳貸,These ads ran without a disclaimer,178067,20
10150145806225128,朱立倫,俊霆 江,177415,57
136875189518050,台北進行時,彭小芸,177218,141
152479095435700,茶樹莊園 Tea Tree Garden,花仙子 Farcent,176670,71
102843061345217,李貴敏,旭 方,176646,185
185650628588492,中壢大姊姊張曉昀,張曉昀,176384,34
103194128584023,士林北投 蘇府庭,蘇府庭,175918,296
1573873889493647,賴士葆,賴士葆,175745,68
425471701233096,陳建名,建名 陳,175670,83
101451132009651,許家睿 Hsu Chia-Jui,家睿許,175519,129
132381433540928,研華台灣-Advantech Taiwan,These ads ran without a disclaimer,175099,5
102935461661319,星鴻．星華社會住宅－閒置資產專家,These ads ran without a disclaimer,175080,18
123328137362044,楊曜聰,楊曜聰,175000,7
140528019319690,黃昭順,昭順 黃,174620,34
122936517768637,陳其邁 Chen Chi-Mai,陳其邁 Chen Chi-Mai,174591,15
114425630022840,陳昆和,陳昆和,173866,105
491399324358361,宋楚瑜找朋友,宋楚瑜找朋友,173565,10
110138594940175,Mt_金融理財,These ads ran without a disclaimer,173186,3
1565628040332803,陳政宗,陳政宗,172783,125
1464786747128444,徐定禎,徐定禎,172746,84
103219708815173,蕭立妍,Li Yen Hsiao,172403,85
2090165324614425,促進轉型正義委員會,促進轉型正義委員會,172245,52
1424528754540995,健康遠見 - 對身體好！,健康遠見,171989,16
665524006871228,江聰淵,Ming-Yuan Yeah,171705,530
443128875825814,傾聽您的聲音 嘉義市議員鄭光宏,鄭光宏服務處,171656,183
1448047902111768,顏寬恒,顏寬恒,171643,22
570175816495128,林緯,林緯,171394,40
1503745219913314,"孫大千Sun, Ta-Chien",Yi Hsuan Wang,171345,77
110508924612590,騎摩貸機車貸款,These ads ran without a disclaimer,171001,1
113575663531280,Sogood理財教室－看直播學投資,These ads ran without a disclaimer,170304,6
109243777232364,ReTissue 在乎衛生紙,鈺銘 黃,169877,74
107207125979624,Anue鉅亨網財經新聞,Anue鉅亨網財經新聞,169777,280
106244415049334,陳世軒 jimmy,晉丞 歐,169743,55
100716478699399,Labelle拉蓓,These ads ran without a disclaimer,169328,5
1551760828376369,雲長藝術精彫坊 - 神明藝術精彫紀念酒,These ads ran without a disclaimer,169156,94
238129619557450,Ancarat Jewelry - Vàng Phong Thủy,銘祐張,168514,232
931567457045081,林孟令-聽您命令,易宏謝,168361,49
146869168689841,葉壽山,壽山 葉,168276,83
104090501233923,打狗事務所,世琪 伏,166487,109
1395353653942251,吳崢,吳崢,166412,24
259512084446867,洪孟楷,洪孟楷,165415,169
118578817881182,筱君 台灣 PLUS,These ads ran without a disclaimer,165139,3
110686950361182,PepBond 盼得傍,PepBond 盼得傍,165078,79
104818308462381,林岳龍,岳龍林,164978,219
212367085460895,立法委員 馬文君,立法委員 馬文君,164691,36
104448980930404,立法委員 莊競程,立法委員 莊競程,163813,180
1445613752336829,榮耀海線  丁學忠,榮耀海線  丁學忠,162818,42
433843933441304,Rachel Wine 瑞秋懷恩,These ads ran without a disclaimer,162460,5
163399030340674,寶山鄉長邱振瑋,邱振瑋,161643,100
215315835310311,Aprenda a Química,These ads ran without a disclaimer,161544,2
101961451266059,立法委員陳琬惠,陳琬惠,160890,112
101194415921232,老人樹,桃園市蒲公英新移民服務協會,160862,30
118501297946126,聯經人文學校．LinkingSchool,聯經出版,160781,137
1979910245658315,性別平等教育大平台,尚文蔡,160613,18
416861331692954,Ccilu 馳綠,These ads ran without a disclaimer,160613,24
106086251464185,Minfeikshop03,These ads ran without a disclaimer,160538,571
107147891353694,Civilian借貸,These ads ran without a disclaimer,160432,24
325269090863652,郭國文,郭國文,160414,181
103640919705348,綠色公民行動聯盟Green Citizens' Action Alliance,綠色公民行動聯盟Green Citizens' Action Alliance,160390,235
402569076588051,歐金獅,歐金獅,160010,41
548843905255175,中衛產業行腳,中衛發展中心,159579,179
211271956064121,"外交部 Ministry of Foreign Affairs, ROC（Taiwan）","外交部 Ministry of Foreign Affairs, ROC（Taiwan）",159463,170
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,159370,3
104278808298600,黃永欽老師的教學日誌,黃永欽,159117,38
516677158492412,立法委員 江永昌,立法委員 江永昌,159104,26
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,158822,202
127193634107785,陳世凱,世凱 陳,158330,84
1025786357451330,"范雲  FAN, Yun","范雲  FAN, Yun",158299,237
186927024780277,亞細亞精準數據,敬昕盧,158142,220
1608828132466575,記憶八德邱述文,邱述文,157807,77
106541871152075,吳益政2020網路總部,南昕王,157779,118
215856161958,台灣展翅協會 ECPAT Taiwan,台灣展翅協會,157743,49
748193915263885,羅廷瑋,大銘阮,157368,183
343251481955,靖娟兒童安全文教基金會-守護寶貝每一天,靖娟兒童安全文教基金會-守護寶貝每一天,156220,15
466505160192708,Initium Media 端傳媒,Initium Media 端傳媒,156130,35
103626332519310,蕭禾秦 Sio Hô-tsîn,禾秦 蕭,156125,212
101001864642614,吳達偉,達偉 吳,156113,228
857493691013438,陳俊宇,陳俊宇,155967,174
228233524483762,人民做主,人民做主,155927,41
108433588731834,程正樺 艦長,These ads ran without a disclaimer,155297,20
296254488490,市議員賴順仁,市議員賴順仁,155112,96
285691048228640,新北市議員 劉哲彰,怡文 王,154391,82
112038383879153,陳凝觀,These ads ran without a disclaimer,153957,1
100990271352189,勞工心聲我來發聲 朱健銘,健銘 朱,153590,103
1836365373266980,Cooking Diary,These ads ran without a disclaimer,153328,1
1436507483235456,陳啓源,啓源 陳,152640,86
111964420282344,動保黨華珮君 台北市大安文山市議員候選人,珮君 華,152579,62
333065686548852,"種土 Together,  Soul of Soil.",貝殼放大,152430,94
724089714448377,柳采葳,柳采葳,152415,59
104999805351878,黃柏儒,黃柏儒,151990,42
100269158455411,Wh偉鴻金融貸款中心,These ads ran without a disclaimer,151437,3
108761728351753,陳俞融,Yu-Jung Chen,151373,83
104805437969925,JERA 台灣捷熱能源,"JERA Energy Taiwan Co., Ltd.",151320,86
1758851324419174,發票特務 Invoiceman,敬傑周,150844,55
104517709143455,非綠大初選,敬昕盧,150825,12
102335412698297,GOing台北,敬昕盧,150736,12
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,149696,321
100319435448090,謝逸文,These ads ran without a disclaimer,149477,4
215976825086182,鼎新電腦,鼎新電腦股份有限公司,149465,117
1366788663373740,森活大平台,These ads ran without a disclaimer,149398,35
1684724295099974,Trending Taiwan潮台灣,Pei Fang Hsieh,148780,29
847656288723256,Giloo紀實影音,These ads ran without a disclaimer,148057,9
100469225061367,工研院產業學院 淨零永續專區,工業技術研究院,147901,101
104757878328885,膳夫廚具 Thankful Kitchenware,These ads ran without a disclaimer,147803,18
1587628301470657,林沛祥,沛祥林,147156,211
317991651977294,疲老闆,疲老闆,146604,26
352921298748623,台灣樂作創益協會,These ads ran without a disclaimer,146547,1
720492554670764,李國璋 新竹市東區市議員,國璋 李,146521,265
314757905313275,饒慶鈴,俐志林,146059,269
104222781069141,陳昌平-堅持無懼 守護竹東,昌平 陳,145881,80
613603688650875,花仙子 Farcent,花仙子 Farcent,145670,38
1404177053057784,王齡嬌．由心服務,王齡嬌,145588,96
107180208592147,程正樺 艦長,These ads ran without a disclaimer,145310,34
183807648357072,李俊俋,VillainStudio,145297,80
354577201716619,葉元之．板橋,葉元之．板橋,144993,23
725501890978632,游淑慧 台北市議員,游淑慧,144981,52
105619758707961,黃敬雅 Huang Ching-Ya,黃敬雅 Huang Ching-Ya,144218,38
105699654172923,臉書政黑板,臉書政黑板,144192,71
151141591586217,劉建國,建國 劉,143904,1163
194832457212,天下文化,天下文化,143858,54
107561193936634,南投小鋼炮曾琮愷,歷軒郭,143539,180
102176019266829,My Home Page,These ads ran without a disclaimer,143174,4
195890640463420,台灣永續能源研究基金會 TAISE,財團法人台灣永續能源研究基金會,142323,68
111397570681032,網際透視,網際透視 Cyber Insider,142258,72
247668826187379,Taiwan Insider,Radio Taiwan International,142108,111
102943834507641,陳椒華,郁芝 蔡,142054,142
144181272662168,台南新芽,台南新芽,141795,153
140301900068475,Banda Real Juventud de Uyuni,These ads ran without a disclaimer,141658,1
435406813706650,林佳瑋,林佳瑋,141652,83
111951334694728,林鼎超,鼎超林,141473,192
704371386328617,中華民國金融債務法律輔助協會,中華民國金融債務法律輔助協會,141262,49
365320250345879,林昶佐 Freddy Lim,林昶佐國會辦公室,140836,20
