Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
321896004518929,Ioan Mang,WeCreate Ads,25483,44
215328865181171,Borboly Csaba,RMDSZ Csíki Területi Szervezet,25476,155
858367900895256,Alexandru Marius Dunca,PSD Brașov,25349,28
1145522045624751,Filip Havarneanu,USR Iași,25333,8
431467304025393,360medical.ro,360medical.ro,25325,667
1876727935882404,Bogdan Bola,BOLA BOGDAN-ALEXANDRU,25208,294
1224068470955946,Cristian Galea,Isidor's Software Solutions SRL,25038,81
100580925140105,Ion Iordache,PNL Gorj,25038,18
139292873479110,Florin Oancea,Florin Oancea,25017,172
1069433399775121,Bacăul Furat,PSD - Organizatia Judeteana Bacau,25008,20
1641765056062575,Virgil Popescu,POPESCU VIRGIL-DANIEL,24929,87
254690471320373,Vocea Bacăului,Partidul Social Democrat - Organizatia Judeteana Bacau,24926,18
113299893923817,USR Popești-Leordeni,Partidul Uniunea Salvati Romania,24909,152
118156068240867,CEL.ro,CEL.ro,24885,49
987000488084806,USR Argeș,Uniunea Salvați România - USR,24862,40
1024698440918384,Gheorghe Valentin Rotar - Primar,Gheorghe Valentin Rotar,24829,155
1498409580204044,Laurențiu Neghină,Partidul Mișcarea Populară Bacău,24665,55
103232354477058,Andrei la Primărie,USR Ilfov,24662,38
1004811666340032,"1000 év Erdélyben, 100 év Romániában","1000 év Erdélyben, 100 év Romániában",24583,588
464633280396762,Catalin Toma,PNL Vrancea,24546,26
421280451283707,PNL Sector 3,Partidul Naţional Liberal,24420,237
125414364282605,Daniel Fenechiu,Branding Digital Strategy,24330,32
182546041796641,Costel Alexe,PNL IASI,24273,72
788779771236776,PNL Bihor,PNL Bihor,24171,383
808773709245245,Nicolae Giugea,Oltenia STAR,24150,42
808223545858756,PSD Arges,PSD Arges,24146,58
418397358314460,Silviu Mănăstire,Silviu Mănăstire,24100,532
141366725876424,European Greens,European Greens,24081,11
113009310432947,Ilie Cheșa,Chesa Ilie,24058,308
1641765056062575,Virgil Popescu,11 PLUS,23911,53
114742503771800,Ligia Iunia Dugulescu,Partidul Miscarea Populara,23837,49
361235817223309,Traian Băsescu,Partidul Miscarea Populara Bucureşti,23803,27
1557562174501195,PNL Suceava,PNL Suceava,23769,1024
1668078800161073,Alexandru Gâdiuță,Uniunea Salvati Romania Sector 6,23708,94
205001282852200,Milvus Group,Asociatia GRUPUL MILVUS,23608,320
1094773083945512,Claudiu Nasui,Uniunea Salvati Romania,23601,1
1028428697211383,USR Sibiu,Uniunea Salvați România,23599,66
100359211506276,Diana Buzoianu,Deputat Diana-Anda Buzoianu,23575,84
636615956364844,Gabriel Petrea,Pro România,23522,30
108304090952938,Mihai Weber,PSD Gorj,23498,36
254527575470430,Ioan Turc,UB Global Media,23462,209
626302777419946,Sorin Vlaşin,PSD Maramures,23419,27
767582706713570,Allen Coliban,USR Brașov,23410,166
288202044934655,Rasaliu Marian,Rasaliu Marian-Iulian,23359,36
110983727375992,Horia Bugarin,USR Timiș,23337,74
238161130013060,PNL Giurgiu,PNL Giurgiu,23303,181
247907621936037,Cătălin Nechifor,PRO România Suceava,23218,63
719780158165645,Claudiu Daniel Catana,PRO ROMANIA ARGES,23195,59
103232354477058,Andrei la Primărie,"Partidul ""Uniunea Salvați România""",23177,20
511902975647230,Lucian Morar,Tropic Solutions,23152,33
2134781426800107,PRO România Cluj,Megasoft Systems,23144,89
118745168285753,Marian Pavel,PSD Ialomița,23070,85
1601334153417885,RMDSZ Kolozs Megye,RMDSZ Kolozs Megye,23010,383
109556372802910,USR Dolj,USR Dolj,22965,138
110217267468731,Maricica Vrabie,The Four 0 Five SRL,22962,47
108331397335412,Eduard Ciceu,Pro Romania Dolj,22933,69
111049194090703,Prea mult si niciodata destul,Books Lead SRL,22921,218
105522854133423,Radu Panait,Panait Radu,22623,44
1639552759657998,Petru Movila,Partidul Mişcarea Populară - Filiala Iaşi,22538,48
137651470305528,Federația Patronală Petrol și Gaze,Federatia Patronală Petrol și Gaze,22441,741
1039915392797357,Gheorghe Simon,PSD Maramures,22402,31
281341562263123,Cristina Prună,USR București,22300,7
1612373492325952,PNL Caras Severin,PNL Caras Severin,22289,115
735622696818349,PSD Dâmbovița,CMF: 21200019,22287,143
108906777608808,Dumitrița Gliga,Partidul Social Democrat filiala Mureș,22264,38
142316892817483,Be EU,Be EU,22256,62
109616315790854,Superbet,These ads ran without a disclaimer,22247,5
112651657181398,Zi de zi,Zidezi,22246,314
273685303103682,George Șișcu,George Șișcu,22135,283
1930703783625250,Sorin Vrajitoru,Sorinel-Marian Vrajitoru,22070,254
488333077924354,Expresspress.ro,ExpressPress.ro,22013,136
252216518753662,Silviu Rus,Silviu Rus,21982,70
215405775174990,Falca Gheorghe,Falca Gheorghe,21860,169
124335225749152,Mircea Cirț,Mircea Cirț,21848,90
1755021091444902,Florin Birta,Globencer SRL,21841,19
705733042862650,USR Bacău,USR Bacău,21792,154
939093039450192,PS News,PS News,21764,586
1714239192011961,Dacian Ciodaru,DAC MEDIA ADVERTISING,21761,55
379633622148337,RMDSZ Nőszervezet,RMDSZ Nőszervezet,21747,164
439358942808701,Claudia Benchescu,Partidul National Liberal Filiala Buzau,21739,56
1116110425071553,PNL Vaslui,PNL Vaslui,21704,149
2255836364460859,Dragoș Tudorache,Dragoș Tudorache,21665,61
111105537419564,Oana Murariu,Oana Murariu,21630,85
118847551510788,EMaramures,eMaramures,21626,128
112664490103704,Salvăm România,These ads ran without a disclaimer,21623,8
1305418182809740,Csoma Botond,RMDSZ Kolozs Megye,21622,272
422079857963680,Partidul Național Liberal Filiala Constanța,Partidul Național Liberal filiala Constanța,21548,42
2212856535602171,George Simion,George Simion,21521,72
238161130013060,PNL Giurgiu,Partidul Naţional Liberal,21514,210
1871260176434584,USR Ilfov,USR Ilfov,21502,53
303152213409,Agentia Nationala Impotriva Traficului de Persoane,Georgiana Stoica,21497,182
384844288555266,Ciocan Nicusor,Uniunea Salvați România - USR,21482,11
107104984125855,Ramona Cupă președinte PMP Mehedinți,PMP Severin,21469,82
823974271010617,POL - Târgu Mureș Marosvásárhely,Partidul Oamenilor Liberi,21429,90
195392960490230,Christian Năsulea,Christian Năsulea,21416,4
113903080356129,Alin Mituța,Alin Cristian Mituța,21414,67
208455526258094,Radu Preda,Partidul Social Democrat,21376,36
279506398903505,PNL Sector 1,Mesaros-Rusu Theodor-Lucian,21368,117
689386518104305,Radu Mihaiu,USR Sector 2,21350,98
1047658422027323,Dan Ivan,Ivan Dan,21279,107
447704011932385,Hegedüs Csilla,RMDSZ,21243,215
546021442088116,Erwin Albu,Albu Erwin-Vlad,21191,31
1577877239102295,Nicolae Ionel Ciucă,Partidul National Liberal,21130,64
424953360918046,Octavian Badescu,Octavian Badescu,21121,118
1569314583329364,Vergil Chițac,PNL - Filiala Constanta,21058,76
1094773083945512,Claudiu Nasui,USR București,21003,10
257393234343076,Adrian Țuțuianu,Pro România Dâmbovița,21001,90
137259469989828,Florin Remeţan,Isidor's Software Solutions SRL,21000,31
1028428697211383,USR Sibiu,USR Sibiu,20930,128
421280451283707,PNL Sector 3,PNL Sector 3,20916,211
339365506708219,Departamentul pentru Agricultură și Dezvoltare Rurală al PSD,Partidul Social Democrat,20846,27
364446500390294,Ilan Laufer,Ilan Laufer,20834,161
203522683752565,Stelian Bujduveanu,Bujduveanu Stelian,20801,136
100658794826152,Moraru Mihai Razvan,PLUS Buzau,20789,30
503951883021764,ShareTheMeal,These ads ran without a disclaimer,20786,53
1698313903770393,Ervin Molnar,Molnar Ervin,20705,121
624378404873325,Bogdan Dumitrescu,"Partidul Libertate, Unitate și Solidaritate",20694,56
561681477298135,Mihai Chirica,Mihai Chirica,20629,51
207840049280847,Artmark,Artmark,20598,44
745975698891864,Cristina Iurisniti,Cristina Iurisniti,20591,160
618899354811552,Cristian Daniel Stan,"PSD Dâmbovița, Cod Mandatar Financiar: 21200019",20537,17
108295090637741,ASAP România,Fundatia The Insitute,20449,23
701874166872918,PLUS Galați,"Partidul Libertate, Unitate și Solidaritate",20424,105
715786165255092,Dan Vîlceanu,PNL Gorj,20380,18
518360088519274,Cristache Cătălin,Cristache Catalin,20374,100
1408452646080627,Marius Screciu,SCRECIU MARIUS-VASILE,20370,120
439359429854762,USR Dobroești,USR Ilfov,20323,372
600025356762034,Carina Pflege Locuri de munca Germania,Olimpia Schugar,20301,84
1769713886444816,Râsu Plânsu,These ads ran without a disclaimer,20246,12
101254968456255,Călin Gheorghe Maties-senator,Calin-Gheorghe Maties,20194,302
2022868144593694,Partidul Mișcarea Populară Suceava Oficial,Partidul Mișcarea Populară Suceava,20192,33
101234161684006,Adrian Moraru,Partidul Naţional Liberal,20192,62
125895557433232,evz.ro,evz.ro,20182,128
668319153280411,Corina Martin,Admin Tools SRL,20157,63
697451833786949,Mihai Polițeanu,USR Prahova,20129,127
104369154745548,Diana Stoica,Diana Stoica,20088,46
147728839159821,Pădurea de Mâine,Fundația Pădurea de Mâine,20037,25
200813406761691,Corina Cretu,Corina Cretu,20031,186
106189049563646,Constanta INFO,Dorian Hapurnea,19995,83
804299403024040,Iulian Bulai,USR Neamt,19975,20
165452684079944,Sătui,IOANITA MARIN-IOANA,19954,90
227922987222524,Calin Popescu Tariceanu,EvolveDreamSoft,19925,6
100397374873309,Călin Bota,PNL Maramureş,19870,88
1027173667393990,Lucian Daniel Stanciu Viziteu,Lucian Daniel Stanciu Viziteu,19755,162
110565513987171,Lazăr Faur,Vesmart SRL,19693,21
296173713739483,Partidul Ecologist Roman,Silviu Rus,19672,10
872508899534866,Gelu Panfil,Gelu Panfil,19662,115
356582831057941,Cristian Matei,Cristian Matei,19582,157
661024020617815,Emil Radu Moldovan,Emil Radu Moldovan,19558,286
799686396757468,PNL Mehedinti,11 PLUS,19554,79
174643522616423,Ivan A. Mihaela,Ivan A. Mihaela,19527,646
579634489380884,Tudor Pop,USR București,19521,7
1623630114537710,eTrezirea,eTrezirea,19479,28
1728821047350437,Adrian Ioan Veştea,PNL Brasov,19472,32
346388249074060,Cristian Marius Niculae,Cristian Marius Niculae-Viceprimar al Municipiului Bistrița,19454,187
1537537942983268,Erdélyi magyarok Orbán Viktor mellett,Erdélyi magyarok Orbán Viktor mellett,19389,185
228503903923137,Catalin Lucian Iliescu,Partidul Mișcarea Populară,19365,56
106110347886087,Felix Stroe,PSD Filiala Constanta - 21200019,19358,118
1557562174501195,PNL Suceava,Partidul Naţional Liberal,19347,308
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,19334,134
151241544943262,"RMDSZ, Maros megyei szervezet",RMDSZ Maros Megye,19329,351
2081882595470333,Partidul Mișcarea Populară Cluj-Napoca,Partidul Mișcarea Populară,19326,31
1153758948042333,Cârcu Ioan Caius,Carcu Caius,19293,122
1653726584879481,Mihai Fifor,Partidul Social Democrat,19204,24
821269587938298,Alina Gorghiu,Partidul National Liberal filiala Timis,19190,43
211062256194413,7 IASI,7 IASI,19151,82
203550139655283,Teach for Romania,These ads ran without a disclaimer,19142,44
153410991395492,Dr Adina Alberts,Cristiana-Gabriela Telea,19141,23
508900942619160,CEZ Romania,These ads ran without a disclaimer,19113,31
109849657256655,60m.RO,60m.RO,19040,515
197860563670657,Adrian Stef,House of Ads,19017,15
624376714433486,Trezirea Spirituala,These ads ran without a disclaimer,18955,1
348610102203573,Radu Miruţă,MIRUTA RADU-DINEL,18832,164
104477911460614,Adrian Giurgiu,Adrian Giurgiu,18825,60
227578001357165,Ionel Dancă,PNL VRANCEA,18807,20
268639063830248,PLUS Prahova,PLUS Prahova,18800,138
1161590740517881,Tomis News,Tomis News,18799,645
103063104870491,Ionel Șomer,Ionel Somer,18776,21
149070878549352,Adrian Marius Dobre,Carrot Media SRL la comanda PRO Romania Calarasi-CMF 11200008,18730,20
1498409580204044,Laurențiu Neghină,Victor Laurentiu Neghina,18721,90
122230079287624,Alexandru Gîdăr,Oltenia STAR,18710,66
165467823513147,Alin Tișe,Alin Tișe,18677,59
356331945441602,Nu te lăsa dusă,Andra Anastasia Alexa,18671,3
279506398903505,PNL Sector 1,Partidul Naţional Liberal,18655,333
1164341813627057,Maria Gabriela Horga,Partidul Național Liberal Giurgiu,18635,148
1852364238326923,Laura-Iuliana Scântei,Laura-Iuliana Scântei,18545,87
107891257592942,Moisescu Nicolae,PSD Prahova,18531,90
684718025334579,Dumitru Văduva,USR Ilfov,18462,258
456952907844400,Kereskényi Gábor,Kereskényi Gábor,18387,129
340770676112984,PMP Galați,MUNTEANU MARIUS-CATALIN,18378,43
216311481960,Bill Gates,These ads ran without a disclaimer,18329,43
241910409500962,Ruben Budău,Budău Ruben,18322,264
2081882595470333,Partidul Mișcarea Populară Cluj-Napoca,Partidul Miscarea Populara,18316,9
103445844473825,Alianța pentru Unirea Românilor - AUR,Simion George-Nicolae,18312,62
293705614001972,Ileana Cristina Dumitrache,PSD Constanta CMF 11200020,18248,50
436156206447092,Molnár András,Trendmakers,18214,41
294648260641674,Edictum Dei,Edictum Dei,18206,21
104477911460614,Adrian Giurgiu,Partidul Uniunea Salvati Romania,18162,18
1563516727242105,PNL Județul Hunedoara,Agentia de publicitate Confort Media (Aldo Detail Direct SRL) pentru Partidul National Liberal - Filiala Hunedoara,18133,53
1206596972739709,Mihai Popa,ProRomânia Filiala Brașov,18105,71
185088338177066,PNL IASI,Partidul Naţional Liberal,18065,217
1415002928807791,PNL Arad,PNL Arad,18054,201
344458106051842,Mircea Titus Dobre,Mircea Titus Dobre,18008,52
114237203329659,Lucian Sova,Lucian Sova,18006,107
106075378244914,Tomis Tv,Dorian Hapurnea,18004,248
821269587938298,Alina Gorghiu,Alina Gorghiu,17993,103
261202277284497,Theodor Paleologu,Partidul Mișcarea Populară,17968,49
107162597445468,Razvan Enescu,Enescu Razvan,17858,102
101211095125511,Gabriel Crîngeneanu,Simona Gabriel Geagulea (lpv media pro srl),17829,20
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,17760,34
760675273992136,Doina Federovici,Federovici Doina-Elena,17709,105
111658128847068,Amnesty International,These ads ran without a disclaimer,17704,8
1477795509184760,PNL Călăraşi,Partidul Național Liberal Călărași,17696,46
103714777916714,HD24.ro,HD24.ro,17683,82
103640708229788,Laurențiu Marin,Laurentiu-Daniel Marin,17681,117
322809508100115,George Gabriel Vișan,Partidul Social Democrat Filiala Constanța - 11200020,17663,12
1763484467225604,USR PLUS Mehedinți,Uniunea Salvați România,17636,143
208694883781,Tudor - Tim Ionescu,Tudor Tim Ionescu,17603,34
110714784883015,Bogdan Dumea,DUMEA BOGDAN-MIHAI,17596,196
1852885741703458,PSD Iasi,PSD Iasi,17593,108
101801151737136,Radu Moisin,HYPE VISION,17562,56
1317563728271610,Ioana Constantin,Partidul Mișcarea Populară Sector 1 București,17504,38
991329864214315,PSD Judetul Hunedoara,PSD Judetul Hunedoara,17478,66
105199992123279,Műhely-L'atelier Egyesület,MEDIA GRUP MARKET ADV SRL,17453,62
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,17453,176
735350019910389,PNL DOLJ,OLTENIA STAR,17412,136
187632491860732,Sebastian Cernic,Cernic Sebastian,17387,106
113873916863079,Mathias Corvinus Collegium - Erdély,Mathias Corvinus Collegium Egyesület,17362,138
347088368670380,Cristian Popescu Piedone,Cristian Popescu Piedone,17329,15
110508400795493,Teodor Lazăr,Lazar Teodor,17305,95
103593117748701,The Yellow Tie,These ads ran without a disclaimer,17264,1
108492790994313,Monica Berescu,PLUS,17226,17
556160231199312,Magyarország Főkonzulátusa Kolozsvár,Magyarország Főkonzulátusa Kolozsvár,17167,18
684277412002641,Ramona Ioana Mezei,ALDE - Partidul Alianta Liberalilor si Democratilor,17147,18
1592660281028385,USR Bihor,Uniunea Salvați România Filiala Bihor,17093,58
561008947384710,PSD Buzau,Partidul Social Democrat Buzau CMF11200020,17053,29
1456367624654247,PNL SĂLAJ,World Wide BizCom,17035,226
2237102673235835,USR Craiova,PLUS Dolj,17005,61
104101554409311,Robert Viorel Chioveanu,Arthur and Regents,16991,37
602280189818804,Mihai Goţiu,Partidul Uniunea Salvati Romania,16977,46
212588722543134,Tudor Polak,Polak Tudor,16961,238
101758341228067,Oana Țoiu,PLUS Bucureşti,16936,9
111450667287518,Iustin Dumitrescu,Iustin Dumitrescu,16929,104
102910592309338,Fonduri europene nerambursabile - Fast Start,Monica Stroe,16915,12
1569314583329364,Vergil Chițac,Vergil Chițac,16886,147
561176913912750,PNL Sector 6,PNL Sector 6,16883,66
273685303103682,George Șișcu,PNL Tulcea,16865,82
101643545586108,Alianța Pentru Patrie,Alianța Pentru Patrie,16864,253
281251892236770,BrasovTV.com,Alternativa pentru Demnitate Nationala,16849,102
1477795509184760,PNL Călăraşi,PNL Călărași,16845,138
1632266380355345,Victor Moraru,Victor Moraru,16723,121
281341562263123,Cristina Prună,PRUNA CRISTINA-MADALINA,16707,206
106098884636145,ADI Deșeuri Bistrița-Năsăud,ADI Deseuri Bistrita-Nasaud,16673,146
455069731205830,Centrul FILIA,Centrul Filia,16646,66
114872183242531,Alexandru Dimitriu,Alexandru Paul Dimitriu,16634,95
560043047405849,MEHEDINTIUL MEU,MHM,16566,1287
304085190083197,PNL Oradea,PNL Oradea,16530,45
108723169291363,Daniel Suciu,PSD BN,16519,81
1512454475497915,ALDE Brasov,ALDE Filiala Judeteana Brasov,16431,40
112337563729055,Lucian Shop,PNL IASI,16412,97
671105796254546,PSD Bistrița-Năsăud,PSD Bistrița-Năsăud,16398,445
533912330091050,PNL Olt,PNL Olt,16334,147
434556163372261,Claudiu Pop,Adsome SRL,16321,51
376808162779895,Marius Tudor,Marius Tudor,16308,139
101233561273597,Adrian Alda,PSD Arad CMF 11200020,16303,60
444661942362092,USR Sector 4,USR Sector 4,16303,105
293059364228212,TEMI News,These ads ran without a disclaimer,16300,4
1854493691430908,Dan Ștefan Tarcea,Dan Tarcea,16291,92
105999601301943,Ana Cătăuță,Ana-Maria Catauta,16282,158
269505079808785,Cristian Ghinea,Uniunea Salvați România - USR,16238,23
279280712669378,Alianța Anticorupție din România,These ads ran without a disclaimer,16194,137
1120604481413016,Dobrogea TV,Dobrogea TV,16174,22
719601528138635,Partidul Mișcarea Populară Constanța,Partidul Miscarea Populara,16064,39
164276903939889,PSD Sibiu,PlusView Studio,16063,34
