Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
172982995889711,Digamos BASTA,Digamos BASTA,3705183,134
413356852758756,Rodolfo Aguiar,Rodolfo Aguiar,3685060,867
114058101782574,Pasa en Mendoza,Pasa en Mendoza,3681756,65
109362811850636,La ventana del oeste,La Ventana del Oeste,3675210,179
116335767332636,Somos Los Hacedores,Somos Los Hacedores,3672043,401
68793499001,UNICEF,UNICEF with Facebook Ad Credits,3661018,370
304859109656812,Octavio Crivaro,Frente de Izquierda,3656685,508
102829358321091,Noticias del Amba,Noticias del Amba,3644405,26
101789517859121,RedSur,These ads ran without a disclaimer,3637558,8
437781189936346,Alejandra Rodenas,Alejandra Rodenas,3633719,69
183764824823546,Notiscoop,Notiscoop,3628753,326
112520905144572,La Unión Mendocina,La Unión Mendocina,3608327,329
851050008340973,Patricio del Corro,Frente de Izquierda,3593248,92
406037676834793,Gaceta Bonaerense,Gaceta,3578549,117
253898394637965,Luciana Echevarría,MST Movimiento Socialista de los Trabajadores,3567038,297
101996084777901,Mariela Belski,Mariela Belski,3542150,134
521233434722803,Lucas Boyanovsky,Lucas Boyanovsky,3528422,230
466348693434886,El Analista de Salta,El Analista de Salta,3511371,483
342204343563,Lucas Ghi,Nuevo Encuentro por la Democracia y la Equidad,3506208,43
245081835610307,Gobierno De Río Cuarto,Gobierno De Río Cuarto,3495526,876
134952823851842,CPC Colón MuniCba,municipalidad de córdoba,3483606,31
947520791967929,Claudio Poggi,Claudio Javier Poggi,3450454,283
112712841820696,Tigre Quiere Más,Tigre Quiere Mas,3437856,111
183940131655054,María Eugenia Vidal,Juntos por el Cambio - Buenos Aires,3436047,70
537902999681634,Pablo Grasso,Construyamos Juntos,3435920,108
190356261138005,Leandro Zdero,Leandro Zdero,3427350,826
1183174355033526,Municipalidad de La Plata,Municipalidad de La Plata,3427204,230
1397277700335265,Gobierno de Misiones,Gobierno de Misiones,3427068,766
968165413391806,Quiena Inversiones Inc,These ads ran without a disclaimer,3425990,8
1489431047748717,Rolando Demaio,Rolando Demaio,3413969,70
411231642263185,Rolo Figueroa,Rolo Figueroa,3406695,190
113272317113585,Move Group,MOVE Group,3405473,439
680986725302906,Roberto Mirabella,Roberto Mirabella,3403604,247
277800622272581,Municipalidad de Neuquén,Municipalidad de Neuquén,3393294,31
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,3393022,42
445438285564474,Arabela Carreras,Alto Valley,3391812,293
1013551608722206,Juan Pablo Quinteros,Somos Córdoba,3391348,127
1248359118652786,Esneca Business School - Latinoamérica,These ads ran without a disclaimer,3351522,1
108064825006374,Por Santiago,Santiago Somos Todos,3343730,176
438942059479338,Izquierda Socialista,Frente de Izquierda,3341131,40
1588010361260459,El Destape Radio,El Destape,3340307,46
154165617977336,El Destape,These ads ran without a disclaimer,3308554,520
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,3288028,1341
705172499580470,Gustavo Martinez,Gustavo Martinez,3280500,729
114158455004055,Arriba Chubut,Arriba Chubut,3280011,30
314550791947743,InfoBonaerenses,Noticias de mi barrio,3269529,340
442055025816040,Guillermo Carmona,Guillermo Carmona,3266985,100
128571613683061,El Ojo del Chaco,El Ojo del Chaco,3263393,435
1915928008689451,Eli Cuesta,Eli Cuesta,3253527,923
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,3253129,641
110336638100765,El Archivo - Periodismo de investigación,El Archivo - Periodismo de investigación,3249123,142
1557687961227122,Agustina Ciarletta,Agustina Ciarletta,3242641,222
344815896308835,Cannava,Gobierno De Jujuy,3242320,7
438942059479338,Izquierda Socialista,Frente de Izquierda Unidad,3225191,66
142473639655550,Lucio Paz Posse,Lucio Paz Posse,3223664,62
1466847683532406,Sebastián Neuspiller,Sebastián Neuspiller,3202917,224
543624772318229,Diego Valenzuela,Diego Valenzuela,3190241,262
154834417870675,Frente Cívico por Santiago,Frente Cívico por Santiago,3178582,33
592277534117124,Graciela Ocaña,Juntos,3174268,53
583224371754164,Marcelo Matzkin ok,Marcelo Matzkin ok,3161499,367
231169830377923,Gabriel Solano,Frente de Izquierda,3152462,261
291254690958520,Gobierno de Corrientes,Gobierno de Corrientes,3111889,99
357760404879277,Unión por la Ciudad,Frente de TODOS CABA,3109620,125
101665532218788,Juntos por el Cambio San Isidro,Juntos por el Cambio San Isidro,3109197,15
2257336131186551,Noticias HOY,Gaceta Bonaerense,3103077,87
1438488546445746,CPC Argüello MuniCba,municipalidad de córdoba,3102652,36
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,3098303,587
604770309648894,José Lepere,José Lepere,3089011,553
113347327938892,Bullrichmania Argentina,Me&Bo Consultora,3076899,94
155326881225340,Cristian Ritondo,Hablen de a uno,3076888,152
380587129254638,Unión por la Patria Corrientes,Frente de Todos Corrientes,3068990,296
108982471005209,El Ciudadano La Rioja,These ads ran without a disclaimer,3059744,9
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,3057953,395
589866887756301,Leandro González,Leandro González,3054051,1165
104668866011793,Hace Falta Gobierno,Hace falta gobierno,3051745,59
184491722081467,Dani Lopez,Dani Lopez,3045962,123
2438220102914670,Juan Pelaez,Juan Pelaez,3035002,179
168606106578096,Municipio Ciudad de Arroyito,Norte Creative SRL,3016062,714
103054299496218,Unión por la Patria Quilmes,Unión por la Patria - Quilmes,3009953,120
330297937130546,Roberto Sukerman,Vamos Rosario,3009052,49
1452353831716808,Gustavo Canteros,Proyecto Corrientes,3002239,557
1726365124243504,Clara García,Frente Amplio Progresista,2998352,304
221792280182,Municipalidad de Rafaela,Municipalidad de Rafaela,2997360,371
1422739077994929,Revista y Agencia Comunas,Agencia COmunicas,2991628,11
108005414995696,Ambito Catamarca,Ambito Catamarca,2980969,788
204959452871502,José Corral,José Corral,2978846,150
184260298257243,Somos Fueguinos,Somos Fueguinos,2964302,187
156803400849972,INFO VIRAL 24,Infoviral 24,2959782,334
210396935679237,Nidia Moirano,Nidia Moirano,2946637,75
106851377838588,Justicia Córdoba,Justicia Córdoba,2943780,14
110385438786613,Diariooff,Diario OFF,2942717,11
227513130941976,Ignacio Torres,Pro Chubut,2940797,398
585157608249952,Nicolás Russo,Nicolás Russo,2939062,477
106902677317655,Unión Por la Patria Monte Caseros,Unión por la Patria,2931648,124
105633261896594,Hola Santa Fe,Hola Santa Fe,2929987,650
109237045323181,Patagonia Noticias,Patagonia Noticias,2929564,179
363302723522939,La Fuerza del Imperio del Sur,La fuerza del imperio del sur,2923506,27
1578187049095542,Emilio Jatón,Más para Santa Fe,2920452,12
168056579724402,El Litoral Santafesino,El Litoral Santafesino,2918867,449
1228444987284670,Gobierno de Santiago del Estero,Gobierno de Santiago del Estero,2917767,208
103605524447042,Fernando Moreira,Equipo Digital,2911397,215
244734119485518,Sandro Badilla,Sandro Badilla,2908104,20
108133675606388,La Generación del Cambio,La Generación del Cambio,2907682,143
631005016932969,Gabriela González Riollo,Gabriela González Riollo,2903281,74
1374269026155855,Julián Álvarez,Unión por la patria Lanús,2896444,248
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,2892480,21
610852822271706,Alberto Weretilneck,Alberto Weretilneck,2890708,37
105439109193447,Centro Informativo,www.centroinformativo.info,2885334,146
118988877832935,Esteban Allasino,Esteban Allasino,2876624,217
90148244993,Patricia Bullrich,Patricia Bullrich Juntos por el Cambio,2869295,50
145949405261659,Anti buitres,Anti buitres,2868316,38
702694723219378,Esteban Paulón,La Fuerza de Santa Fe,2862859,31
233734300112003,Juan Monteverde,Ciudad Futura,2841762,185
139224246090642,Yaguar Supermercado Mayorista,These ads ran without a disclaimer,2841344,384
111098971973298,Sebastian Abella Intendente,Sebastian Abella Intendente,2841050,47
451835641522345,Marcelo Rodio,Marcelo Rodio,2836528,565
558249871027300,Por los Jóvenes,Por los jóvenes,2825066,166
106681952268974,eldiariodelmarok,eldiariodelmarok,2823166,92
714231232031139,Cacho Bárbaro,Cacho Bárbaro,2821645,66
357760404879277,Unión por la Ciudad,Unión por la Ciudad,2818306,36
283646341668240,Noticias Urbanas,Noticias Urbanas,2813238,82
274499579265964,María Eugenia Schmuck,María Eugenia Schmuck,2813079,36
103133226132132,Info Regional,www.inforegional.online,2810114,148
106063975200893,Tiempo Provincia,Tiempo Provincia,2806437,98
458384960873948,Alejandro Cacace,Alejandro Cacace,2800085,199
102970115437408,Manes out of context,Manes out of context,2793118,119
138240873247312,Gabriel Pradines,Gabriel Pradines,2782649,130
609144629116631,Diario La Tercera,Diario La Tercera,2782253,86
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,2781322,162
100776304628427,El Mate,These ads ran without a disclaimer,2778463,7
125183747539071,Noticias Argentinas,Noticias Argentinas,2772880,410
255392011709766,Gobierno de Formosa,Gobierno de Formosa,2765227,81
118736245504093,Jorge Toti Videla,TOTI  Intendente,2764345,383
106247615167926,Claves de Santa Fe,Claves de Santa Fe,2754524,304
139278336273596,Diario Impacto Salta Ok,Diario Impacto Salta Ok,2748387,239
100370865976735,Reporte del Valle,Reporte del Valle,2748325,732
825842354122893,Carolina Moises,Carolina Moises,2747902,147
808440849306072,Federico Meca,Federico Meca,2745725,57
118736245504093,Jorge Toti Videla,Jorge Toti Videla,2742870,156
1676408809269820,Municipio Bahía Blanca,Municipalidad de Bahía,2733555,173
398675146900419,José Luis Gioja,SAN JUAN POR TODOS,2726620,256
1398451080397096,Alejandro Rossello,Alejandro Rossello,2721476,46
1536637056372173,InfoData35,Info Data 35,2713898,153
115565384894194,Informe 247,Informe 247,2706320,24
72669217467,Vilma Ripoll,MST Movimiento Socialista de los Trabajadores,2695687,331
172565396129582,Diario La Unión,Diario La Unión,2691825,125
101993342681,Noticias de la Calle,La Verdad SRL,2680376,588
111774301986967,Presente Nacional,Presente Nacional,2679356,206
795202843959456,El Disenso,El Disenso,2674868,408
409975382947239,Noizz,These ads ran without a disclaimer,2671105,3
172332092636723,Gobernador Claudio Poggi,Gobierno de San Luis,2665062,34
102305658071845,Uthgra Córdoba,Julian Rousselot,2650382,141
60189524894,Defensoría del Pueblo de la Ciudad de Buenos Aires,Defensoría del Pueblo de la Ciudad de Buenos Aires,2648450,83
102752289132425,Llamil Abdala,Llamil Abdala,2643636,223
177564855747582,Hugo Oroño,Hugo Oroño,2631560,44
241350889395189,Walter Vuoto,Walter Claudio Raúl Vuoto,2627612,899
2204807376444040,Pablo Domenichini,Pablo Domenichini,2622183,88
140656515793547,MassAccion,MassAccion,2614469,48
316538378371170,Gobierno del Chaco,Chaco Gobierno de Todos,2611396,494
2251397431784810,InfoArgentina,Comunicarg,2609117,494
108277798180360,Emma Ferrario,Juntos por el Cambio - Capital Federal,2600493,81
102191259342345,Pablo Cornet,Juntos por Va,2596934,85
102810666178100,Coco Bascolo,Reconquista PUEDE,2590369,90
109226651398455,Noticias Virales,Noticias Virales,2572103,255
102294322808022,Agenda Política,Agenda Politica,2571963,341
2140887809305595,Argentina Decide,Argentina Decide,2570950,430
148601698328164,Basta de Gorilas,Basta de Gorilas,2567907,21
187309835076743,NeuquénPost.com,Neuquen Post,2561222,152
1275311129309933,Marcos Koopmann,Marcos Koopmann,2557852,189
115159591586867,Enfoque Santafesino,Enfoque Santafesino,2550066,110
104413251795296,Diario La Primera,Diario La Primera,2548600,9
103944978682114,Lado B Noticias,Lado B Noticias,2544412,878
1002311333139930,Gobierno de Entre Ríos,Gobierno de Entre Ríos,2538687,454
109287948479430,Diario 9️⃣,diario 9,2530575,742
104646448661838,La Pampa Ahora,La Pampa Ahora,2515929,223
380542498991126,Revista Barrial,Revista Barrial,2506282,187
676200292418258,הרב יאשיהו פינטו - Rabbi Yoshiyahu Pinto,These ads ran without a disclaimer,2504924,113
392572358131303,Agustina Propato,Agustina Propato,2498408,198
194659330554017,Mónica Fein,Monica Fein,2493787,116
142980125559336,La Pistarini,La Pistarini,2493355,35
433493816735911,Leo Boto,Leo Boto,2493303,250
101371039671394,Paraná 24 Noticias,Paraná 24 Noticias,2491242,182
614777578947118,Agarrá la pala,Agarrá la pala,2488898,86
272338312973462,Santiago López Medrano,Santiago López Medrano,2486405,426
107937612294233,Diario Capital24,Diario La Capital 24,2484372,9
144704842052463,Hasta la victoria,Hasta la victoria,2482724,47
227513130941976,Ignacio Torres,Gobierno del Chubut,2478959,33
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,2465439,157
104549218292037,Urgente Hoy,Urgente Hoy,2460771,830
158714780827513,UNFPA,UNFPA,2457650,277
243521442175799,La Columna Nacional,La Columna Nacional,2444087,244
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,2442886,606
427764507322162,Toty Flores,Juntos por la Matanza,2434302,52
109254692232020,"Soñar, Planificar y Lograr","Soñar, planificar y lograr",2433240,125
499141756879767,Federico Achával,Pilar Presente con Futuro,2427815,185
123545104168789,Panqueques Mendoza,Panqueques Mendoza,2427660,23
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,2419485,454
107714929078495,San Miguel Nos Importa,San Miguel nos Importa,2419118,35
199078716794173,Nexofin,Nexofin,2416626,192
186159618095984,Julio Zamora,Peronismo Tigre,2403278,37
176782549197430,Ricardo Clemente Quintela,Ricardo Clemente Quintela,2400215,1005
100323902364226,Cambiemos Fuerte,Cambiemos Fuerte,2394455,85
1431888320420117,La Izquierda Diario,La Izquierda Diario,2383861,343
1323405841047508,Laura Mondino,Frente Progresista,2377881,71
449463142065414,Florencia Casamiquela,Florencia Casamiquela,2370918,279
237215863131881,Rosario Romero,Rosario Romero,2363828,26
110396718421270,Unidos por Marcos Juárez,Unidos por Marcos Juarez,2363091,456
499141756879767,Federico Achával,Federico Achával,2350250,267
932158520193023,Municipalidad de José C. Paz,Municipalidad de José C Paz,2349778,252
795021870593381,Info al día,Info al Día,2344919,208
108261190561002,Laura Sprovieri,Laura Sprovieri,2344827,122
587405287971230,Mariano Cascallares,PJ Brown,2338623,280
214152438919953,Municipio de Resistencia,Municipio de Resistencia,2336574,142
137693199419711,Los Patos,Los Patos,2330011,18
1551213951808839,Vanina Biasi,Frente de Izquierda,2323272,115
195510376970097,Palabras del Sur,Palabras del Sur,2323243,338
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,2316787,28
1471624973068591,Bettina Romero,Bettina Romero,2313229,158
296099692189532,Martin Menem,Martin Menem,2312148,22
172125036134436,ConVocación por San Isidro,ConVocación por San Isidro,2312106,185
794940877344128,Lucila Lehmann,Lucila Lehmann,2309688,38
332247660166253,Juan de Jesús,Juan de Jesús,2304405,99
105562969260446,El Peronista,El peronista,2284422,44
101089933000633,Es con Rossi,Es con Rossi,2282680,120
159084680027,Partido Justicialista de la Ciudad Autónoma de Buenos Aires,PJ CABA,2281165,13
238608056195754,Leandro Busatto,Leandro Busatto,2276431,581
129744574185800,Julián Amendolaggine,Julian Amendolaggine,2274080,348
136275719722184,Diario El Litoral Santa Fe,El Litoral,2270587,84
149721655226597,Oscar Cachi Martinez,Oscar Martínez,2265931,109
1605796496319696,Mariano Granato,Más para Santa Fe,2260310,16
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,2253520,433
110329898759964,Proyecto Austral,Proyecto Austral,2252737,191
763096350471714,Josema Carambia,Josema Carambia,2246341,63
116261128039744,Suma mas para Neuquen,Suma Mas para Neuquen,2220429,54
100265355096831,Imperio: Rising Civilization,These ads ran without a disclaimer,2216759,6
104576835868164,Actualidad Central,Actualidad Central,2213525,76
117782078843803,Juan Argañaraz,INSPIRAR,2212365,254
141472172555994,Sole Martinez,Vicente López,2211649,48
597555623926805,CPC Empalme Municba,municipalidad de córdoba,2208588,23
1027750760668000,TNGoya.com,TNGoya.com,2205258,64
112962998502417,Walter Cortes Intendente,Walter Cortes,2203402,62
429298067264790,Sergio Ziliotto,Gobierno de La Pampa,2202445,176
643960995713326,CPC Guiñazú MuniCba,municipalidad de córdoba,2200933,38
110524368092578,Sí Buenos Aires,Si Buenos Aires,2199904,14
1648727585402442,No te quedes afuera,ComunicaciónPop,2191179,154
107559849090287,Axelente,Axelente,2187078,136
104230022197116,En línea Chubut,En Línea Chubut,2181528,644
102674019543072,Diario ERRE,Diario ERRE,2173725,196
348209942315439,La Pampa 24,La Pampa 24,2167927,776
113923401326706,El país ya,El país ya,2167874,196
708033836658542,Empatia,Darl el paso,2167416,300
105577308567869,Informe La Pampa,Informe La Pampa,2166684,108
